collection,word,translation,article,plural,word_class,example,topic,source_page
cosmopolite-a1-methode,Le Marais,,,,noun,,city-places,223
cosmopolite-a1-methode,Maison de Radio-France,,,,noun,,city-places,223
cosmopolite-a1-methode,Marne,,,,noun,,city-places,223
cosmopolite-a1-methode,Montmartre,,,,noun,,city-places,223
cosmopolite-a1-methode,Musée du Louvre,,,,noun,,city-places,223
cosmopolite-a1-methode,Musée du Quai Branly,,,,noun,,city-places,223
cosmopolite-a1-methode,Notre-Dame,,,,noun,,city-places,223
cosmopolite-a1-methode,Opéra Bastille,,,,noun,,city-places,223
cosmopolite-a1-methode,Opéra Garnier,,,,noun,,city-places,223
cosmopolite-a1-methode,Palais Bourbon,,,,noun,,city-places,223
cosmopolite-a1-methode,Palais de Chaillot,,,,noun,,city-places,223
cosmopolite-a1-methode,Palais de l'Élysée,,,,noun,,city-places,223
cosmopolite-a1-methode,Palais du Luxembourg,,,,noun,,city-places,223
cosmopolite-a1-methode,Palais Omnisports de Paris-Bercy,,,,noun,,city-places,223
cosmopolite-a1-methode,Parc de la Villette,,,,noun,,city-places,223
cosmopolite-a1-methode,Paris-Charles-de-Gaulle,,,,noun,,travel,223
cosmopolite-a1-methode,Paris-Orly,,,,noun,,travel,223
cosmopolite-a1-methode,Passy,,,,noun,,city-places,223
cosmopolite-a1-methode,Place d'Italie,,,,noun,,city-places,223
cosmopolite-a1-methode,Place de l'Opéra,,,,noun,,city-places,223
cosmopolite-a1-methode,Place de la Bastille,,,,noun,,city-places,223
cosmopolite-a1-methode,Place de la Nation,,,,noun,,city-places,223
cosmopolite-a1-methode,Place Denfert-Rochereau,,,,noun,,city-places,223
cosmopolite-a1-methode,Place Pigalle,,,,noun,,city-places,223
cosmopolite-a1-methode,Porte d'Italie,,,,noun,,city-places,223
cosmopolite-a1-methode,Porte d'Orléans,,,,noun,,city-places,223
cosmopolite-a1-methode,Porte de Bagnolet,,,,noun,,city-places,223
cosmopolite-a1-methode,Porte de Bercy,,,,noun,,city-places,223
cosmopolite-a1-methode,Porte de Champerret,,,,noun,,city-places,223
cosmopolite-a1-methode,Porte de Châtillon,,,,noun,,city-places,223
cosmopolite-a1-methode,Porte de Clignacourt,,,,noun,,city-places,223
cosmopolite-a1-methode,Porte de la Chapelle,,,,noun,,city-places,223
cosmopolite-a1-methode,Porte de la Villette,,,,noun,,city-places,223
cosmopolite-a1-methode,Porte de Pantin,,,,noun,,city-places,223
cosmopolite-a1-methode,Porte de Saint-Cloud,,,,noun,,city-places,223
cosmopolite-a1-methode,Porte de Versailles,,,,noun,,city-places,223
cosmopolite-a1-methode,Porte de Vincennes,,,,noun,,city-places,223
cosmopolite-a1-methode,Porte Maillot,,,,noun,,city-places,223
cosmopolite-a1-methode,Quartier Latin,,,,noun,,city-places,223
cosmopolite-a1-methode,République,,,,noun,,city-places,223
cosmopolite-a1-methode,Seine,,,,noun,,city-places,223
cosmopolite-a1-methode,Tour Eiffel,,,,noun,,city-places,223
cosmopolite-a1-methode,Tour Montparnasse,,,,noun,,city-places,223
