collection,unit,section,chapter,content_type,activity_type,topic,level,status,qa,word_count,summary,title
tricolore-1-5th-edition,page-134,grammar,10D La semaine dernière,"[lesson, listening-sheet, grammar-box, exercise]",listening-comprehension,hobby,A2,verified,pass,433,Listening to identify past leisure activities and distinguishing present versus perfect tense.,10D La semaine dernière
tricolore-1-5th-edition,page-135,writing,10 Amuse-toi bien!,"[exercise, listening-sheet, writing-prompt, speaking-prompt]",writing-task,hobby,A2,verified,pass,452,Writing and speaking practice describing past sport/music activities using the perfect tense.,10 Amuse-toi bien!
tricolore-1-5th-edition,page-136,reading,10E Au parc d'attractions,"[lesson, reading-text, exercise, picture-story]",true-false,vacation,mixed,transcribed,fail,573,"Reading about Asterix and Parc Asterix, with true/false correction and photo-matching exercises.",10E Au parc d'attractions
tricolore-1-5th-edition,page-137,reading,10 Amuse-toi bien!,"[reading-text, exercise, listening-sheet, grammar-box, vocabulary]",short-answer,vacation,mixed,verified,pass,537,"Parc Asterix hours and prices practised via Q&A, listening, and 24-hour clock matching.",10 Amuse-toi bien!
tricolore-1-5th-edition,page-138,writing,10F Une journée exceptionnelle,"[lesson, reading-text, exercise, writing-prompt]",writing-task,vacation,A2,verified,pass,596,"Reading a theme-park contest entry, correcting errors, then writing about an ideal or awful day.",10F Une journée exceptionnelle
tricolore-1-5th-edition,page-139,listening,Unite 10 Amuse-toi bien!,"[dialogue, exercise, grammar-box, vocabulary, listening-sheet]",listening-comprehension,city-places,mixed,verified,pass,656,"A cousin's chat about theme-park tickets, plus listening practice with je suis alle(e).",10 Amuse-toi bien!
tricolore-1-5th-edition,page-140,writing,Unite 10 Amuse-toi bien!,"[lesson, exercise, review, vocabulary, answer-key]",fill-in,hobby,mixed,verified,pass,654,A leisure personality quiz completed with vocabulary and scored with an answer key.,10G Les loisirs
tricolore-1-5th-edition,page-141,none,Unite 10 Amuse-toi bien!,"[vocabulary, wordlist, review]",vocabulary,mixed,mixed,verified,pass,832,"Vocabulary summary for sport, music, the 24-hour clock, and past-tense phrases.",Sommaire
tricolore-1-5th-edition,page-142,reading,Presse-Jeunesse 4,"[reading-text, picture-story, exercise, vocabulary]",vocabulary,food,mixed,verified,pass,479,"Comic strip about a greedy cat's feast, followed by vocabulary translation and word-finding tasks.",Presse-Jeunesse 4
tricolore-1-5th-edition,page-143,reading,Unite 10 Amuse-toi bien!,"[song, reading-text, exercise]",reading-comprehension,mixed,mixed,verified,pass,558,"A holiday song plus reading passages on volleyball, windsurfing, and judo with comprehension questions.",10 Amuse-toi bien!
tricolore-1-5th-edition,page-144,listening,unité 1 Au choix,"[instructions, exercise, listening-sheet, vocabulary, review]",matching,personal-info,A1,verified,pass,577,"Review exercises matching numbers, greetings, and question-answer pairs for basic introductions.",unité 1 Au choix
tricolore-1-5th-edition,page-145,writing,unité 2 Au choix,"[instructions, exercise, listening-sheet, vocabulary, grammar-box, review]",fill-in,home,A1,verified,pass,404,"Review exercises on prepositions of place, saying where you live, and naming objects.",unité 2 Au choix
tricolore-1-5th-edition,page-146,writing,unité 3 Au choix,"[instructions, exercise, listening-sheet, vocabulary, grammar-box, review]",fill-in,family,A1,verified,pass,413,"Review exercises on siblings, possessive adjectives, and describing a house via listening.",unité 3 Au choix
tricolore-1-5th-edition,page-147,listening,unité 3 Au choix,"[instructions, exercise, listening-sheet, dialogue, writing-prompt, vocabulary]",fill-in,family,A1,verified,pass,320,"A Saturday photo-story fill-in on etre, followed by a writing task about family.",5 Samedi
tricolore-1-5th-edition,page-148,writing,unité 4 Au choix,"[instructions, exercise, listening-sheet, writing-prompt, grammar-box]",short-answer,family,A1,verified,pass,392,"Counting pets, identifying a lost cat by phone call, and describing invented animals.",unité 4 Au choix
tricolore-1-5th-edition,page-149,reading,unité 4 Au choix,"[exercise, reading-text, dialogue, vocabulary]",true-false,family,A1,verified,pass,354,Odd-one-out vocabulary game and a true/false reading about siblings' differing feelings toward pets.,5 Chasse à l'intrus
tricolore-1-5th-edition,page-150,reading,unité 5 Au choix,"[exercise, reading-text, vocabulary, review]",true-false,time-dates,A1,verified,pass,413,"Review of months and calendar dates, then true/false reading of French festival adverts.",unité 5 Au choix
tricolore-1-5th-edition,page-151,writing,,"[exercise, dialogue, picture-story, writing-prompt]",fill-in,family,mixed,verified,pass,603,"Fill in verb être forms, birthday gift dialogue, and write a thank-you letter for presents.",4 Notre famille
tricolore-1-5th-edition,page-152,writing,unité 6 Au choix,"[instructions, exercise, listening-sheet, grammar-box, vocabulary]",fill-in,weather,A1,verified,pass,553,"Practice weather vocabulary, a listening grid, and regarder verb conjugations.",unité 6 Au choix
tricolore-1-5th-edition,page-153,reading,,"[exercise, reading-text, dialogue, picture-story, writing-prompt]",reading-comprehension,mixed,A1,verified,pass,571,"Read about a difficult little sister, weather-based sentences, and a vacation weather blog.",5 Une petite sœur difficile
tricolore-1-5th-edition,page-154,writing,unité 7 Au choix,"[instructions, exercise, vocabulary, reading-text]",fill-in,city-places,A1,verified,pass,460,"Fill in La Rochelle tourism vocabulary, building names, accents, and destination symbols.",unité 7 Au choix
tricolore-1-5th-edition,page-155,reading,,"[reading-text, exercise, vocabulary]",reading-comprehension,travel,A1,verified,pass,628,"Read about Saint-Malo and La Rochelle tourist attractions, correcting errors and answering questions.","(Illustration: an email client window. Toolbar icons: back arrow, envelope, reply envelope"
tricolore-1-5th-edition,page-156,writing,unité 8 Au choix,"[instructions, exercise, picture-story, grammar-box]",fill-in,daily-routine,A1,verified,pass,552,"Sequence a postal worker's day, order routine sentences, and practice possessive adjectives.",unité 8 Au choix
tricolore-1-5th-edition,page-157,grammar,Unite 9,"[exercise, vocabulary]",short-answer,mixed,A1,verified,pass,430,"Correct facts about Karim, choose family possessives, and describe a cat's daily routine.",A1 (inferred)
tricolore-1-5th-edition,page-158,grammar,Unite 9 Au choix,"[chapter-opener, exercise, review, vocabulary]",fill-in,food,mixed,verified,pass,632,"Fill in food vocabulary, partitive articles, animal diets, and a carrot-shaped word puzzle.",unité 9 Au choix
tricolore-1-5th-edition,page-159,writing,Unite 9 Au choix,"[exercise, review, listening-sheet, speaking-prompt, writing-prompt]",fill-in,food,A1,verified,pass,553,"Describe meals, order sentences about pets, and complete school lunch menu exercises.",A1 (inferred)
tricolore-1-5th-edition,page-160,grammar,Unite 10 Au choix,"[chapter-opener, exercise, review, writing-prompt]",matching,hobby,mixed,verified,pass,515,"Match questions to activity answers, fill in a hobbies message, and order past-tense sentences.",unité 10 Au choix
tricolore-1-5th-edition,page-161,listening,Unite 10 Au choix,"[exercise, listening-sheet, speaking-prompt, writing-prompt, dialogue]",reading-comprehension,vacation,mixed,transcribed,fail,750,"Listen for event times, discuss weekend plans, and read messages about holiday trips.",A1 (inferred)
tricolore-1-5th-edition,page-162,grammar,Grammaire,"[grammar-box, chapter-opener]",instructions,none,A1,verified,pass,836,"Grammar reference: nouns, gender, singular/plural forms, and definite/indefinite articles.",Grammaire
tricolore-1-5th-edition,page-163,grammar,,[grammar-box],instructions,none,A1,verified,pass,756,"Grammar reference: partitive articles, negation, and regular and irregular adjective agreement.",Grammaire
tricolore-1-5th-edition,page-164,grammar,,[grammar-box],instructions,none,A1,verified,pass,917,"Grammar reference: possessive adjectives, de + noun, and key prepositions.",Grammaire
tricolore-1-5th-edition,page-165,grammar,,[grammar-box],instructions,none,A1,verified,pass,1015,"Grammar reference: prepositions, telling time, numbers, dates, days, and months.",Grammaire
tricolore-1-5th-edition,page-166,grammar,,[grammar-box],instructions,none,mixed,verified,pass,925,"Grammar reference: question forms, connectives, adverbs, and an intro to verb tense.",Grammaire
tricolore-1-5th-edition,page-167,grammar,,[grammar-box],instructions,none,A1,verified,pass,985,"Grammar reference: -er verb patterns, reflexive verbs, and imperative command forms.",Grammaire
tricolore-1-5th-edition,page-168,grammar,,[grammar-box],instructions,none,mixed,verified,pass,1001,"Grammar reference: aller+infinitive, jouer, avoir/faire idioms, irregular verbs, and perfect tense.",Grammaire
tricolore-1-5th-edition,page-169,none,,"[vocabulary, wordlist]",vocabulary,none,mixed,verified,pass,2204,"French-English glossary, section A: abricot to chorale.",Glossaire
tricolore-1-5th-edition,page-170,none,,"[vocabulary, wordlist]",vocabulary,none,mixed,verified,pass,2034,"French-English glossary, section C-E: chose to été.",Glossaire
tricolore-1-5th-edition,page-171,none,,"[vocabulary, wordlist]",vocabulary,none,mixed,verified,pass,2091,"French-English glossary, section E-L: été to lève.",Glossaire
tricolore-1-5th-edition,page-172,none,,"[vocabulary, wordlist]",vocabulary,none,mixed,verified,pass,2055,"French-English glossary, section L-P: lever to perroquet.",Glossaire
tricolore-1-5th-edition,page-173,none,,"[vocabulary, wordlist]",vocabulary,none,mixed,verified,pass,2098,"French-English glossary, section P-S: perruche to skate.",Glossaire
tricolore-1-5th-edition,page-174,none,,"[vocabulary, wordlist]",vocabulary,none,mixed,verified,pass,1888,"French-English glossary, section S-Z: ski to zoo; glossary ends.",Glossaire
tricolore-1-5th-edition,page-175,none,,"[vocabulary, wordlist]",vocabulary,none,mixed,verified,pass,1830,"English-French glossary, section A-H: zut to half brother.",Anglais – français
tricolore-1-5th-edition,page-176,none,,"[vocabulary, wordlist]",vocabulary,none,mixed,verified,pass,1815,"English-French glossary, section H-R: half sister to road.",Anglais – français
tricolore-1-5th-edition,page-177,none,,"[vocabulary, wordlist]",vocabulary,none,mixed,verified,pass,1756,"English-French glossary, section R-Z: roller skate to zoo; glossary ends.",Anglais – français
tricolore-1-5th-edition,page-178,none,,[reading-text],none,none,mixed,verified,pass,1019,"Acknowledgements crediting illustrators, photographers, and reviewers of the textbook.",Acknowledgements
tricolore-1-5th-edition,page-179,none,,[],none,none,mixed,verified,pass,47,Blank page with no printed content.,
tricolore-1-5th-edition,page-180,none,,[cover],cover,none,mixed,verified,pass,277,Back cover describing Tricolore 5e édition course components and publisher details.,Tricolore
tricolore-2-5th-edition,page-001,,,[cover],cover,none,mixed,verified,pass,11,"Cover page for Tricolore 2, 5th edition, by Honnor, Mascie-Taylor, Spencer",Tricolore 2
tricolore-2-5th-edition,page-002,,,[cover],cover,none,mixed,verified,pass,43,"Blank inside front cover page, no printed text",
tricolore-2-5th-edition,page-003,,,[cover],cover,none,mixed,verified,pass,13,Title page repeating book cover details and publisher,Tricolore 2
tricolore-2-5th-edition,page-004,none,,[intro],none,none,,verified,pass,289,"Copyright, printing, and publisher information for Tricolore 2",OXFORD
tricolore-2-5th-edition,page-005,none,,"[picture-story, vocabulary]",vocabulary,travel,A2,verified,pass,612,"Illustrated map of France with regions, cities, rivers, and fact box",A2 (inferred)
tricolore-2-5th-edition,page-006,none,,[toc],none,none,A2,verified,pass,858,Table of contents for Unit 1 (shopping) and Unit 2 (travel),Table des matières
tricolore-2-5th-edition,page-007,none,,[toc],none,none,mixed,verified,pass,825,"Table of contents listing Units 4, 5, 6 topics and grammar",A2 (inferred)
tricolore-2-5th-edition,page-008,none,,[toc],none,none,mixed,verified,pass,558,"Table of contents for Unit 7, 8, and reference sections",Table des matières
tricolore-2-5th-edition,page-009,none,,"[intro, instructions]",instructions,none,mixed,verified,pass,498,Explains icons and features used throughout the Tricolore 2 course,Course information
tricolore-2-5th-edition,page-010,listening,1 En ville,"[chapter-opener, exercise, vocabulary, grammar-box, picture-story]",fill-in,shopping,A2,verified,pass,443,Fill-in dialogue matching French food shops to their products,unité 1 En ville
tricolore-2-5th-edition,page-011,listening,1 En ville,"[exercise, grammar-box, vocabulary]",fill-in,shopping,A2,verified,pass,434,Order shops visited and fill in partitive articles for shopping,1 En ville
tricolore-2-5th-edition,page-012,grammar,1B On vend ça,"[lesson, exercise, grammar-box, dialogue]",fill-in,shopping,A2,verified,pass,490,Multiple-choice and fill-in practice with vendre and -re verbs,1B On vend ça
tricolore-2-5th-edition,page-013,writing,1 En ville,"[exercise, picture-story, dialogue, vocabulary]",fill-in,shopping,mixed,verified,pass,410,Dice speaking game and fill-in comic story with -re verbs,1 En ville
tricolore-2-5th-edition,page-014,speaking,1C Combien?,"[lesson, instructions, exercise, grammar-box, vocabulary]",matching,shopping,A2,verified,pass,500,Match shopping quantities to items and listen for amounts bought,1C Combien?
tricolore-2-5th-edition,page-015,listening,1 En ville,"[exercise, listening-sheet, dialogue, vocabulary, grammar-box]",multiple-choice,shopping,A2,verified,pass,616,Multiple-choice prices and role-play dialogue for buying food items,1 En ville
tricolore-2-5th-edition,page-016,listening,1D Il n'y en a plus?,"[exercise, listening-sheet, grammar-box, picture-story, dialogue, vocabulary]",true-false,shopping,A2,transcribed,fail,655,True/false listening about a shopkeeper's stock and negative expressions,1D Il n'y en a plus?
tricolore-2-5th-edition,page-017,reading,1 En ville,"[picture-story, exercise, dialogue, grammar-box]",fill-in,shopping,A2,verified,pass,643,Match shopping comic captions and fill in partitive/negative articles,1 En ville
tricolore-2-5th-edition,page-018,reading,1E À toi de choisir,"[lesson, exercise, grammar-box, reading-text, vocabulary, picture-story]",matching,shopping,mixed,verified,pass,601,Match sentence endings and read about markets using -ir verbs,1E À toi de choisir
tricolore-2-5th-edition,page-019,grammar,1 En ville,"[exercise, dialogue, vocabulary]",fill-in,mixed,A2,verified,pass,443,Fill in choisir/finir forms in a story about planning a party,1 En ville
tricolore-2-5th-edition,page-020,reading,1 En ville,"[lesson, chapter-opener, reading-text, grammar-box, exercise]",true-false,shopping,A2,verified,pass,526,True/false reading about French shop opening hours and closures,A2 (inferred)
tricolore-2-5th-edition,page-021,grammar,1 En ville,"[exercise, dialogue, vocabulary, speaking-prompt, writing-prompt]",fill-in,shopping,mixed,verified,pass,596,Fill-in survey guesses and opinions about shopping habits,1 En ville
tricolore-2-5th-edition,page-022,reading,1 En ville,"[lesson, exercise, reading-text, vocabulary, speaking-prompt, writing-prompt]",fill-in,shopping,mixed,verified,pass,470,Fill in a shopping poem and list market products for sale,A2 (inferred)
tricolore-2-5th-edition,page-023,none,1 En ville,"[review, wordlist, vocabulary]",vocabulary,shopping,A2,verified,pass,788,"Unit 1 vocabulary summary: shops, quantities, money, and verbs",Sommaire
tricolore-2-5th-edition,page-024,reading,Rappel 1 Unité 1,"[review, exercise, dialogue]",fill-in,shopping,A2,verified,pass,473,"Revision: shop name vowels, quantities, dialogue order, and verb fill-ins",Rappel 1 Unité 1
tricolore-2-5th-edition,page-025,grammar,,"[exercise, wordlist]",fill-in,shopping,A2,verified,pass,515,Revision multiple-choice and fill-in verb practice across shopping topics,A2 (inferred)
tricolore-2-5th-edition,page-026,listening,2 On fait des projets,"[chapter-opener, exercise, vocabulary]",vocabulary,travel,mixed,verified,pass,823,"Europe map with countries, capitals, flags; match photos to countries",unité 2 On fait des projets
tricolore-2-5th-edition,page-027,reading,2 On fait des projets,"[reading-text, exercise, grammar-box, listening-sheet]",reading-comprehension,personal-info,A2,verified,pass,576,Reading profiles of five young Europeans describing their lives,2 On fait des projets
tricolore-2-5th-edition,page-028,grammar,2 On fait des projets,"[exercise, grammar-box, vocabulary]",fill-in,vacation,A2,verified,pass,590,Match families to destinations and fill in partir verb forms,2B On part en vacances
tricolore-2-5th-edition,page-029,reading,2 On fait des projets,"[exercise, reading-text, instructions]",reading-comprehension,mixed,mixed,verified,pass,617,"Survey on departure times, transport, and a reading text about Brussels",2 On fait des projets
tricolore-2-5th-edition,page-030,listening,2 On fait des projets,"[exercise, vocabulary]",fill-in,travel,A2,verified,pass,466,Fill in transport modes for a journey from home to Paris,2C En route
tricolore-2-5th-edition,page-031,reading,2 On fait des projets,"[exercise, grammar-box, explanation]",fill-in,travel,mixed,verified,pass,542,"Venir verb conjugation, true/false listening about nationalities, and transport fill-in dialogue.",2 On fait des projets
tricolore-2-5th-edition,page-032,listening,2 On fait des projets,"[chapter-opener, exercise, grammar-box]",listening-comprehension,vacation,A2,verified,pass,593,Future tense (aller + infinitive) exercises: ordering vacation activities and describing imaginary trips.,2D Qu'est-ce qu'on va faire?
tricolore-2-5th-edition,page-033,listening,2 On fait des projets,"[dialogue, exercise]",reading-comprehension,communication,A2,verified,pass,564,Phone dialogue about weekend party plans plus exercises on future expressions and error correction.,2 On fait des projets
tricolore-2-5th-edition,page-034,grammar,2 On fait des projets,"[chapter-opener, exercise, grammar-box]",matching,vacation,A2,verified,pass,459,Matching activities to Loire Valley photos and role-play about what you can do there.,2E On peut faire ça?
tricolore-2-5th-edition,page-035,listening,2 On fait des projets,"[exercise, picture-story]",fill-in,daily-routine,A2,verified,pass,668,"Practice with pouvoir (can) verb forms, matching excuses, and asking for permission.",2 On fait des projets
tricolore-2-5th-edition,page-036,reading,2 On fait des projets,"[chapter-opener, reading-text, exercise, grammar-box]",reading-comprehension,vacation,mixed,verified,pass,645,"Four postcards describing weather and activities during trips to Morocco, Switzerland, Quebec and the Loire Valley.",2F On s'amuse ... ou pas
tricolore-2-5th-edition,page-037,writing,2 On fait des projets,"[exercise, writing-prompt, vocabulary, listening-sheet, speaking-prompt]",writing-task,vacation,mixed,verified,pass,666,"Writing task describing a trip/stay, plus a cycling festival dialogue and poster-planning activity.",2 On fait des projets
tricolore-2-5th-edition,page-038,reading,2 On fait des projets,"[chapter-opener, reading-text, exercise, vocabulary]",reading-comprehension,hobby,mixed,verified,pass,693,Informational reading text about the Tour de France with comprehension and jersey-matching exercises.,2G C'est extra!
tricolore-2-5th-edition,page-039,none,2 On fait des projets,"[wordlist, review]",vocabulary,none,mixed,verified,pass,793,"End-of-unit vocabulary summary: countries, transport, future plans, permission phrases.",Sommaire — 2 On fait des projets
tricolore-2-5th-edition,page-040,none,2 On fait des projets,"[picture-story, reading-text, vocabulary]",reading-comprehension,mixed,A2,verified,pass,624,"Comic strip: detective Louis Laloupe tails Monique Maligne by bus, taxi and train.",Presse-Jeunesse (circled: 1)
tricolore-2-5th-edition,page-041,none,2 On fait des projets,"[reading-text, exercise, vocabulary]",short-answer,mixed,mixed,verified,pass,501,"Comprehension questions on the Louis Laloupe comic, country fact files, and Robert Desnos poems.",Deux pays d'Europe
tricolore-2-5th-edition,page-042,none,3A Au collège,"[chapter-opener, dialogue, exercise, explanation]",reading-comprehension,school,A2,verified,pass,531,Reading text about French school life (collège) with translation and vocabulary identification exercises.,unité 3 De jour en jour
tricolore-2-5th-edition,page-043,none,3A Au collège,"[dialogue, exercise, explanation, writing-prompt]",fill-in,school,A2,verified,pass,514,"More school-life reading plus club vocabulary, word-family patterns, and a guide-writing task.",3 De jour en jour
tricolore-2-5th-edition,page-044,none,3B En classe,"[chapter-opener, dialogue, exercise, grammar-box, conjugation-table]",fill-in,school,A2,verified,pass,489,"Verb apprendre/comprendre practice with school-subject fill-ins, comprehension, and a true/false exercise.",3B En classe
tricolore-2-5th-edition,page-045,none,3B En classe,"[exercise, grammar-box, explanation, speaking-prompt, writing-prompt]",fill-in,school,A2,verified,pass,587,"Comparative adjectives practice comparing animals and school subjects, with fill-in exercises.",3 De jour en jour
tricolore-2-5th-edition,page-046,none,3C La routine,"[lesson, exercise, listening-sheet, grammar-box]",multiple-choice,daily-routine,A2,verified,pass,689,"Multiple-choice questions about Charlotte's morning and Michel's evening routines, with reflexive verb grammar.",3C La routine
tricolore-2-5th-edition,page-047,none,3C La routine,"[exercise, listening-sheet, grammar-box, speaking-prompt, writing-prompt]",fill-in,profession,A2,verified,pass,576,"Interview with a baker about his daily routine: fill-in transcript, opposites, and comprehension questions.","(Module banner, top right, white text on dark blue background:) 3 De jour en jour"
tricolore-2-5th-edition,page-048,none,3D Comment ça se passe?,"[lesson, exercise, grammar-box]",fill-in,daily-routine,A2,verified,pass,648,"Reflexive verb practice: matching daily actions, choosing correct forms, and negative sentences.",3D Comment ça se passe?
tricolore-2-5th-edition,page-049,none,3D Comment ça se passe?,"[exercise, reading-text, speaking-prompt, listening-sheet]",true-false,mixed,mixed,verified,pass,599,"Sorting fun vs boring statements, a reading message about school interests, and a true/false quiz on Louis XIV.","(Module banner, top right, white text on dark blue background:) 3 De jour en jour"
tricolore-2-5th-edition,page-050,none,3E C'est mercredi,"[lesson, exercise, listening-sheet, grammar-box, speaking-prompt]",matching,hobby,A2,verified,pass,746,Matching wanted activities to speakers and vouloir verb conjugation practice for after-school plans.,3E C'est mercredi
tricolore-2-5th-edition,page-051,none,3E C'est mercredi,"[grammar-box, exercise, speaking-prompt]",writing-task,daily-routine,A2,verified,pass,415,"Writing sentences about wanting and not wanting to do things, plus personal dossier speaking/writing tasks.",3 De jour en jour
tricolore-2-5th-edition,page-052,none,3F À mon avis,"[lesson, dialogue, exercise, grammar-box, conjugation-table]",matching,communication,A2,verified,pass,539,Text about using the internet at school with translation exercise and dire/lire/écrire verb matching.,3F À mon avis
tricolore-2-5th-edition,page-053,none,3F À mon avis,"[reading-text, exercise, speaking-prompt, vocabulary]",reading-comprehension,daily-routine,mixed,verified,pass,641,"Forum reading text about students' homework habits, with comprehension and synonym-matching questions.",3 De jour en jour
tricolore-2-5th-edition,page-054,none,3G C'est extra!,"[lesson, reading-text, exercise, grammar-box, writing-prompt]",reading-comprehension,school,mixed,verified,pass,677,Reading text about a school trip to Versailles with comprehension questions and a personalized writing task.,3G C'est extra!
tricolore-2-5th-edition,page-055,none,3 De jour en jour,"[wordlist, review]",vocabulary,none,mixed,verified,pass,759,"End-of-unit vocabulary summary: school, daily routine, reflexive verbs, vouloir, dire/lire/écrire.",Sommaire
tricolore-2-5th-edition,page-056,none,Rappel 2 Unités 2–3,"[review, exercise]",fill-in,mixed,A2,verified,pass,628,"Unit 2-3 review: country spelling, transport matching, future-tense identification, and comparative adjectives.",Rappel 2 — Unités 2–3
tricolore-2-5th-edition,page-057,none,Rappel 2 Unités 2–3,"[review, exercise]",fill-in,mixed,A2,verified,pass,652,"Review exercises: permission responses, a radio presenter's daily routine, and matching family travel preferences.",A2 (inferred)
tricolore-2-5th-edition,page-058,vocabulary,4A Bienvenue en France,"[chapter-opener, lesson, exercise, vocabulary, listening-sheet, speaking-prompt, writing-prompt]",matching,personal-info,A2,verified,pass,604,"Matching physical descriptions of Canadian exchange students to their photos, plus self-description writing.",unité 4 En famille
tricolore-2-5th-edition,page-059,none,4A Bienvenue en France,"[lesson, exercise, dialogue, grammar-box, listening-sheet, speaking-prompt, writing-prompt]",reading-comprehension,family,A2,verified,pass,612,"Dialogue introducing an exchange student to a French host family, with translation and family-discussion prompts.","(top-right corner banner, dark blue:) 4 En famille"
tricolore-2-5th-edition,page-060,listening,4B Chez toi,"[lesson, exercise, listening-sheet, vocabulary, speaking-prompt]",matching,home,A2,verified,pass,575,Matching exercises about staying with a host family and household chores vocabulary.,4B Chez toi
tricolore-2-5th-edition,page-061,listening,4B Chez toi,"[exercise, dialogue, listening-sheet, speaking-prompt, writing-prompt, grammar-box]",fill-in,home,A2,verified,pass,705,"Fill-in reality-TV chores dialogue, texting about bedrooms, and describing your own home.","(top-right corner banner, dark blue:) 4 En famille"
tricolore-2-5th-edition,page-062,grammar,4C On s'amuse,"[chapter-opener, lesson, exercise, reading-text, grammar-box]",true-false,daily-routine,A2,verified,pass,587,Correcting false statements about Julie's day in town; matching English/French perfect-tense sentences.,4C On s'amuse
tricolore-2-5th-edition,page-063,listening,4C On s'amuse,"[exercise, listening-sheet, picture-story, speaking-prompt, writing-prompt, grammar-box]",ordering,daily-routine,A2,verified,pass,602,"Ordering daily-activity pictures, matching time expressions, and building silly past-tense sentences.","(top-right corner banner, dark blue:) 4 En famille"
tricolore-2-5th-edition,page-064,listening,4D Une fête,"[chapter-opener, lesson, exercise, listening-sheet, grammar-box, picture-story]",matching,mixed,A2,verified,pass,671,"Ordering/matching a shopping-trip story, then matching party-preparation chores to pictures.",4D Une fête
tricolore-2-5th-edition,page-065,speaking,4D Une fête,"[exercise, listening-sheet, picture-story, speaking-prompt, writing-prompt, vocabulary]",fill-in,mixed,A2,verified,pass,703,"Fill-in past participles about Thomas's birthday party, matching gift-givers, and speaking about recent activities.","(top banner, dark blue, full width; small musical-note icon before the text:) 🎵 4 En famil"
tricolore-2-5th-edition,page-066,speaking,4E J'ai choisi ...,"[chapter-opener, lesson, exercise, grammar-box, vocabulary]",fill-in,hobby,A2,verified,pass,716,"Choosing birthday gifts, past tense of -ir verbs, and choosing/listening to activity options.",4E J'ai choisi …
tricolore-2-5th-edition,page-067,grammar,4E J'ai choisi ...,"[exercise, listening-sheet, grammar-box, vocabulary, picture-story]",fill-in,mixed,A2,verified,pass,760,"Practising -re verb past tense: building sentences, a lost-and-found listening task, and choosing correct verbs.","(top-right corner banner, dark blue:) 4 En famille"
tricolore-2-5th-edition,page-068,grammar,4F J'ai acheté ...,"[chapter-opener, lesson, exercise, listening-sheet, grammar-box, vocabulary]",fill-in,shopping,A2,verified,pass,627,Shop dialogues with vocabulary fill-ins and practising ce/cet/cette/ces demonstrative adjectives.,4F J'ai acheté …
tricolore-2-5th-edition,page-069,grammar,4F J'ai acheté ...,"[exercise, listening-sheet, grammar-box, vocabulary, picture-story, reading-text, writing-prompt]",fill-in,travel,A2,verified,pass,602,"Fill-in past-tense verbs describing a Paris day trip, a farewell conversation, and a thank-you email.","(top-right corner banner, dark blue:) 4 En famille"
tricolore-2-5th-edition,page-070,grammar,4G C'est extra!,"[chapter-opener, lesson, exercise, listening-sheet, reading-text, vocabulary, picture-story]",reading-comprehension,hobby,A2,verified,pass,701,Reading a reality-TV article and a biography of Suzanne Collins in the passé composé.,4G C'est extra!
tricolore-2-5th-edition,page-071,none,4 En famille,"[review, wordlist, vocabulary, grammar-box]",vocabulary,none,A2,verified,pass,914,"Unit 4 summary: family vocabulary, past tense verbs, demonstratives, and TV/book vocabulary.",Sommaire
tricolore-2-5th-edition,page-072,none,4 En famille,"[reading-text, exercise, wordlist]",reading-comprehension,mixed,mixed,verified,pass,459,"Reading about Louis XIV, the Château de Versailles, and comparative France/UK statistics.",Presse-Jeunesse ②
tricolore-2-5th-edition,page-073,none,4 En famille,"[reading-text, exercise, vocabulary, song]",reading-comprehension,mixed,A2,verified,pass,741,A song about school subjects plus an internet-vocabulary guide with SMS-abbreviation matching.,Chantez! Les matières
tricolore-2-5th-edition,page-074,listening,5A Au café,"[chapter-opener, exercise, vocabulary, picture-story]",vocabulary,food,A2,verified,pass,473,Introducing French café culture and drink/snack vocabulary through a TV reporter's tour.,unité 5 Bon appétit!
tricolore-2-5th-edition,page-075,listening,5A Au café,"[picture-story, explanation, grammar-box, exercise, listening-sheet, speaking-prompt]",fill-in,food,A2,verified,pass,590,"Completing café-vocabulary sentences, boire conjugation practice, and ordering drinks in conversation.","(running head, top right:) 5 Bon appétit!"
tricolore-2-5th-edition,page-076,speaking,5B Vous désirez?,"[lesson, exercise, listening-sheet, speaking-prompt, vocabulary, explanation]",matching,food,A2,verified,pass,631,"Matching café orders to drinks, then role-playing ordering drinks and ice-cream flavours.",5B Vous désirez?
tricolore-2-5th-edition,page-077,speaking,5B Vous désirez?,"[grammar-box, explanation, exercise, dialogue, vocabulary]",speaking-task,food,mixed,verified,pass,455,"Role-playing café conversations (ordering, toilets/wifi) and writing a blog about a café outing.",5 Bon appétit!
tricolore-2-5th-edition,page-078,reading,5C Ça m'intéresse,"[lesson, reading-text, exercise, grammar-box, explanation, vocabulary]",true-false,food,mixed,verified,pass,690,"True/false comprehension on readers' stories about memorable meals, plus irregular past participles.",5C Ça m'intéresse
tricolore-2-5th-edition,page-079,reading,5C Ça m'intéresse,"[exercise, reading-text, vocabulary, writing-prompt]",fill-in,food,A2,verified,pass,499,"Practising irregular past participles, then reading and inventing quirky 'surprise sandwich' recipes.","(running head, top right:) 5 Bon appétit!"
tricolore-2-5th-edition,page-080,reading,5D Empoisonné?,"[lesson, exercise, listening-sheet, reading-text, vocabulary]",ordering,health,A2,verified,pass,662,Comic-strip story: ordering the tale of Mr Corot's suspected sardine food poisoning.,5D Empoisonné?
