collection,section,part,item,item_type,instruction,question,option_a,option_b,option_c,correct_answer,level,topic,source_page
tricolore-2-5th-edition,listening,2 Es-tu libre ce soir?,6,multiple-choice,Écris 1–8. Écoute les conversations et note la lettre pour chaque réponse.,"Écoute la conversation 6 et note la lettre (A, B ou C).",Tu veux accepter.,Tu n'es pas sûr(e).,Tu ne veux pas ou tu ne peux pas accepter.,,A2,communication,126
tricolore-2-5th-edition,listening,2 Es-tu libre ce soir?,7,multiple-choice,Écris 1–8. Écoute les conversations et note la lettre pour chaque réponse.,"Écoute la conversation 7 et note la lettre (A, B ou C).",Tu veux accepter.,Tu n'es pas sûr(e).,Tu ne veux pas ou tu ne peux pas accepter.,,A2,communication,126
tricolore-2-5th-edition,listening,2 Es-tu libre ce soir?,8,multiple-choice,Écris 1–8. Écoute les conversations et note la lettre pour chaque réponse.,"Écoute la conversation 8 et note la lettre (A, B ou C).",Tu veux accepter.,Tu n'es pas sûr(e).,Tu ne veux pas ou tu ne peux pas accepter.,,A2,communication,126
tricolore-2-5th-edition,reading,5 Sophie et Bruno sont sortis (a),1,true-false,Lis le message de Sophie et choisis les cinq phrases correctes. Traduis ces phrases en anglais.,"Hier, je suis sortie avec un garçon qui s'appelle Charles.",,,,,A2,hobby,127
tricolore-2-5th-edition,grammar,5 Complète le message de Bruno (b),1,fill-in,Complète le message de Bruno avec la bonne forme des verbes.,"Hier, je (sortir) avec une fille qui s'appelle Amélie.",,,,,A2,hobby,127
tricolore-2-5th-edition,writing,6 Hier (a),1,writing-task,Tu as accepté une invitation d'une fille ou d'un garçon et tu es sorti(e) hier. Écris un message à un(e) ami(e).,Tu as accepté une invitation d'une fille ou d'un garçon et tu es sorti(e) hier. Écris un message à un(e) ami(e).,,,,(open-ended),A2,hobby,127
tricolore-2-5th-edition,writing,6 Hier (b),1,writing-task,"Si tu es une fille, écris un message de la part de Charles. Si tu es un garçon, écris un message de la part d'Amélie.","Si tu es une fille, écris un message de la part de Charles. Si tu es un garçon, écris un message de la part d'Amélie.",,,,(open-ended),A2,hobby,127
tricolore-2-5th-edition,speaking,7 Rendez-vous (b),1,speaking-task,"À deux, inventez d'autres conversations.","À deux, inventez d'autres conversations en utilisant les expressions données (quand, où, pourquoi pas, qu'est-ce qu'il y a d'autre à faire, à quelle heure, rendez-vous où, combien de places, ça coûte combien).",,,,(open-ended),A2,hobby,127
tricolore-2-5th-edition,reading,5 Sophie et Bruno sont sortis (a),10,true-false,Lis le message de Sophie et choisis les cinq phrases correctes. Traduis ces phrases en anglais.,"Après le film, on a mangé une pizza.",,,,,A2,hobby,127
tricolore-2-5th-edition,grammar,5 Complète le message de Bruno (b),10,fill-in,Complète le message de Bruno avec la bonne forme des verbes.,elle (répondre) à ses copines sur son portable.,,,,,A2,communication,127
tricolore-2-5th-edition,reading,5 Sophie et Bruno sont sortis (a),2,true-false,Lis le message de Sophie et choisis les cinq phrases correctes. Traduis ces phrases en anglais.,Je vais sortir avec Charles.,,,,,A2,hobby,127
tricolore-2-5th-edition,grammar,5 Complète le message de Bruno (b),2,fill-in,Complète le message de Bruno avec la bonne forme des verbes.,"Elle est gentille, mais nous (passer) un après-midi ennuyeux, à mon avis!",,,,,A2,hobby,127
tricolore-2-5th-edition,reading,5 Sophie et Bruno sont sortis (a),3,true-false,Lis le message de Sophie et choisis les cinq phrases correctes. Traduis ces phrases en anglais.,On a décidé d'aller au cinéma.,,,,,A2,hobby,127
tricolore-2-5th-edition,grammar,5 Complète le message de Bruno (b),3,fill-in,Complète le message de Bruno avec la bonne forme des verbes.,"D'abord, nous (aller) dans un petit café.",,,,,A2,hobby,127
tricolore-2-5th-edition,reading,5 Sophie et Bruno sont sortis (a),4,true-false,Lis le message de Sophie et choisis les cinq phrases correctes. Traduis ces phrases en anglais.,"Hier, je suis restée à la maison.",,,,,A2,hobby,127
tricolore-2-5th-edition,grammar,5 Complète le message de Bruno (b),4,fill-in,Complète le message de Bruno avec la bonne forme des verbes.,"Moi, j'(prendre) un chocolat chaud",,,,,A2,hobby,127
tricolore-2-5th-edition,reading,5 Sophie et Bruno sont sortis (a),5,true-false,Lis le message de Sophie et choisis les cinq phrases correctes. Traduis ces phrases en anglais.,Nous allons voir un film de science-fiction.,,,,,A2,hobby,127
tricolore-2-5th-edition,grammar,5 Complète le message de Bruno (b),5,fill-in,Complète le message de Bruno avec la bonne forme des verbes.,"et j'(manger) un croissant,",,,,,A2,hobby,127
tricolore-2-5th-edition,reading,5 Sophie et Bruno sont sortis (a),6,true-false,Lis le message de Sophie et choisis les cinq phrases correctes. Traduis ces phrases en anglais.,Nous avons vu un film de science-fiction.,,,,,A2,hobby,127
tricolore-2-5th-edition,grammar,5 Complète le message de Bruno (b),6,fill-in,Complète le message de Bruno avec la bonne forme des verbes.,mais elle (lire) son magazine de mode.,,,,,A2,hobby,127
tricolore-2-5th-edition,reading,5 Sophie et Bruno sont sortis (a),7,true-false,Lis le message de Sophie et choisis les cinq phrases correctes. Traduis ces phrases en anglais.,"J'ai aimé le film, mais Charles l'a trouvé un peu stupide.",,,,,A2,hobby,127
tricolore-2-5th-edition,grammar,5 Complète le message de Bruno (b),7,fill-in,Complète le message de Bruno avec la bonne forme des verbes.,"Après ça, nous (entrer) dans un grand magasin à trois heures",,,,,A2,hobby,127
tricolore-2-5th-edition,reading,5 Sophie et Bruno sont sortis (a),8,true-false,Lis le message de Sophie et choisis les cinq phrases correctes. Traduis ces phrases en anglais.,Nous n'avons pas aimé le match.,,,,,A2,hobby,127
tricolore-2-5th-edition,grammar,5 Complète le message de Bruno (b),8,fill-in,Complète le message de Bruno avec la bonne forme des verbes.,et nous (sortir) du magasin à quatre heures et demie!,,,,,A2,hobby,127
tricolore-2-5th-edition,reading,5 Sophie et Bruno sont sortis (a),9,true-false,Lis le message de Sophie et choisis les cinq phrases correctes. Traduis ces phrases en anglais.,"Après le film, on va manger une pizza.",,,,,A2,hobby,127
tricolore-2-5th-edition,grammar,5 Complète le message de Bruno (b),9,fill-in,Complète le message de Bruno avec la bonne forme des verbes.,elle (acheter) seulement une paire de chaussettes,,,,,A2,shopping,127
tricolore-2-5th-edition,listening,1 Le match de foot (a),1,fill-in,Bruno et Sophie sont allés au match de foot avec leur oncle. Bruno parle avec un ami au téléphone. Écoute la conversation et note le score à la mi-temps et à la fin du match.,"D'abord, l'équipe de Laval a marqué un but. Mais cinq minutes plus tard, Nîmes a marqué un but, puis un deuxième. Alors à la mi-temps, le score était ___ .",,,,,A2,hobby,128
tricolore-2-5th-edition,reading,1 Lis le texte et trouve l'équivalent (b),1,short-answer,Lis le texte et trouve l'équivalent en français.,a goal,,,,un but,A2,hobby,128
tricolore-2-5th-edition,reading,1 Réponds aux questions en français (c),1,short-answer,Réponds aux questions en français.,Nîmes a joué contre quelle équipe?,,,,,A2,hobby,128
tricolore-2-5th-edition,reading,2 C'est quoi en anglais?,1,short-answer,"Voici d'autres mots pour parler d'un match. Devine le sens en anglais, puis vérifie dans le dictionnaire.",le gardien de but,,,,,A2,hobby,128
tricolore-2-5th-edition,listening,Phonétique: clubs de football,1,fill-in,"Écoute, copie et complète les noms des clubs de football.",N_ _tes,,,,,A2,hobby,128
tricolore-2-5th-edition,reading,3 Des footballeurs célèbres (a),1,short-answer,Regarde la table et réponds aux questions.,Qui est la personne la plus jeune?,,,,,A2,hobby,128
tricolore-2-5th-edition,writing,3 Fais des recherches (b),1,writing-task,Fais des recherches.,Choisis un footballeur ou une footballeuse et trouve d'autres renseignements: il/elle joue pour quel club professionnel? Il/Elle joue pour l'équipe de France? Depuis quand?,,,,(open-ended),A2,hobby,128
tricolore-2-5th-edition,writing,4 Une fiche d'identité (a),1,writing-task,Prépare une fiche d'identité pour une personnalité que tu admires.,Prépare une fiche d'identité pour une personnalité que tu admires.,,,,(open-ended),A2,personal-info,128
tricolore-2-5th-edition,speaking,4 Une fiche d'identité (b),1,speaking-task,"À deux, posez des questions pour identifier la personnalité.","À deux, posez des questions pour identifier la personnalité.",,,,(open-ended),A2,personal-info,128
tricolore-2-5th-edition,reading,2 C'est quoi en anglais?,10,short-answer,"Voici d'autres mots pour parler d'un match. Devine le sens en anglais, puis vérifie dans le dictionnaire.",un carton rouge,,,,,A2,hobby,128
tricolore-2-5th-edition,listening,1 Le match de foot (a),2,fill-in,Bruno et Sophie sont allés au match de foot avec leur oncle. Bruno parle avec un ami au téléphone. Écoute la conversation et note le score à la mi-temps et à la fin du match.,"Non, mais à la dernière minute, Nîmes a marqué un troisième but, alors Nîmes a gagné le match, ___ .",,,,,A2,hobby,128
tricolore-2-5th-edition,reading,1 Lis le texte et trouve l'équivalent (b),2,short-answer,Lis le texte et trouve l'équivalent en français.,against,,,,,A2,hobby,128
tricolore-2-5th-edition,reading,1 Réponds aux questions en français (c),2,short-answer,Réponds aux questions en français.,Quelle équipe a marqué le premier but?,,,,,A2,hobby,128
tricolore-2-5th-edition,reading,2 C'est quoi en anglais?,2,short-answer,"Voici d'autres mots pour parler d'un match. Devine le sens en anglais, puis vérifie dans le dictionnaire.",match nul,,,,,A2,hobby,128
tricolore-2-5th-edition,listening,Phonétique: clubs de football,2,fill-in,"Écoute, copie et complète les noms des clubs de football.",Toul_ _se,,,,,A2,hobby,128
tricolore-2-5th-edition,reading,3 Des footballeurs célèbres (a),2,short-answer,Regarde la table et réponds aux questions.,"Qui est le plus grand, Ribéry ou Renard?",,,,,A2,hobby,128
tricolore-2-5th-edition,reading,1 Lis le texte et trouve l'équivalent (b),3,short-answer,Lis le texte et trouve l'équivalent en français.,the team,,,,,A2,hobby,128
tricolore-2-5th-edition,reading,1 Réponds aux questions en français (c),3,short-answer,Réponds aux questions en français.,Nîmes a marqué combien de buts dans la première partie?,,,,,A2,hobby,128
tricolore-2-5th-edition,reading,2 C'est quoi en anglais?,3,short-answer,"Voici d'autres mots pour parler d'un match. Devine le sens en anglais, puis vérifie dans le dictionnaire.",passer le ballon,,,,,A2,hobby,128
tricolore-2-5th-edition,listening,Phonétique: clubs de football,3,fill-in,"Écoute, copie et complète les noms des clubs de football.",LOSC L_lle,,,,,A2,hobby,128
tricolore-2-5th-edition,reading,3 Des footballeurs célèbres (a),3,short-answer,Regarde la table et réponds aux questions.,Qui est né(e) au printemps au bord de la mer?,,,,,A2,hobby,128
tricolore-2-5th-edition,reading,1 Lis le texte et trouve l'équivalent (b),4,short-answer,Lis le texte et trouve l'équivalent en français.,at half-time,,,,,A2,hobby,128
tricolore-2-5th-edition,reading,1 Réponds aux questions en français (c),4,short-answer,Réponds aux questions en français.,Qui a marqué un but dans la deuxième partie?,,,,,A2,hobby,128
tricolore-2-5th-edition,reading,2 C'est quoi en anglais?,4,short-answer,"Voici d'autres mots pour parler d'un match. Devine le sens en anglais, puis vérifie dans le dictionnaire.",arrêter un but,,,,,A2,hobby,128
tricolore-2-5th-edition,reading,3 Des footballeurs célèbres (a),4,short-answer,Regarde la table et réponds aux questions.,Qui n'est pas né(e) en Europe?,,,,,A2,hobby,128
tricolore-2-5th-edition,reading,1 Lis le texte et trouve l'équivalent (b),5,short-answer,Lis le texte et trouve l'équivalent en français.,second half,,,,,A2,hobby,128
tricolore-2-5th-edition,reading,1 Réponds aux questions en français (c),5,short-answer,Réponds aux questions en français.,Qui a gagné le match?,,,,,A2,hobby,128
tricolore-2-5th-edition,reading,2 C'est quoi en anglais?,5,short-answer,"Voici d'autres mots pour parler d'un match. Devine le sens en anglais, puis vérifie dans le dictionnaire.",un championnat,,,,,A2,hobby,128
tricolore-2-5th-edition,reading,1 Lis le texte et trouve l'équivalent (b),6,short-answer,Lis le texte et trouve l'équivalent en français.,they played very well,,,,,A2,hobby,128
tricolore-2-5th-edition,reading,1 Réponds aux questions en français (c),6,short-answer,Réponds aux questions en français.,C'était un bon match?,,,,,A2,hobby,128
tricolore-2-5th-edition,reading,2 C'est quoi en anglais?,6,short-answer,"Voici d'autres mots pour parler d'un match. Devine le sens en anglais, puis vérifie dans le dictionnaire.",la Coupe du monde,,,,,A2,hobby,128
tricolore-2-5th-edition,reading,2 C'est quoi en anglais?,7,short-answer,"Voici d'autres mots pour parler d'un match. Devine le sens en anglais, puis vérifie dans le dictionnaire.",un joueur,,,,,A2,hobby,128
tricolore-2-5th-edition,reading,2 C'est quoi en anglais?,8,short-answer,"Voici d'autres mots pour parler d'un match. Devine le sens en anglais, puis vérifie dans le dictionnaire.",un tournoi,,,,,A2,hobby,128
tricolore-2-5th-edition,reading,2 C'est quoi en anglais?,9,short-answer,"Voici d'autres mots pour parler d'un match. Devine le sens en anglais, puis vérifie dans le dictionnaire.",un carton jaune,,,,,A2,hobby,128
tricolore-2-5th-edition,reading,5 Forum des jeunes,1,matching,Trouve les paires. C'est l'avis de quelle personne?,Il faut essayer de différents sports …,,,,c (Fou-de-fraises),A2,school,129
tricolore-2-5th-edition,reading,5 Quel est le sport le plus pratiqué en France?,1,short-answer,"À ton avis, quel est le sport le plus pratiqué en France? (Réponse à la page 149.)","À ton avis, quel est le sport le plus pratiqué en France? (Réponse à la page 149.)",,,,,A2,hobby,129
tricolore-2-5th-edition,grammar,6 Faites la comparaison (a),1,fill-in,"Complète ces phrases avec plus, moins ou aussi.",Le sport est ___ important que les autres activités.,,,,,A2,hobby,129
tricolore-2-5th-edition,writing,6 Invente cinq autres phrases (b),1,writing-task,"Invente cinq autres phrases avec plus, moins ou aussi.","Invente cinq autres phrases avec plus, moins ou aussi.",,,,(open-ended),A2,mixed,129
tricolore-2-5th-edition,reading,5 Forum des jeunes,2,matching,Trouve les paires. C'est l'avis de quelle personne?,"Quand il fait mauvais, moi, …",,,,,A2,school,129
tricolore-2-5th-edition,grammar,6 Faites la comparaison (a),2,fill-in,"Complète ces phrases avec plus, moins ou aussi.",Le football est ___ fatigant que la gymnastique.,,,,,A2,hobby,129
tricolore-2-5th-edition,reading,5 Forum des jeunes,3,matching,Trouve les paires. C'est l'avis de quelle personne?,"Si on travaille tout le temps dans une salle de classe, …",,,,,A2,school,129
tricolore-2-5th-edition,grammar,6 Faites la comparaison (a),3,fill-in,"Complète ces phrases avec plus, moins ou aussi.",Les randonnées sont ___ agréables que les sports d'équipe.,,,,,A2,hobby,129
tricolore-2-5th-edition,reading,5 Forum des jeunes,4,matching,Trouve les paires. C'est l'avis de quelle personne?,"Si vous faites de l'exercice en plein air, …",,,,,A2,school,129
tricolore-2-5th-edition,grammar,6 Faites la comparaison (a),4,fill-in,"Complète ces phrases avec plus, moins ou aussi.",Les films de science-fiction sont ___ passionnants que les films historiques.,,,,,A2,hobby,129
tricolore-2-5th-edition,grammar,6 Faites la comparaison (a),5,fill-in,"Complète ces phrases avec plus, moins ou aussi.",L'informatique est ___ difficile que la technologie.,,,,,A2,school,129
tricolore-2-5th-edition,grammar,6 Faites la comparaison (a),6,fill-in,"Complète ces phrases avec plus, moins ou aussi.",L'histoire est ___ intéressante que la géographie.,,,,,A2,school,129
tricolore-2-5th-edition,grammar,6 Faites la comparaison (a),7,fill-in,"Complète ces phrases avec plus, moins ou aussi.",L'allemand est ___ utile que le français.,,,,,A2,school,129
tricolore-2-5th-edition,grammar,6 Faites la comparaison (a),8,fill-in,"Complète ces phrases avec plus, moins ou aussi.",Les langues sont ___ faciles que les sciences.,,,,,A2,school,129
tricolore-2-5th-edition,grammar,2 Des questions et des réponses (a),1,short-answer,Quelle question parle du passé? Quelle question parle du futur?,"Tu viens d'où? (Cette question parle du passé, du présent ou du futur?)",,,,,A2,personal-info,130
tricolore-2-5th-edition,reading,2 Des questions et des réponses (b),1,matching,Lis les réponses (A–H) et trouve deux réponses possibles pour chaque question.,Tu viens d'où?,,,,C,A2,personal-info,130
tricolore-2-5th-edition,speaking,2 Et toi? Réponds aux questions (d),1,speaking-task,Et toi? Réponds aux questions.,Et toi? Réponds aux questions 1-4 (Tu viens d'où? Tu aimes le sport? Est-ce que tu es sorti(e) hier? Tu vas sortir demain?).,,,,(open-ended),A2,mixed,130
tricolore-2-5th-edition,grammar,Dossier-langue: understanding and using the correct tense,1,short-answer,,"Can you work out what avant-hier and après-demain mean? Have a guess, then check in the Glossaire.",,,,,A2,none,130
tricolore-2-5th-edition,grammar,2 Des questions et des réponses (a),2,short-answer,Quelle question parle du passé? Quelle question parle du futur?,"Tu aimes le sport? (Cette question parle du passé, du présent ou du futur?)",,,,,A2,hobby,130
tricolore-2-5th-edition,reading,2 Des questions et des réponses (b),2,matching,Lis les réponses (A–H) et trouve deux réponses possibles pour chaque question.,Tu aimes le sport?,,,,,A2,hobby,130
tricolore-2-5th-edition,grammar,Dossier-langue: understanding and using the correct tense,2,short-answer,,Find three examples of verbs in the passé composé on this page and translate them into English.,,,,,A2,none,130
tricolore-2-5th-edition,grammar,2 Des questions et des réponses (a),3,short-answer,Quelle question parle du passé? Quelle question parle du futur?,"Est-ce que tu es sorti(e) hier? (Cette question parle du passé, du présent ou du futur?)",,,,,A2,hobby,130
tricolore-2-5th-edition,reading,2 Des questions et des réponses (b),3,matching,Lis les réponses (A–H) et trouve deux réponses possibles pour chaque question.,Est-ce que tu es sorti(e) hier?,,,,,A2,hobby,130
tricolore-2-5th-edition,grammar,Dossier-langue: understanding and using the correct tense,3,short-answer,,Find two examples of verbs in the present tense and translate them.,,,,,A2,none,130
tricolore-2-5th-edition,grammar,2 Des questions et des réponses (a),4,short-answer,Quelle question parle du passé? Quelle question parle du futur?,"Tu vas sortir demain? (Cette question parle du passé, du présent ou du futur?)",,,,,A2,hobby,130
tricolore-2-5th-edition,reading,2 Des questions et des réponses (b),4,matching,Lis les réponses (A–H) et trouve deux réponses possibles pour chaque question.,Tu vas sortir demain?,,,,,A2,hobby,130
tricolore-2-5th-edition,grammar,Dossier-langue: understanding and using the correct tense,4,short-answer,,Find one example of aller + infinitive and translate it.,,,,,A2,none,130
tricolore-2-5th-edition,reading,1 Salut de Nîmes,a,short-answer,Lis le message de Sophie à sa copine.,Quelles phrases (1-10) du message de Sophie sont au passé composé?,,,,,A2,vacation,130
tricolore-2-5th-edition,reading,1 Salut de Nîmes,b,short-answer,Lis le message de Sophie à sa copine.,Quelles phrases (1-10) du message de Sophie parlent du futur?,,,,,A2,vacation,130
tricolore-2-5th-edition,speaking,3 Le weekend dernier,1,speaking-task,"À deux, posez des questions et répondez.","À deux, posez des questions et répondez: Qu'est-ce que tu as fait? Tu y es allé(e) avec qui? C'était bien?",,,,(open-ended),A2,hobby,131
tricolore-2-5th-edition,grammar,4 Des cartes postales (a),1,fill-in,Complète la carte avec la bonne forme des verbes.,Nous (arriver) ici samedi dernier.,,,,sommes arrivés,A2,vacation,131
tricolore-2-5th-edition,writing,4 Écris une carte postale (b),1,writing-task,Écris une carte postale.,Écris une carte postale. Écris deux phrases au passé composé et deux phrases avec aller + infinitif.,,,,(open-ended),A2,vacation,131
tricolore-2-5th-edition,grammar,4 Des cartes postales (a),2,fill-in,Complète la carte avec la bonne forme des verbes.,"Un jour, nous (faire) une visite guidée de la ville.",,,,,A2,vacation,131
tricolore-2-5th-edition,grammar,4 Des cartes postales (a),3,fill-in,Complète la carte avec la bonne forme des verbes.,Nous (voir) beaucoup de monuments romains.,,,,,A2,vacation,131
tricolore-2-5th-edition,grammar,4 Des cartes postales (a),4,fill-in,Complète la carte avec la bonne forme des verbes.,"Hier soir, nous (aller) au match de football.",,,,,A2,vacation,131
tricolore-2-5th-edition,grammar,4 Des cartes postales (a),5,fill-in,Complète la carte avec la bonne forme des verbes.,Nîmes (gagner) 3 à 1.,,,,,A2,vacation,131
tricolore-2-5th-edition,grammar,4 Des cartes postales (a),6,fill-in,Complète la carte avec la bonne forme des verbes.,"Demain matin, nous (visiter) les arènes,",,,,,A2,vacation,131
tricolore-2-5th-edition,grammar,4 Des cartes postales (a),7,fill-in,Complète la carte avec la bonne forme des verbes.,et l'après-midi on (aller) au pont du Gard.,,,,,A2,vacation,131
tricolore-2-5th-edition,reading,1 Forum des jeunes (a),1,short-answer,Lis les messages au forum et réponds aux questions.,Qui aime les histoires de magicien?,,,,,A2,hobby,132
tricolore-2-5th-edition,reading,1 Comment ça se dit en français? (b),1,short-answer,Comment ça se dit en français?,an e-reader,,,,,A2,hobby,132
tricolore-2-5th-edition,writing,1 Trouve le site d'un magazine (c),1,writing-task,Trouve le site d'un magazine en français pour les jeunes. Qu'est-ce qu'il y a comme articles dans le numéro actuel?,Trouve le site d'un magazine en français pour les jeunes. Qu'est-ce qu'il y a comme articles dans le numéro actuel?,,,,(open-ended),A2,hobby,132
tricolore-2-5th-edition,reading,2 Les livres bien connus,1,short-answer,Quels sont ces titres en anglais?,James et la grosse pêche,,,,,A2,hobby,132
tricolore-2-5th-edition,reading,1 Forum des jeunes (a),2,short-answer,Lis les messages au forum et réponds aux questions.,Qui lit un livre qui raconte une histoire vraie qui se passe pendant la guerre?,,,,,A2,hobby,132
tricolore-2-5th-edition,reading,1 Comment ça se dit en français? (b),2,short-answer,Comment ça se dit en français?,straightaway,,,,,A2,hobby,132
tricolore-2-5th-edition,reading,2 Les livres bien connus,2,short-answer,Quels sont ces titres en anglais?,Alice au pays des merveilles,,,,,A2,hobby,132
tricolore-2-5th-edition,reading,1 Forum des jeunes (a),3,short-answer,Lis les messages au forum et réponds aux questions.,"FanadeBD, quand est-ce qu'il lit normalement?",,,,,A2,hobby,132
tricolore-2-5th-edition,reading,1 Comment ça se dit en français? (b),3,short-answer,Comment ça se dit en français?,very moving,,,,,A2,hobby,132
tricolore-2-5th-edition,reading,2 Les livres bien connus,3,short-answer,Quels sont ces titres en anglais?,Le Seigneur des Anneaux,,,,,A2,hobby,132
tricolore-2-5th-edition,reading,1 Forum des jeunes (a),4,short-answer,Lis les messages au forum et réponds aux questions.,Qu'est-ce qu'il préfère comme livres?,,,,,A2,hobby,132
tricolore-2-5th-edition,reading,1 Comment ça se dit en français? (b),4,short-answer,Comment ça se dit en français?,it takes place,,,,,A2,hobby,132
tricolore-2-5th-edition,reading,2 Les livres bien connus,4,short-answer,Quels sont ces titres en anglais?,Charlie et la Chocolaterie,,,,,A2,hobby,132
tricolore-2-5th-edition,reading,1 Forum des jeunes (a),5,short-answer,Lis les messages au forum et réponds aux questions.,"Techno5, qu'est-ce qu'il aime comme magazines?",,,,,A2,hobby,132
tricolore-2-5th-edition,reading,1 Comment ça se dit en français? (b),5,short-answer,Comment ça se dit en français?,when I have more time,,,,,A2,hobby,132
tricolore-2-5th-edition,reading,2 Les livres bien connus,5,short-answer,Quels sont ces titres en anglais?,Les Royaumes du Nord,,,,,A2,hobby,132
tricolore-2-5th-edition,reading,1 Forum des jeunes (a),6,short-answer,Lis les messages au forum et réponds aux questions.,Qu'est-ce qu'on trouve dans le magazine Okapi?,,,,,A2,hobby,132
tricolore-2-5th-edition,reading,1 Comment ça se dit en français? (b),6,short-answer,Comment ça se dit en français?,from time to time,,,,,A2,hobby,132
tricolore-2-5th-edition,reading,1 Forum des jeunes (a),7,short-answer,Lis les messages au forum et réponds aux questions.,"Sportif3, qu'est-ce qu'il lit principalement?",,,,,A2,hobby,132
tricolore-2-5th-edition,reading,1 Comment ça se dit en français? (b),7,short-answer,Comment ça se dit en français?,it comes out twice a month,,,,,A2,hobby,132
tricolore-2-5th-edition,reading,1 Comment ça se dit en français? (b),8,short-answer,Comment ça se dit en français?,above all,,,,,A2,hobby,132
tricolore-2-5th-edition,grammar,1 C'est quel magasin?,1,short-answer,Où est-ce qu'on vend tout ça?,un croissant,,,,à la boulangerie,A2,shopping,134
tricolore-2-5th-edition,grammar,2 Tu fais des courses,1,fill-in,"Tu fais du camping en France et chaque jour, tu fais des courses. Voici tes listes. Complète les listes avec du, de la, de l' ou des et dis où tu vas.","mardi — d___ beurre, d___ baguettes",,,,"du beurre, des baguettes (à l'épicerie et à la boulangerie)",A2,shopping,134
tricolore-2-5th-edition,grammar,3 J'aime ça!,1,matching,Trouve les paires.,"Comme fruit, je …",,,,b,A2,food,134
tricolore-2-5th-edition,grammar,4 Des listes à faire (1),1,fill-in,"Complète les listes. Après chaque liste, écris le nom du magasin où on peut acheter ces choses. Attention! Le supermarché est fermé aujourd'hui.",250 grammes ___ fromage,,,,de,A2,shopping,134
tricolore-2-5th-edition,grammar,4 Des listes à faire (2),1,fill-in,"Complète les listes. Après chaque liste, écris le nom du magasin où on peut acheter ces choses. Attention! Le supermarché est fermé aujourd'hui.",200 g___ de pâté,,,,,A2,shopping,134
tricolore-2-5th-edition,grammar,4 Des listes à faire (1),10,short-answer,"Complète les listes. Après chaque liste, écris le nom du magasin où on peut acheter ces choses. Attention! Le supermarché est fermé aujourd'hui.",Le magasin = ___ (liste 1),,,,,A2,shopping,134
tricolore-2-5th-edition,grammar,1 C'est quel magasin?,2,short-answer,Où est-ce qu'on vend tout ça?,une quiche aux champignons,,,,,A2,shopping,134
tricolore-2-5th-edition,grammar,2 Tu fais des courses,2,fill-in,"Tu fais du camping en France et chaque jour, tu fais des courses. Voici tes listes. Complète les listes avec du, de la, de l' ou des et dis où tu vas.","mercredi — ___ jambon, ___ limonade, ___ carottes",,,,,A2,shopping,134
tricolore-2-5th-edition,grammar,3 J'aime ça!,2,matching,Trouve les paires.,"Quand nous sommes en vacances, nous …",,,,,A2,food,134
tricolore-2-5th-edition,grammar,4 Des listes à faire (1),2,fill-in,"Complète les listes. Après chaque liste, écris le nom du magasin où on peut acheter ces choses. Attention! Le supermarché est fermé aujourd'hui.",une b___ de thon,,,,,A2,shopping,134
tricolore-2-5th-edition,grammar,4 Des listes à faire (2),2,fill-in,"Complète les listes. Après chaque liste, écris le nom du magasin où on peut acheter ces choses. Attention! Le supermarché est fermé aujourd'hui.",6 tranches ___ jambon,,,,,A2,shopping,134
tricolore-2-5th-edition,grammar,1 C'est quel magasin?,3,short-answer,Où est-ce qu'on vend tout ça?,du poulet,,,,,A2,shopping,134
tricolore-2-5th-edition,grammar,2 Tu fais des courses,3,fill-in,"Tu fais du camping en France et chaque jour, tu fais des courses. Voici tes listes. Complète les listes avec du, de la, de l' ou des et dis où tu vas.","jeudi — ___ viande, ___ timbres",,,,,A2,shopping,134
tricolore-2-5th-edition,grammar,3 J'aime ça!,3,matching,Trouve les paires.,Qu'est-ce que tu …,,,,,A2,food,134
tricolore-2-5th-edition,grammar,4 Des listes à faire (1),3,fill-in,"Complète les listes. Après chaque liste, écris le nom du magasin où on peut acheter ces choses. Attention! Le supermarché est fermé aujourd'hui.",un k___ de pêches,,,,,A2,shopping,134
tricolore-2-5th-edition,grammar,4 Des listes à faire (2),3,fill-in,"Complète les listes. Après chaque liste, écris le nom du magasin où on peut acheter ces choses. Attention! Le supermarché est fermé aujourd'hui.",une p___ de salade de tomates,,,,,A2,shopping,134
tricolore-2-5th-edition,grammar,1 C'est quel magasin?,4,short-answer,Où est-ce qu'on vend tout ça?,des livres et des magazines,,,,,A2,shopping,134
tricolore-2-5th-edition,grammar,2 Tu fais des courses,4,fill-in,"Tu fais du camping en France et chaque jour, tu fais des courses. Voici tes listes. Complète les listes avec du, de la, de l' ou des et dis où tu vas.","vendredi — ___ salade de tomates, ___ livres",,,,,A2,shopping,134
tricolore-2-5th-edition,grammar,3 J'aime ça!,4,matching,Trouve les paires.,Qu'est-ce que vous …,,,,,A2,food,134
tricolore-2-5th-edition,grammar,4 Des listes à faire (1),4,fill-in,"Complète les listes. Après chaque liste, écris le nom du magasin où on peut acheter ces choses. Attention! Le supermarché est fermé aujourd'hui.",un d___-k___ de haricots verts,,,,,A2,shopping,134
tricolore-2-5th-edition,grammar,4 Des listes à faire (2),4,fill-in,"Complète les listes. Après chaque liste, écris le nom du magasin où on peut acheter ces choses. Attention! Le supermarché est fermé aujourd'hui.",deux portions ___ quiche,,,,,A2,shopping,134
