collection,unit,section,chapter,content_type,activity_type,topic,level,status,qa,word_count,summary,title
tricolore-1-5th-edition,page-132,grammar,Unite 10C,"[vocabulary, exercise, grammar-box]",matching,hobby,mixed,verified,pass,468,"Matching leisure activities to photos, practising jouer/faire expressions, plus listening interviews.",10C Mes passe-temps
tricolore-1-5th-edition,page-133,writing,10 Amuse-toi bien!,"[chapter-opener, reading-text, exercise, writing-prompt]",writing-task,hobby,mixed,verified,pass,542,Reading a hobbies forum then writing a personal message about leisure activities.,10 Amuse-toi bien!
tricolore-1-5th-edition,page-134,grammar,10D La semaine dernière,"[lesson, listening-sheet, grammar-box, exercise]",listening-comprehension,hobby,A2,verified,pass,433,Listening to identify past leisure activities and distinguishing present versus perfect tense.,10D La semaine dernière
tricolore-1-5th-edition,page-135,writing,10 Amuse-toi bien!,"[exercise, listening-sheet, writing-prompt, speaking-prompt]",writing-task,hobby,A2,verified,pass,452,Writing and speaking practice describing past sport/music activities using the perfect tense.,10 Amuse-toi bien!
tricolore-1-5th-edition,page-136,reading,10E Au parc d'attractions,"[lesson, reading-text, exercise, picture-story]",true-false,vacation,mixed,transcribed,fail,573,"Reading about Asterix and Parc Asterix, with true/false correction and photo-matching exercises.",10E Au parc d'attractions
tricolore-1-5th-edition,page-137,reading,10 Amuse-toi bien!,"[reading-text, exercise, listening-sheet, grammar-box, vocabulary]",short-answer,vacation,mixed,verified,pass,537,"Parc Asterix hours and prices practised via Q&A, listening, and 24-hour clock matching.",10 Amuse-toi bien!
tricolore-1-5th-edition,page-138,writing,10F Une journée exceptionnelle,"[lesson, reading-text, exercise, writing-prompt]",writing-task,vacation,A2,verified,pass,596,"Reading a theme-park contest entry, correcting errors, then writing about an ideal or awful day.",10F Une journée exceptionnelle
tricolore-1-5th-edition,page-139,listening,Unite 10 Amuse-toi bien!,"[dialogue, exercise, grammar-box, vocabulary, listening-sheet]",listening-comprehension,city-places,mixed,verified,pass,656,"A cousin's chat about theme-park tickets, plus listening practice with je suis alle(e).",10 Amuse-toi bien!
tricolore-1-5th-edition,page-140,writing,Unite 10 Amuse-toi bien!,"[lesson, exercise, review, vocabulary, answer-key]",fill-in,hobby,mixed,verified,pass,654,A leisure personality quiz completed with vocabulary and scored with an answer key.,10G Les loisirs
tricolore-1-5th-edition,page-141,none,Unite 10 Amuse-toi bien!,"[vocabulary, wordlist, review]",vocabulary,mixed,mixed,verified,pass,832,"Vocabulary summary for sport, music, the 24-hour clock, and past-tense phrases.",Sommaire
tricolore-1-5th-edition,page-142,reading,Presse-Jeunesse 4,"[reading-text, picture-story, exercise, vocabulary]",vocabulary,food,mixed,verified,pass,479,"Comic strip about a greedy cat's feast, followed by vocabulary translation and word-finding tasks.",Presse-Jeunesse 4
tricolore-1-5th-edition,page-143,reading,Unite 10 Amuse-toi bien!,"[song, reading-text, exercise]",reading-comprehension,mixed,mixed,verified,pass,558,"A holiday song plus reading passages on volleyball, windsurfing, and judo with comprehension questions.",10 Amuse-toi bien!
tricolore-1-5th-edition,page-144,listening,unité 1 Au choix,"[instructions, exercise, listening-sheet, vocabulary, review]",matching,personal-info,A1,verified,pass,577,"Review exercises matching numbers, greetings, and question-answer pairs for basic introductions.",unité 1 Au choix
tricolore-1-5th-edition,page-145,writing,unité 2 Au choix,"[instructions, exercise, listening-sheet, vocabulary, grammar-box, review]",fill-in,home,A1,verified,pass,404,"Review exercises on prepositions of place, saying where you live, and naming objects.",unité 2 Au choix
tricolore-1-5th-edition,page-146,writing,unité 3 Au choix,"[instructions, exercise, listening-sheet, vocabulary, grammar-box, review]",fill-in,family,A1,verified,pass,413,"Review exercises on siblings, possessive adjectives, and describing a house via listening.",unité 3 Au choix
tricolore-1-5th-edition,page-147,listening,unité 3 Au choix,"[instructions, exercise, listening-sheet, dialogue, writing-prompt, vocabulary]",fill-in,family,A1,verified,pass,320,"A Saturday photo-story fill-in on etre, followed by a writing task about family.",5 Samedi
tricolore-1-5th-edition,page-148,writing,unité 4 Au choix,"[instructions, exercise, listening-sheet, writing-prompt, grammar-box]",short-answer,family,A1,verified,pass,392,"Counting pets, identifying a lost cat by phone call, and describing invented animals.",unité 4 Au choix
tricolore-1-5th-edition,page-149,reading,unité 4 Au choix,"[exercise, reading-text, dialogue, vocabulary]",true-false,family,A1,verified,pass,354,Odd-one-out vocabulary game and a true/false reading about siblings' differing feelings toward pets.,5 Chasse à l'intrus
tricolore-1-5th-edition,page-150,reading,unité 5 Au choix,"[exercise, reading-text, vocabulary, review]",true-false,time-dates,A1,verified,pass,413,"Review of months and calendar dates, then true/false reading of French festival adverts.",unité 5 Au choix
tricolore-1-5th-edition,page-151,writing,,"[exercise, dialogue, picture-story, writing-prompt]",fill-in,family,mixed,verified,pass,603,"Fill in verb être forms, birthday gift dialogue, and write a thank-you letter for presents.",4 Notre famille
tricolore-1-5th-edition,page-152,writing,unité 6 Au choix,"[instructions, exercise, listening-sheet, grammar-box, vocabulary]",fill-in,weather,A1,verified,pass,553,"Practice weather vocabulary, a listening grid, and regarder verb conjugations.",unité 6 Au choix
tricolore-1-5th-edition,page-153,reading,,"[exercise, reading-text, dialogue, picture-story, writing-prompt]",reading-comprehension,mixed,A1,verified,pass,571,"Read about a difficult little sister, weather-based sentences, and a vacation weather blog.",5 Une petite sœur difficile
tricolore-1-5th-edition,page-154,writing,unité 7 Au choix,"[instructions, exercise, vocabulary, reading-text]",fill-in,city-places,A1,verified,pass,460,"Fill in La Rochelle tourism vocabulary, building names, accents, and destination symbols.",unité 7 Au choix
tricolore-1-5th-edition,page-155,reading,,"[reading-text, exercise, vocabulary]",reading-comprehension,travel,A1,verified,pass,628,"Read about Saint-Malo and La Rochelle tourist attractions, correcting errors and answering questions.","(Illustration: an email client window. Toolbar icons: back arrow, envelope, reply envelope"
tricolore-1-5th-edition,page-156,writing,unité 8 Au choix,"[instructions, exercise, picture-story, grammar-box]",fill-in,daily-routine,A1,verified,pass,552,"Sequence a postal worker's day, order routine sentences, and practice possessive adjectives.",unité 8 Au choix
tricolore-1-5th-edition,page-157,grammar,Unite 9,"[exercise, vocabulary]",short-answer,mixed,A1,verified,pass,430,"Correct facts about Karim, choose family possessives, and describe a cat's daily routine.",A1 (inferred)
tricolore-1-5th-edition,page-158,grammar,Unite 9 Au choix,"[chapter-opener, exercise, review, vocabulary]",fill-in,food,mixed,verified,pass,632,"Fill in food vocabulary, partitive articles, animal diets, and a carrot-shaped word puzzle.",unité 9 Au choix
tricolore-1-5th-edition,page-159,writing,Unite 9 Au choix,"[exercise, review, listening-sheet, speaking-prompt, writing-prompt]",fill-in,food,A1,verified,pass,553,"Describe meals, order sentences about pets, and complete school lunch menu exercises.",A1 (inferred)
tricolore-1-5th-edition,page-160,grammar,Unite 10 Au choix,"[chapter-opener, exercise, review, writing-prompt]",matching,hobby,mixed,verified,pass,515,"Match questions to activity answers, fill in a hobbies message, and order past-tense sentences.",unité 10 Au choix
tricolore-1-5th-edition,page-161,listening,Unite 10 Au choix,"[exercise, listening-sheet, speaking-prompt, writing-prompt, dialogue]",reading-comprehension,vacation,mixed,transcribed,fail,750,"Listen for event times, discuss weekend plans, and read messages about holiday trips.",A1 (inferred)
tricolore-1-5th-edition,page-162,grammar,Grammaire,"[grammar-box, chapter-opener]",instructions,none,A1,verified,pass,836,"Grammar reference: nouns, gender, singular/plural forms, and definite/indefinite articles.",Grammaire
tricolore-1-5th-edition,page-163,grammar,,[grammar-box],instructions,none,A1,verified,pass,756,"Grammar reference: partitive articles, negation, and regular and irregular adjective agreement.",Grammaire
tricolore-1-5th-edition,page-164,grammar,,[grammar-box],instructions,none,A1,verified,pass,917,"Grammar reference: possessive adjectives, de + noun, and key prepositions.",Grammaire
tricolore-1-5th-edition,page-165,grammar,,[grammar-box],instructions,none,A1,verified,pass,1015,"Grammar reference: prepositions, telling time, numbers, dates, days, and months.",Grammaire
tricolore-1-5th-edition,page-166,grammar,,[grammar-box],instructions,none,mixed,verified,pass,925,"Grammar reference: question forms, connectives, adverbs, and an intro to verb tense.",Grammaire
tricolore-1-5th-edition,page-167,grammar,,[grammar-box],instructions,none,A1,verified,pass,985,"Grammar reference: -er verb patterns, reflexive verbs, and imperative command forms.",Grammaire
tricolore-1-5th-edition,page-168,grammar,,[grammar-box],instructions,none,mixed,verified,pass,1001,"Grammar reference: aller+infinitive, jouer, avoir/faire idioms, irregular verbs, and perfect tense.",Grammaire
tricolore-1-5th-edition,page-169,none,,"[vocabulary, wordlist]",vocabulary,none,mixed,verified,pass,2204,"French-English glossary, section A: abricot to chorale.",Glossaire
tricolore-1-5th-edition,page-170,none,,"[vocabulary, wordlist]",vocabulary,none,mixed,verified,pass,2034,"French-English glossary, section C-E: chose to été.",Glossaire
tricolore-1-5th-edition,page-171,none,,"[vocabulary, wordlist]",vocabulary,none,mixed,verified,pass,2091,"French-English glossary, section E-L: été to lève.",Glossaire
tricolore-1-5th-edition,page-172,none,,"[vocabulary, wordlist]",vocabulary,none,mixed,verified,pass,2055,"French-English glossary, section L-P: lever to perroquet.",Glossaire
tricolore-1-5th-edition,page-173,none,,"[vocabulary, wordlist]",vocabulary,none,mixed,verified,pass,2098,"French-English glossary, section P-S: perruche to skate.",Glossaire
tricolore-1-5th-edition,page-174,none,,"[vocabulary, wordlist]",vocabulary,none,mixed,verified,pass,1888,"French-English glossary, section S-Z: ski to zoo; glossary ends.",Glossaire
tricolore-1-5th-edition,page-175,none,,"[vocabulary, wordlist]",vocabulary,none,mixed,verified,pass,1830,"English-French glossary, section A-H: zut to half brother.",Anglais – français
tricolore-1-5th-edition,page-176,none,,"[vocabulary, wordlist]",vocabulary,none,mixed,verified,pass,1815,"English-French glossary, section H-R: half sister to road.",Anglais – français
tricolore-1-5th-edition,page-177,none,,"[vocabulary, wordlist]",vocabulary,none,mixed,verified,pass,1756,"English-French glossary, section R-Z: roller skate to zoo; glossary ends.",Anglais – français
tricolore-1-5th-edition,page-178,none,,[reading-text],none,none,mixed,verified,pass,1019,"Acknowledgements crediting illustrators, photographers, and reviewers of the textbook.",Acknowledgements
tricolore-1-5th-edition,page-179,none,,[],none,none,mixed,verified,pass,47,Blank page with no printed content.,"<!-- This page is blank in the source PDF: no text, images, headers, footers, or page numb"
tricolore-1-5th-edition,page-180,none,,[cover],cover,none,mixed,verified,pass,277,Back cover describing Tricolore 5e édition course components and publisher details.,Tricolore
