collection,section,part,item,item_type,question,option_a,option_b,option_c,correct_answer,level,topic,source_page
tricolore-1-5th-edition,grammar,2 C'est quelle activite,5,short-answer,"Picture ⑤: three children running, playing football — écris le texte.",,,,,A1,hobby,132
tricolore-1-5th-edition,listening,3 Des interviews (a),5,matching,"Conversation 5: quelle question (a–e) a été posée, et quelle est la réponse?",,,,,A2,hobby,132
tricolore-1-5th-edition,reading,1 On s'amuse,6,matching,Ils jouent aux échecs.,,,,,A1,hobby,132
tricolore-1-5th-edition,grammar,2 C'est quelle activite,6,short-answer,Picture ⑥: two people playing chess/draughts — écris le texte.,,,,,A1,hobby,132
tricolore-1-5th-edition,reading,4 Forum des jeunes (a),1,short-answer,... adore le sport?,,,,,A1,hobby,133
tricolore-1-5th-edition,writing,4 Forum des jeunes (c),1,writing-task,Invente un message pour ce forum pour une personne qui aime le sport et la musique. Invente un surnom aussi.,,,,(open-ended),A2,hobby,133
tricolore-1-5th-edition,writing,5 Un message,1,writing-task,"Écris un message à un(e) ami(e) français(e). Commence par une salutation et une question, parle de tes passe-temps, donne une opinion, parle d'une autre personne, pose une question.",,,,(open-ended),A2,hobby,133
tricolore-1-5th-edition,reading,4 Forum des jeunes (a),2,short-answer,... fait du vélo?,,,,,A1,hobby,133
tricolore-1-5th-edition,reading,4 Forum des jeunes (a),3,short-answer,... joue de deux instruments?,,,,,A1,hobby,133
tricolore-1-5th-edition,reading,4 Forum des jeunes (a),4,short-answer,... aime la lecture?,,,,,A1,hobby,133
tricolore-1-5th-edition,reading,4 Forum des jeunes (a),5,short-answer,... joue aux échecs?,,,,,A1,hobby,133
tricolore-1-5th-edition,reading,4 Forum des jeunes (a),6,short-answer,... ne joue pas d'un instrument?,,,,,A1,hobby,133
tricolore-1-5th-edition,listening,1 Samedi dernier,1,matching,"Écoute et note la lettre de l'activité (items 1–10, choix A–J).",,,,,A2,hobby,134
tricolore-1-5th-edition,grammar,2 Present ou passe,1,matching,Je joue de la batterie.,,,,présent,A2,hobby,134
tricolore-1-5th-edition,grammar,Recognising the perfect tense (1),1,short-answer,"How many words are used for the perfect tense in French, apart from je (j')? Which verb is used for the first part? Is this similar to English?",,,,(open-ended),A2,hobby,134
tricolore-1-5th-edition,grammar,2 Present ou passe,2,matching,"Aujourd'hui, je fais mes devoirs.",,,,,A2,hobby,134
tricolore-1-5th-edition,grammar,2 Present ou passe,3,matching,"Lundi dernier, j'ai fait une promenade.",,,,passé,A2,hobby,134
tricolore-1-5th-edition,grammar,2 Present ou passe,4,matching,"Et mardi dernier, j'ai joué du piano.",,,,,A2,hobby,134
tricolore-1-5th-edition,grammar,2 Present ou passe,5,matching,"Ensuite, j'ai joué à des jeux vidéo.",,,,,A2,hobby,134
tricolore-1-5th-edition,grammar,2 Present ou passe,6,matching,"Ce matin, je fais du roller.",,,,,A2,hobby,134
tricolore-1-5th-edition,grammar,2 Present ou passe,7,matching,"Jeudi dernier, j'ai fait de la gymnastique.",,,,,A2,hobby,134
tricolore-1-5th-edition,grammar,2 Present ou passe,8,matching,"Et aujourd'hui, je joue aux échecs.",,,,,A2,hobby,134
tricolore-1-5th-edition,writing,3 Des journees actives (a),1,short-answer,"Lundi dernier, tu as fait beaucoup de sport. Fais trois phrases.",,,,(open-ended),A2,hobby,135
tricolore-1-5th-edition,writing,3 Des journees actives (b),1,short-answer,"Mardi dernier, tu as fait beaucoup de musique. Fais trois phrases.",,,,(open-ended),A2,hobby,135
tricolore-1-5th-edition,writing,3 Des journees actives (c),1,writing-task,"Mercredi matin tu as fait du sport, l'après-midi de la musique, le soir une autre activité. Écris un paragraphe pour décrire mercredi dernier.",,,,(open-ended),A2,hobby,135
tricolore-1-5th-edition,speaking,4 Le weekend dernier,1,speaking-task,"À deux, inventez une petite conversation sur le weekend dernier.",,,,(open-ended),A2,hobby,135
tricolore-1-5th-edition,listening,5 La semaine derniere,1,fill-in,Écoute 1–8 et note les détails (quand / quoi / avec qui / où) pour chaque activité.,,,,,A2,hobby,135
tricolore-1-5th-edition,writing,6 Fais des phrases,1,short-answer,"Écris quatre nombres ou jette un dé quatre fois, puis fais la phrase qui correspond (quand / quoi / avec qui / où).",,,,(open-ended),A2,hobby,135
tricolore-1-5th-edition,writing,7 Dossier personnel,1,writing-task,Écris ton journal pour la semaine dernière dans ton Dossier personnel.,,,,(open-ended),A2,hobby,135
tricolore-1-5th-edition,reading,1 Asterix,1,true-false,Astérix habite dans une ville.,,,,,A2,vacation,136
tricolore-1-5th-edition,reading,2 Le Parc Asterix (a),1,matching,Photo ①: riders on a red roller-coaster loop — quel texte (A–E) correspond?,,,,,A2,vacation,136
tricolore-1-5th-edition,reading,1 Asterix,2,true-false,Obélix est l'ennemi d'Astérix.,,,,,A2,vacation,136
tricolore-1-5th-edition,reading,2 Le Parc Asterix (a),2,matching,Photo ②: an aerial/spinning fairground ride — quel texte correspond?,,,,,A2,vacation,136
tricolore-1-5th-edition,reading,1 Asterix,3,true-false,Obélix a un chat qui s'appelle Idéfix.,,,,,A2,vacation,136
tricolore-1-5th-edition,reading,2 Le Parc Asterix (a),3,matching,Photo ③: a fountain/water attraction amid trees — quel texte correspond?,,,,,A2,vacation,136
tricolore-1-5th-edition,reading,1 Asterix,4,true-false,Panoramix fait des baguettes magiques.,,,,,A2,vacation,136
tricolore-1-5th-edition,reading,1 Asterix,5,true-false,Astérix et ses amis résistent aux invasions des Anglais.,,,,,A2,vacation,136
tricolore-1-5th-edition,reading,2 Le Parc Asterix (a),5,matching,Photo ⑤: dolphins performing in a pool — quel texte correspond?,,,,,A2,vacation,136
tricolore-1-5th-edition,reading,2 Le Parc Asterix (b),1,short-answer,Le Parc ferme à quelle heure en mai?,,,,Le parc ferme à 18 heures.,A2,vacation,137
tricolore-1-5th-edition,reading,2 Le Parc Asterix (c),1,short-answer,Fais des recherches. Consulte le site web pour vérifier les tarifs d'entrée.,,,,(open-ended),A2,vacation,137
tricolore-1-5th-edition,listening,3 24 heures,1,fill-in,Écris 1–10. Écoute et écris l'heure entendue.,,,,,A2,vacation,137
tricolore-1-5th-edition,reading,4 Attention c'est l'heure,1,matching,Il est dix-sept heures cinq.,,,,B,A2,vacation,137
tricolore-1-5th-edition,reading,Strategies Translating (5),1,short-answer,"entrer = to go in, enter — l'entrée (f) = ?",,,,,A2,vacation,137
tricolore-1-5th-edition,reading,Strategies Translate sentences,1,short-answer,Où est l'entrée du parc?,,,,,A2,vacation,137
tricolore-1-5th-edition,reading,2 Le Parc Asterix (b),2,short-answer,Ça ferme à quelle heure en août?,,,,,A2,vacation,137
tricolore-1-5th-edition,reading,4 Attention c'est l'heure,2,matching,Il est douze heures cinquante-neuf.,,,,,A2,vacation,137
tricolore-1-5th-edition,reading,Strategies Translating (5),2,short-answer,sortir = to go out — la sortie = ?,,,,,A2,vacation,137
tricolore-1-5th-edition,reading,Strategies Translate sentences,2,short-answer,Le magasin se trouve près de la sortie.,,,,,A2,vacation,137
tricolore-1-5th-edition,reading,2 Le Parc Asterix (b),3,short-answer,Le Parc est ouvert quand en octobre?,,,,,A2,vacation,137
tricolore-1-5th-edition,reading,4 Attention c'est l'heure,3,matching,Il est une heure quinze.,,,,,A2,vacation,137
tricolore-1-5th-edition,reading,Strategies Translating (5),3,short-answer,fermer = to close — la fermeture = ?,,,,,A2,vacation,137
tricolore-1-5th-edition,reading,Strategies Translate sentences,3,short-answer,Les dauphins remontent régulièrement à la surface du lac.,,,,,A2,vacation,137
tricolore-1-5th-edition,reading,2 Le Parc Asterix (a),4,matching,Photo ④: riders on a swing/chair carousel ride in the air — quel texte (A–E) correspond?,,,,,A2,vacation,137
tricolore-1-5th-edition,reading,2 Le Parc Asterix (b),4,short-answer,Est-ce que le Parc est ouvert à Noël?,,,,,A2,vacation,137
tricolore-1-5th-edition,reading,4 Attention c'est l'heure,4,matching,Il est vingt-deux heures douze.,,,,,A2,vacation,137
tricolore-1-5th-edition,reading,Strategies Translating (5),4,short-answer,ouvrir = to open — l'ouverture = ?,,,,,A2,vacation,137
tricolore-1-5th-edition,reading,2 Le Parc Asterix (b),5,short-answer,Où est le Parc? C'est près de quelle ville?,,,,,A2,vacation,137
tricolore-1-5th-edition,reading,4 Attention c'est l'heure,5,matching,Il est vingt-trois heures cinquante-sept.,,,,,A2,vacation,137
tricolore-1-5th-edition,reading,Strategies Translating (5),5,short-answer,nager = to swim — un nageur = ?,,,,,A2,vacation,137
tricolore-1-5th-edition,reading,2 Le Parc Asterix (b),6,short-answer,L'entrée coûte combien pour un adulte?,,,,,A2,vacation,137
tricolore-1-5th-edition,reading,4 Attention c'est l'heure,6,matching,Il est dix-huit heures vingt-huit.,,,,,A2,vacation,137
tricolore-1-5th-edition,reading,2 Le Parc Asterix (b),7,short-answer,Et c'est combien pour un enfant de onze ans?,,,,,A2,vacation,137
tricolore-1-5th-edition,reading,a Corrige les erreurs,1,short-answer,"Pour sa journée idéale, Lucie va au bord de la mer.",,,,Lucie va au parc Astérix.,A2,vacation,138
tricolore-1-5th-edition,reading,b Comment ca se dit,1,short-answer,a group of friends,,,,,A2,vacation,138
tricolore-1-5th-edition,writing,2 Dossier personnel (a),1,writing-task,Écris la description d'une journée (quatre phrases ou plus). Choisis une journée idéale ou une journée catastrophique.,,,,(open-ended),A2,vacation,138
tricolore-1-5th-edition,writing,2 Dossier personnel (b),1,writing-task,Relis ta description et ajoute d'autres détails intéressants (huit phrases ou plus).,,,,(open-ended),A2,vacation,138
tricolore-1-5th-edition,reading,a Corrige les erreurs,2,short-answer,C'est au mois de juillet.,,,,C'est au mois de mai.,A2,vacation,138
tricolore-1-5th-edition,reading,b Comment ca se dit,2,short-answer,there's no queue,,,,,A2,vacation,138
tricolore-1-5th-edition,reading,a Corrige les erreurs,3,short-answer,Lucie et ses amis font un pique-nique à midi.,,,,Lucie et ses amis mangent à la pizzeria à midi.,A2,vacation,138
tricolore-1-5th-edition,reading,b Comment ca se dit,3,short-answer,we take a lot of photos,,,,,A2,vacation,138
tricolore-1-5th-edition,reading,a Corrige les erreurs,4,short-answer,Elle déteste les pizzas.,,,,Elle adore les pizzas.,A2,vacation,138
tricolore-1-5th-edition,reading,b Comment ca se dit,4,short-answer,first of all,,,,,A2,vacation,138
tricolore-1-5th-edition,reading,a Corrige les erreurs,5,short-answer,"Comme boisson, elle prend un jus d'orange.",,,,"Comme boisson, elle prend une limonade.",A2,vacation,138
tricolore-1-5th-edition,reading,b Comment ca se dit,5,short-answer,we watch a show,,,,,A2,vacation,138
tricolore-1-5th-edition,reading,a Corrige les erreurs,6,short-answer,"L'après-midi, elle regarde les pingouins au parc.",,,,"L'après-midi, elle regarde les dauphins au delphinarium.",A2,vacation,138
tricolore-1-5th-edition,reading,b Comment ca se dit,6,short-answer,later,,,,,A2,vacation,138
tricolore-1-5th-edition,reading,a Corrige les erreurs,7,short-answer,À cinq heures on prend le goûter.,,,,À quatre heures on prend le goûter.,A2,vacation,138
tricolore-1-5th-edition,reading,a Corrige les erreurs,8,short-answer,Lucie n'aime pas faire du shopping.,,,,Elle aime bien faire du shopping.,A2,vacation,138
tricolore-1-5th-edition,speaking,3 Bravo Lucie (a),1,speaking-task,Travaillez à deux. Lisez la conversation.,,,,(open-ended),A2,city-places,139
tricolore-1-5th-edition,reading,3 Bravo Lucie (b),1,short-answer,Qu'est-ce que Lucie a gagné?,,,,,A2,city-places,139
tricolore-1-5th-edition,listening,4 Tu as passe un bon weekend,1,matching,Écris 1–10. Écoute et note la destination (choix au/à la/à l'/aux + lieu).,,,,,A1,city-places,139
tricolore-1-5th-edition,grammar,5 Je suis alle en ville,1,short-answer,Picture ①: a stack of books — écris la phrase.,,,,Je suis allé(e) à la bibliothèque.,A2,city-places,139
tricolore-1-5th-edition,listening,6 Une journee a Paris,1,fill-in,j'ai passé un (1) ___ week-end.,,,,,A2,city-places,139
tricolore-1-5th-edition,grammar,5 Je suis alle en ville,10,short-answer,"Picture ⑩: a walking figure carrying a basket, under an arch — écris la phrase.",,,,,A2,city-places,139
tricolore-1-5th-edition,reading,3 Bravo Lucie (b),2,short-answer,Lucie a visité quel parc à thème récemment?,,,,,A2,city-places,139
tricolore-1-5th-edition,grammar,5 Je suis alle en ville,2,short-answer,Picture ②: a person swinging/holding a cocktail-style glass — écris la phrase.,,,,,A2,city-places,139
tricolore-1-5th-edition,listening,6 Une journee a Paris,2,fill-in,"(2) ___, je suis allé à la tour Eiffel.",,,,,A2,city-places,139
tricolore-1-5th-edition,reading,3 Bravo Lucie (b),3,short-answer,Quel jour est-elle allée au parc?,,,,,A2,city-places,139
tricolore-1-5th-edition,grammar,5 Je suis alle en ville,3,short-answer,Picture ③: a person swimming — écris la phrase.,,,,,A2,city-places,139
tricolore-1-5th-edition,listening,6 Une journee a Paris,3,fill-in,C'est vraiment (3) ___.,,,,,A2,city-places,139
tricolore-1-5th-edition,reading,3 Bravo Lucie (b),4,short-answer,"Daniel, quand est-il allé au même parc?",,,,,A2,city-places,139
tricolore-1-5th-edition,grammar,5 Je suis alle en ville,4,short-answer,Picture ④: a lounger under a beach parasol beside wavy water — écris la phrase.,,,,,A2,city-places,139
tricolore-1-5th-edition,listening,6 Une journee a Paris,4,fill-in,on a fait (4) ___ près de la Seine.,,,,,A2,city-places,139
tricolore-1-5th-edition,reading,3 Bravo Lucie (b),5,short-answer,Que pense-t-il du parc?,,,,,A2,city-places,139
tricolore-1-5th-edition,grammar,5 Je suis alle en ville,5,short-answer,Picture ⑤: a bowling ball and pins — écris la phrase.,,,,,A2,city-places,139
tricolore-1-5th-edition,listening,6 Une journee a Paris,5,fill-in,"(5) ___, je suis allé à la Cité des sciences.",,,,,A2,city-places,139
tricolore-1-5th-edition,reading,3 Bravo Lucie (b),6,short-answer,Et Lucie?,,,,,A2,city-places,139
tricolore-1-5th-edition,grammar,5 Je suis alle en ville,6,short-answer,Picture ⑥: a castle with two towers — écris la phrase.,,,,,A2,city-places,139
tricolore-1-5th-edition,listening,6 Une journee a Paris,6,fill-in,C'est un grand (6) ___ avec beaucoup d'activités scientifiques.,,,,,A2,city-places,139
tricolore-1-5th-edition,grammar,5 Je suis alle en ville,7,short-answer,Picture ⑦: a screen with a projector beam and seated silhouette figures — écris la phrase.,,,,,A2,city-places,139
tricolore-1-5th-edition,listening,6 Une journee a Paris,7,fill-in,il y a aussi un planétarium et un grand (7) ___ IMAX.,,,,,A2,city-places,139
tricolore-1-5th-edition,grammar,5 Je suis alle en ville,8,short-answer,Picture ⑧: two conifer trees beside a house — écris la phrase.,,,,,A2,city-places,139
tricolore-1-5th-edition,listening,6 Une journee a Paris,8,fill-in,C'est très (8) ___.,,,,,A2,city-places,139
tricolore-1-5th-edition,grammar,5 Je suis alle en ville,9,short-answer,Picture ⑨: a leaping shark or dolphin — écris la phrase.,,,,,A2,city-places,139
tricolore-1-5th-edition,grammar,1 Un jeu-test (a),1,fill-in,... jouer aux (1) ___ et discuter avec des amis.,,,,cartes,A1,hobby,140
tricolore-1-5th-edition,writing,1 Un jeu-test (c),1,writing-task,Prépare des questions avec oui/non comme réponses pour un questionnaire sur les loisirs (la musique / le sport / les loisirs en général).,,,,(open-ended),A2,hobby,140
tricolore-1-5th-edition,grammar,1 Un jeu-test (a),10,fill-in,jouer dans un (10) ___ ou chanter dans une chorale?,,,,,A1,hobby,140
tricolore-1-5th-edition,grammar,1 Un jeu-test (a),2,fill-in,"faire une (2) ___ avec des amis, puis aller prendre quelque chose dans un café.",,,,,A1,hobby,140
tricolore-1-5th-edition,grammar,1 Un jeu-test (a),3,fill-in,Tu achètes une (3) ___ au kiosque.,,,,,A1,hobby,140
tricolore-1-5th-edition,grammar,1 Un jeu-test (a),4,fill-in,tu fais une promenade avec tes (4) ___ .,,,,,A1,hobby,140
tricolore-1-5th-edition,grammar,1 Un jeu-test (a),5,fill-in,mais il fait (5) ___ .,,,,,A1,hobby,140
tricolore-1-5th-edition,grammar,1 Un jeu-test (a),6,fill-in,tu vas voir le match au (6) ___ en ville.,,,,,A1,hobby,140
tricolore-1-5th-edition,grammar,1 Un jeu-test (a),7,fill-in,"une BD, un (7) ___ vidéo ou un MP3.",,,,,A1,hobby,140
tricolore-1-5th-edition,grammar,1 Un jeu-test (a),8,fill-in,"un VTT, des (8) ___ de football ou des baskets.",,,,,A1,hobby,140
tricolore-1-5th-edition,grammar,1 Un jeu-test (a),9,fill-in,écouter de la musique avec des (9) ___ ?,,,,,A1,hobby,140
tricolore-1-5th-edition,reading,a Vocabulaire de l'histoire,1,short-answer,dormir,,,,to sleep,A1,food,142
tricolore-1-5th-edition,reading,b Mots avec un c,1,short-answer,un animal ...,,,,un chat,A1,food,142
tricolore-1-5th-edition,reading,c Mots avec un d,1,short-answer,un nombre ...,,,,,A1,food,142
tricolore-1-5th-edition,reading,a Vocabulaire de l'histoire,2,short-answer,quelque chose,,,,,A1,food,142
tricolore-1-5th-edition,reading,b Mots avec un c,2,short-answer,une pièce (dans la maison) ...,,,,,A1,food,142
tricolore-1-5th-edition,reading,c Mots avec un d,2,short-answer,un repas ...,,,,,A1,food,142
tricolore-1-5th-edition,reading,a Vocabulaire de l'histoire,3,short-answer,couverte de ...,,,,,A1,food,142
tricolore-1-5th-edition,reading,b Mots avec un c,3,short-answer,un légume ...,,,,,A1,food,142
tricolore-1-5th-edition,reading,c Mots avec un d,3,short-answer,on mange ça à la fin d'un repas ...,,,,,A1,food,142
tricolore-1-5th-edition,reading,a Vocabulaire de l'histoire,4,short-answer,... provisions,,,,,A1,food,142
tricolore-1-5th-edition,reading,a Vocabulaire de l'histoire,5,short-answer,un peu,,,,,A1,food,142
tricolore-1-5th-edition,reading,a Vocabulaire de l'histoire,6,short-answer,un gros morceau,,,,,A1,food,142
tricolore-1-5th-edition,reading,a Vocabulaire de l'histoire,7,short-answer,soudain,,,,,A1,food,142
tricolore-1-5th-edition,reading,a Vocabulaire de l'histoire,8,short-answer,s'échappe,,,,,A1,food,142
tricolore-1-5th-edition,reading,Le volley-ball,1,short-answer,Il y a combien de joueurs par équipe?,,,,,A2,mixed,143
tricolore-1-5th-edition,reading,La planche a voile,1,fill-in,C'est un sport ... (d'équipe/individuel/d'hiver),,,,,A2,mixed,143
tricolore-1-5th-edition,reading,Le judo,1,ordering,"Voici les couleurs des ceintures au judo: a blanc, b marron, c vert, d bleu, e noir, f orange, g jaune. Quel est le bon ordre?",,,,,A2,mixed,143
tricolore-1-5th-edition,reading,Le volley-ball,2,short-answer,C'est un sport simple ou compliqué?,,,,,A2,mixed,143
tricolore-1-5th-edition,reading,La planche a voile,2,fill-in,On pratique ce sport en mer ou sur ... (un terrain/une montagne/un lac),,,,,A2,mixed,143
tricolore-1-5th-edition,reading,Le judo,2,short-answer,Quel est l'âge minimum pour faire du judo?,,,,,A2,mixed,143
tricolore-1-5th-edition,reading,Le volley-ball,3,short-answer,"C'est un sport d'hiver, d'été ou de toutes les saisons?",,,,,A2,mixed,143
tricolore-1-5th-edition,reading,La planche a voile,3,fill-in,Comme matériel on utilise une planche avec ... (une voile/un ski/un ballon),,,,,A2,mixed,143
tricolore-1-5th-edition,reading,Le judo,3,multiple-choice,Le judo vient de quel pays?,le Japon,la Chine,la France,,A2,mixed,143
tricolore-1-5th-edition,listening,1 C'est quel nombre,1,matching,Écris 1–10. Écoute et note la bonne lettre (choix A–J).,,,,,A1,personal-info,144
tricolore-1-5th-edition,listening,2 Tele-jeu 30 secondes,1,ordering,Écoute. Chloé gagne quatre choses et Max gagne six choses. Écris les numéros dans l'ordre.,,,,,A1,personal-info,144
tricolore-1-5th-edition,reading,3 C'est quelle image,1,matching,Salut!,,,,B,A1,personal-info,144
tricolore-1-5th-edition,reading,4 Trouve la question,1,matching,Je m'appelle Enzo.,,,,c,A1,personal-info,144
tricolore-1-5th-edition,reading,3 C'est quelle image,2,matching,"Bonjour, madame.",,,,,A1,personal-info,144
tricolore-1-5th-edition,reading,4 Trouve la question,2,matching,"Ça va bien, merci.",,,,,A1,personal-info,144
tricolore-1-5th-edition,reading,3 C'est quelle image,3,matching,Voici des affaires d'école.,,,,,A1,personal-info,144
tricolore-1-5th-edition,reading,4 Trouve la question,3,matching,J'ai douze ans.,,,,,A1,personal-info,144
tricolore-1-5th-edition,reading,3 C'est quelle image,4,matching,"– Ça va? – Oui, ça va bien, merci.",,,,,A1,personal-info,144
tricolore-1-5th-edition,reading,4 Trouve la question,4,matching,C'est un crayon.,,,,,A1,personal-info,144
tricolore-1-5th-edition,reading,3 C'est quelle image,5,matching,– Quel âge as-tu?,,,,,A1,personal-info,144
tricolore-1-5th-edition,reading,4 Trouve la question,5,matching,C'est Coralie.,,,,,A1,personal-info,144
tricolore-1-5th-edition,reading,3 C'est quelle image,6,matching,"– Ça va? – Non, pas très bien.",,,,,A1,personal-info,144
tricolore-1-5th-edition,reading,4 Trouve la question,6,matching,"Oui, c'est un livre.",,,,,A1,personal-info,144
tricolore-1-5th-edition,reading,3 C'est quelle image,7,matching,Où sont mes affaires d'école?,,,,,A1,personal-info,144
tricolore-1-5th-edition,reading,3 C'est quelle image,8,matching,Comment t'appelles-tu?,,,,,A1,personal-info,144
tricolore-1-5th-edition,writing,1 C'est ou,1,short-answer,Glasgow,,,,"Glasgow, c'est une ville en Écosse.",A1,home,145
tricolore-1-5th-edition,grammar,2 J'habite,1,fill-in,J'habite ___ une maison ___ Lourdes.,,,,J'habite dans une maison à Lourdes.,A1,home,145
tricolore-1-5th-edition,listening,3 Qu'est-ce que c'est (a),1,matching,Écris 1–8. Écoute et choisis la bonne image.,,,,,A1,home,145
tricolore-1-5th-edition,listening,4 Jean-Pierre a des problemes,1,ordering,"Le professeur demande ces choses, mais dans quel ordre? Écoute et écris les lettres.",,,,,A1,home,145
tricolore-1-5th-edition,writing,1 C'est ou,10,short-answer,Aberdeen,,,,,A1,home,145
tricolore-1-5th-edition,writing,1 C'est ou,2,short-answer,Manchester,,,,,A1,home,145
tricolore-1-5th-edition,grammar,2 J'habite,2,fill-in,Tu habites ___ un village ou ___ une ville?,,,,,A1,home,145
tricolore-1-5th-edition,writing,1 C'est ou,3,short-answer,PARIS,,,,,A1,home,145
tricolore-1-5th-edition,grammar,2 J'habite,3,fill-in,"Luc habite ___ France, ___ un appartement.",,,,,A1,home,145
tricolore-1-5th-edition,writing,1 C'est ou,4,short-answer,LA ROCHELLE,,,,,A1,home,145
tricolore-1-5th-edition,grammar,2 J'habite,4,fill-in,"J'habite ___ Penarth, ___ de Cardiff, ___ pays de Galles.",,,,,A1,home,145
tricolore-1-5th-edition,writing,1 C'est ou,5,short-answer,BORDEAUX,,,,,A1,home,145
tricolore-1-5th-edition,grammar,2 J'habite,5,fill-in,"Caitlin habite ___ Irlande, ___ une ferme ___ de Cork.",,,,,A1,home,145
tricolore-1-5th-edition,writing,1 C'est ou,6,short-answer,Dublin,,,,,A1,home,145
tricolore-1-5th-edition,writing,1 C'est ou,7,short-answer,Leeds,,,,,A1,home,145
tricolore-1-5th-edition,writing,1 C'est ou,8,short-answer,Belfast,,,,,A1,home,145
tricolore-1-5th-edition,writing,1 C'est ou,9,short-answer,Swansea,,,,,A1,home,145
tricolore-1-5th-edition,writing,3 Qu'est-ce que c'est (b),a,short-answer,three dark-coloured mobile phones (portables),,,,Voici des portables.,A1,home,145
tricolore-1-5th-edition,writing,3 Qu'est-ce que c'est (b),b,short-answer,a single mobile phone,,,,,A1,home,145
tricolore-1-5th-edition,writing,3 Qu'est-ce que c'est (b),c,short-answer,a plain white box/cube,,,,,A1,home,145
tricolore-1-5th-edition,writing,3 Qu'est-ce que c'est (b),d,short-answer,six small boxes (boîtes) in different colours,,,,,A1,home,145
tricolore-1-5th-edition,writing,3 Qu'est-ce que c'est (b),e,short-answer,four children standing together (enfants),,,,,A1,home,145
tricolore-1-5th-edition,writing,3 Qu'est-ce que c'est (b),f,short-answer,a single boy in a blue top,,,,,A1,home,145
tricolore-1-5th-edition,writing,3 Qu'est-ce que c'est (b),g,short-answer,a purple highlighter pen (surligneur),,,,,A1,home,145
tricolore-1-5th-edition,writing,3 Qu'est-ce que c'est (b),h,short-answer,two highlighter pens (green and teal),,,,,A1,home,145
tricolore-1-5th-edition,writing,1 Combien,1,short-answer,two blue figures + one pink figure,,,,J'ai deux frères et une sœur.,A1,family,146
tricolore-1-5th-edition,grammar,2 Des questions utiles,1,fill-in,"___ frère, comment s'appelle-t-il?",,,,Ton,A1,family,146
tricolore-1-5th-edition,listening,3 La maison de la famille Lambert,1,fill-in,Voici la (1) ___ et le jardin de la famille Lambert.,,,,maison,A1,family,146
tricolore-1-5th-edition,reading,4 Jeu de memoire,1,short-answer,a radio,,,,C'est la radio de la famille Laurent.,A1,family,146
tricolore-1-5th-edition,listening,3 La maison de la famille Lambert,10,fill-in,(10) ___ bains.,,,,,A1,family,146
tricolore-1-5th-edition,writing,1 Combien,2,short-answer,one pink figure,,,,,A1,family,146
tricolore-1-5th-edition,grammar,2 Des questions utiles,2,fill-in,"___ sœur, comment s'appelle-t-elle?",,,,,A1,family,146
tricolore-1-5th-edition,listening,3 La maison de la famille Lambert,2,fill-in,"Dans la cuisine, il y a trois (2) ___",,,,,A1,family,146
tricolore-1-5th-edition,reading,4 Jeu de memoire,2,short-answer,a bed,,,,,A1,family,146
tricolore-1-5th-edition,writing,1 Combien,3,short-answer,"one blue figure + one pink figure, both crossed out with an X",,,,,A1,family,146
tricolore-1-5th-edition,grammar,2 Des questions utiles,3,fill-in,___ parents sont ici avec toi?,,,,,A1,family,146
tricolore-1-5th-edition,listening,3 La maison de la famille Lambert,3,fill-in,et une (3) ___ .,,,,,A1,family,146
tricolore-1-5th-edition,reading,4 Jeu de memoire,3,short-answer,a pen,,,,,A1,family,146
tricolore-1-5th-edition,writing,1 Combien,4,short-answer,four blue figures,,,,,A1,family,146
tricolore-1-5th-edition,grammar,2 Des questions utiles,4,fill-in,"___ collège (m), comment s'appelle-t-il?",,,,,A1,family,146
tricolore-1-5th-edition,listening,3 La maison de la famille Lambert,4,fill-in,Mme Lambert est dans la (4) ___ .,,,,,A1,family,146
tricolore-1-5th-edition,reading,4 Jeu de memoire,4,short-answer,an MP3 player with earphones,,,,,A1,family,146
tricolore-1-5th-edition,writing,1 Combien,5,short-answer,one blue figure + one pink figure,,,,,A1,family,146
tricolore-1-5th-edition,grammar,2 Des questions utiles,5,fill-in,Tu aimes ___ collège?,,,,,A1,family,146
tricolore-1-5th-edition,listening,3 La maison de la famille Lambert,5,fill-in,Anne-Marie Lambert est dans le (5) ___ .,,,,,A1,family,146
tricolore-1-5th-edition,reading,4 Jeu de memoire,5,short-answer,a television,,,,,A1,family,146
tricolore-1-5th-edition,writing,1 Combien,6,short-answer,three pink figures,,,,,A1,family,146
tricolore-1-5th-edition,grammar,2 Des questions utiles,6,fill-in,"___ amie, comment s'appelle-t-elle?",,,,,A1,family,146
tricolore-1-5th-edition,listening,3 La maison de la famille Lambert,6,fill-in,Elle regarde la (6) ___ .,,,,,A1,family,146
tricolore-1-5th-edition,reading,4 Jeu de memoire,6,short-answer,a cat,,,,,A1,family,146
tricolore-1-5th-edition,writing,1 Combien,7,short-answer,one blue figure,,,,,A1,family,146
tricolore-1-5th-edition,grammar,2 Des questions utiles,7,fill-in,Où est ___ maison en France?,,,,,A1,family,146
tricolore-1-5th-edition,listening,3 La maison de la famille Lambert,7,fill-in,"Dans sa chambre, il y a (7) ___ lit",,,,,A1,family,146
tricolore-1-5th-edition,reading,4 Jeu de memoire,7,short-answer,a bag with pens/ruler sticking out,,,,,A1,family,146
tricolore-1-5th-edition,writing,1 Combien,8,short-answer,one blue figure + two pink figures,,,,,A1,family,146
tricolore-1-5th-edition,grammar,2 Des questions utiles,8,fill-in,Où sont ___ affaires?,,,,,A1,family,146
