collection,word,translation,article,plural,word_class,example,topic,source_page
tricolore-2-5th-edition,toute l'année,all year round,,,phrase,,time-dates,172
tricolore-2-5th-edition,toutes sortes de …,all kinds of …,,,phrase,,none,172
tricolore-2-5th-edition,traduire,to translate,,,verb,,none,172
tricolore-2-5th-edition,train,train,un,,noun,,travel,172
tricolore-2-5th-edition,trains au départ,departure board,,,phrase,,travel,172
tricolore-2-5th-edition,trajet,a journey,un,,noun,,travel,172
tricolore-2-5th-edition,tram/tramway (m),by tram,en,,phrase,,travel,172
tricolore-2-5th-edition,trampoline,trampoline,une,,noun,,none,172
tricolore-2-5th-edition,tranche,slice,une,,noun,,none,172
tricolore-2-5th-edition,transférer,to transfer,,,verb,,none,172
tricolore-2-5th-edition,transports (m pl),transport,les,,noun,,travel,172
tricolore-2-5th-edition,travail,work,le,,noun,,none,172
tricolore-2-5th-edition,travailler,to work,,,verb,,none,172
tricolore-2-5th-edition,traverser,to cross,,,verb,,none,172
tricolore-2-5th-edition,trente,thirty,,,other,,none,172
tricolore-2-5th-edition,tribune,stage,une,,noun,,none,172
tricolore-2-5th-edition,trilogie,trilogy,une,,noun,,none,172
tricolore-2-5th-edition,triste,"sad, unhappy",,,adjective,,none,172
tricolore-2-5th-edition,trois,three,,,other,,none,172
tricolore-2-5th-edition,troisième,third,,,other,,none,172
tricolore-2-5th-edition,trombone,trombone; paper clip,un,,noun,,hobby,172
tricolore-2-5th-edition,trompette,trumpet,une,,noun,,hobby,172
tricolore-2-5th-edition,troupeau,herd,un,,noun,,none,172
tricolore-2-5th-edition,trouver,to find,,,verb,,none,172
tricolore-2-5th-edition,trouver,to be (located),se,,verb,,none,172
tricolore-2-5th-edition,truite,trout,la,,noun,,none,172
tricolore-2-5th-edition,très,very,,,adverb,,none,172
tricolore-2-5th-edition,tutoyer,to call someone 'tu',,,verb,,none,172
tricolore-2-5th-edition,télescope,telescope,un,,noun,,none,172
tricolore-2-5th-edition,télé,TV,la,,noun,,none,172
tricolore-2-5th-edition,téléphone (portable),(mobile) phone,un,,noun,,communication,172
tricolore-2-5th-edition,tête,head,la,,noun,,health,172
tricolore-2-5th-edition,tôt,early,,,adverb,,none,172
tricolore-2-5th-edition,un(e),"a, one",un(e),,noun,,none,172
tricolore-2-5th-edition,uniforme,uniform,un,,noun,,none,172
tricolore-2-5th-edition,uniquement,only,,,adverb,,none,172
tricolore-2-5th-edition,usine,factory,une,,noun,,city-places,172
tricolore-2-5th-edition,utile,useful,,,adjective,,none,172
tricolore-2-5th-edition,utiliser,to use,,,verb,,none,172
tricolore-2-5th-edition,va (from aller),he/she/it goes,il/elle,,verb,,none,172
tricolore-2-5th-edition,vacances (f pl),holidays,les,,noun,,vacation,172
tricolore-2-5th-edition,vais (from aller),I go,je,,verb,,none,172
tricolore-2-5th-edition,Val de Loire,Loire valley,le,,noun,,none,172
tricolore-2-5th-edition,valise,suitcase,une,,noun,,none,172
tricolore-2-5th-edition,vampire,vampire,un(e),,noun,,none,172
tricolore-2-5th-edition,vanille,vanilla flavoured,à la,,phrase,,none,172
tricolore-2-5th-edition,variété,variety,une,,noun,,none,172
tricolore-2-5th-edition,veille,evening/night before,la,,noun,,time-dates,172
tricolore-2-5th-edition,vendeur (vendeuse),sales assistant,un(e),,noun,,profession,172
tricolore-2-5th-edition,vendre,to sell,,,verb,,shopping,172
tricolore-2-5th-edition,vendredi,Friday,,,noun,,time-dates,172
tricolore-2-5th-edition,venir,to come,,,verb,,none,172
tricolore-2-5th-edition,vent,wind,le,,noun,,weather,172
tricolore-2-5th-edition,vente,sale,une,,noun,,none,172
tricolore-2-5th-edition,ventre,stomach,le,,noun,,health,172
tricolore-2-5th-edition,ver,worm,un,,noun,,none,172
tricolore-2-5th-edition,verger,orchard,un,,noun,,none,172
tricolore-2-5th-edition,verre,glass,un,,noun,,none,172
tricolore-2-5th-edition,vers,towards,,,preposition,,none,172
tricolore-2-5th-edition,vert,green,,,adjective,,none,172
tricolore-2-5th-edition,veste,jacket,une,,noun,,shopping,172
tricolore-2-5th-edition,veux (from vouloir),I want,je,,verb,,none,172
tricolore-2-5th-edition,viande,meat,la,,noun,,food,172
tricolore-2-5th-edition,vie,life,la,,noun,,none,172
tricolore-2-5th-edition,"vieux (vieil, vieille, vieux, vieilles)",old,,,adjective,,none,172
tricolore-2-5th-edition,vif (vive),bright,,,adjective,,none,172
tricolore-2-5th-edition,village,village,un,,noun,,none,172
tricolore-2-5th-edition,ville,town,une,,noun,,city-places,172
tricolore-2-5th-edition,vin,wine,le,,noun,,food,172
tricolore-2-5th-edition,vingt,twenty,,,other,,none,172
tricolore-2-5th-edition,violon,violin,un,,noun,,hobby,172
tricolore-2-5th-edition,violoncelle,cello,un,,noun,,hobby,172
tricolore-2-5th-edition,visage,face,un,,noun,,none,172
tricolore-2-5th-edition,visiter,to visit,,,verb,,none,172
tricolore-2-5th-edition,vite,quickly,,,adverb,,none,172
tricolore-2-5th-edition,vitesse,speed,la,,noun,,none,172
tricolore-2-5th-edition,vivre,to live,,,verb,,none,172
tricolore-2-5th-edition,voie,"track, platform",une,,noun,,travel,172
tricolore-2-5th-edition,voile,sailing,la,,noun,,hobby,172
tricolore-2-5th-edition,voilà,there it is,le,,noun,,none,172
tricolore-2-5th-edition,voir,to see,,,verb,,none,172
tricolore-2-5th-edition,voisin(e),neighbour,un(e),,noun,,family,172
tricolore-2-5th-edition,voiture,car,une,,noun,,none,172
tricolore-2-5th-edition,voix,"voice, vote",une,,noun,,none,172
tricolore-2-5th-edition,vol,flight,un,,noun,,none,172
tricolore-2-5th-edition,voleur (voleuse),"thief, crook",un(e),,noun,,none,172
tricolore-2-5th-edition,volley,volleyball,le,,noun,,none,172
tricolore-2-5th-edition,vont (from aller),they go,ils/elles,,verb,,none,172
tricolore-2-5th-edition,voudrais (from vouloir),I'd like,je,,verb,,none,172
tricolore-2-5th-edition,vouloir,to want,,,verb,,none,172
tricolore-2-5th-edition,voyage,journey,un,,noun,,travel,172
tricolore-2-5th-edition,voyager,to travel,,,verb,,none,172
tricolore-2-5th-edition,vrai,true,,,adjective,,none,172
tricolore-2-5th-edition,vraiment,really,,,adverb,,none,172
tricolore-2-5th-edition,vue,view,la,,noun,,none,172
tricolore-2-5th-edition,végétarien(ne),vegetarian,un(e),,noun,,none,172
tricolore-2-5th-edition,vélo,bicycle,un,,noun,,travel,172
tricolore-2-5th-edition,vélo tout terrain (VTT),mountain bike,un,,noun,,vacation,172
tricolore-2-5th-edition,vérifier,to check,,,verb,,none,172
tricolore-2-5th-edition,vêtements (m pl),clothes,les,,noun,,shopping,172
tricolore-2-5th-edition,weekend,weekend,un,,noun,,none,172
tricolore-2-5th-edition,wifi (gratuit),(free) Wi-Fi,le,,noun,,none,172
tricolore-2-5th-edition,yaourt,yoghurt,un,,noun,,food,172
tricolore-2-5th-edition,yeux (m pl),eyes,les,,noun,,none,172
tricolore-2-5th-edition,zoo,zoo,un,,noun,,none,172
tricolore-2-5th-edition,zut!,blast!,,,phrase,,none,172
tricolore-2-5th-edition,zèbre,zebra,un,,noun,,none,172
tricolore-2-5th-edition,à la télé,on TV,,,phrase,,none,172
tricolore-2-5th-edition,à tout à l'heure,see you later,,,phrase,,time-dates,172
tricolore-2-5th-edition,ça va?,how are you?,,,phrase,,none,172
tricolore-2-5th-edition,abricot,apricot,un,,noun,,food,173
tricolore-2-5th-edition,activité,activity,une,,noun,,hobby,173
tricolore-2-5th-edition,adorer,to adore,,,verb,,none,173
tricolore-2-5th-edition,adresse,address,une,,noun,,personal-info,173
tricolore-2-5th-edition,affreux (affreuse),awful,,,adjective,,none,173
tricolore-2-5th-edition,Afrique (f),Africa,l',,noun,,travel,173
tricolore-2-5th-edition,ajouter,to add,,,verb,,none,173
tricolore-2-5th-edition,allergique,allergic,,,adjective,,health,173
tricolore-2-5th-edition,amusant,"amusing, enjoyable, fun",,,adjective,,none,173
tricolore-2-5th-edition,Amérique (f),America,l',,noun,,travel,173
tricolore-2-5th-edition,Amérique du Nord,North America,l',,noun,,travel,173
tricolore-2-5th-edition,Amérique du Sud,South America,l',,noun,,travel,173
tricolore-2-5th-edition,animal,animal,un,des animaux,noun,,none,173
tricolore-2-5th-edition,anorak,anorak,un,,noun,,shopping,173
tricolore-2-5th-edition,août,August,,,noun,,time-dates,173
tricolore-2-5th-edition,après,after,,,preposition,,none,173
tricolore-2-5th-edition,après-midi (m),afternoon,l',,noun,,time-dates,173
tricolore-2-5th-edition,arobase,@ ('at' sign),un,,noun,,communication,173
tricolore-2-5th-edition,arriver,to arrive,,,verb,,travel,173
tricolore-2-5th-edition,article (m),article,un,,noun,,none,173
tricolore-2-5th-edition,Asie (f),Asia,l',,noun,,travel,173
tricolore-2-5th-edition,asthmatique,asthmatic,,,adjective,,health,173
tricolore-2-5th-edition,athlétisme (m),athletics,l',,noun,,hobby,173
tricolore-2-5th-edition,au-dessus de,above,,,phrase,,none,173
tricolore-2-5th-edition,aussi,also,,,adverb,,none,173
tricolore-2-5th-edition,aussi grand(e) que,as tall as,,,phrase,,personal-info,173
tricolore-2-5th-edition,automne (m),autumn,l',,noun,,time-dates,173
tricolore-2-5th-edition,Autriche (f),Austria,l',,noun,,travel,173
tricolore-2-5th-edition,avantage,advantage,un,,noun,,none,173
tricolore-2-5th-edition,avion,aeroplane,un,,noun,,travel,173
tricolore-2-5th-edition,avril,April,,,noun,,time-dates,173
tricolore-2-5th-edition,aéroport,airport,un,,noun,,travel,173
tricolore-2-5th-edition,c'est tout,that's all,,,phrase,,none,173
tricolore-2-5th-edition,cheville,ankle,une,,noun,,health,173
tricolore-2-5th-edition,comme,as,,,other,,none,173
tricolore-2-5th-edition,conseiller,to advise,,,verb,,none,173
tricolore-2-5th-edition,contre,against,,,preposition,,none,173
tricolore-2-5th-edition,d'accord,agreed,,,phrase,,none,173
tricolore-2-5th-edition,demander,to ask,,,verb,,none,173
tricolore-2-5th-edition,dessin,"art, drawing",le,,noun,,school,173
tricolore-2-5th-edition,déjà,already,,,adverb,,none,173
tricolore-2-5th-edition,en automne,in autumn,,,phrase,,time-dates,173
tricolore-2-5th-edition,en tout,altogether,,,phrase,,none,173
tricolore-2-5th-edition,encore,again,,,adverb,,none,173
tricolore-2-5th-edition,encore un(e) …,another …,,,phrase,,none,173
tricolore-2-5th-edition,environ,about,,,adverb,,none,173
tricolore-2-5th-edition,et,and,,,other,,none,173
tricolore-2-5th-edition,et avec ça?,anything else?,,,phrase,,shopping,173
tricolore-2-5th-edition,fauteuil,armchair,un,,noun,,home,173
tricolore-2-5th-edition,il y a,there are,,,phrase,,none,173
tricolore-2-5th-edition,inquiet (inquiète),anxious,,,adjective,,none,173
tricolore-2-5th-edition,moyen(ne),average,,,adjective,,none,173
tricolore-2-5th-edition,pomme,apple,une,,noun,,food,173
tricolore-2-5th-edition,poser une question,to ask a question,,,verb,,school,173
tricolore-2-5th-edition,pouvoir,to be able,,,verb,,none,173
tricolore-2-5th-edition,presque,almost,,,adverb,,none,173
tricolore-2-5th-edition,rendez-vous,appointment,un,,noun,,none,173
tricolore-2-5th-edition,région,area,une,,noun,,travel,173
tricolore-2-5th-edition,répondre,to answer,,,verb,,school,173
tricolore-2-5th-edition,réponse,answer,une,,noun,,none,173
tricolore-2-5th-edition,seul,alone,,,adjective,,none,173
tricolore-2-5th-edition,solution,answer,une,,noun,,none,173
tricolore-2-5th-edition,sont (from être),they are,ils/elles,,verb,,none,173
tricolore-2-5th-edition,suis (from être),I am,je,,verb,,none,173
tricolore-2-5th-edition,sur,above,,,preposition,,none,173
tricolore-2-5th-edition,surtout,above all,,,adverb,,none,173
tricolore-2-5th-edition,tante,aunt,une,,noun,,family,173
tricolore-2-5th-edition,toujours,always,,,adverb,,none,173
tricolore-2-5th-edition,"tout (toute, tous, toutes)",all,,,other,,none,173
tricolore-2-5th-edition,"un, une",a,,,other,,none,173
tricolore-2-5th-edition,vers,about,,,preposition,,none,173
tricolore-2-5th-edition,à l'étranger,abroad,,,phrase,,travel,173
tricolore-2-5th-edition,à peu près,approximately,,,phrase,,none,173
tricolore-2-5th-edition,âge (m),age,l',,noun,,personal-info,173
tricolore-2-5th-edition,ça va?,are you all right?,,,phrase,,communication,173
tricolore-2-5th-edition,éviter,to avoid,,,verb,,none,173
tricolore-2-5th-edition,(c'est) amusant,(it's) fun,,,adjective,,none,174
tricolore-2-5th-edition,(les cheveux) roux,ginger (hair),,,adjective,,none,174
tricolore-2-5th-edition,(premier) étage,on the (first) floor,au,,phrase,,none,174
tricolore-2-5th-edition,(vert) foncé,dark (green),,,adjective,,none,174
tricolore-2-5th-edition,adresse e-mail,email address,une,,noun,,communication,174
tricolore-2-5th-edition,aider,to help,,,verb,,none,174
tricolore-2-5th-edition,alimentation générale,general food shop,une,,noun,,food,174
tricolore-2-5th-edition,Allemagne (f),Germany,l',,noun,,none,174
tricolore-2-5th-edition,allemand,German,,,adjective,,none,174
tricolore-2-5th-edition,aller,to go,,,verb,,none,174
tricolore-2-5th-edition,aller à la pêche,to go fishing,,,verb,,none,174
tricolore-2-5th-edition,"ami(e), un copain/une copine",friend,un(e),,noun,,family,174
tricolore-2-5th-edition,anglais,English,,,adjective,,none,174
tricolore-2-5th-edition,Angleterre (f),England,l',,noun,,none,174
tricolore-2-5th-edition,appartement,flat,un,,noun,,home,174
tricolore-2-5th-edition,assez,enough,,,adverb,,none,174
tricolore-2-5th-edition,avoir,to have,,,verb,,none,174
tricolore-2-5th-edition,avoir mal à la tête,to have a headache,,,verb,,health,174
tricolore-2-5th-edition,batterie,drums,la,,noun,,hobby,174
tricolore-2-5th-edition,bien sûr,of course,,,phrase,,none,174
tricolore-2-5th-edition,boire,to drink,,,verb,,food,174
tricolore-2-5th-edition,boisson,drink,une,,noun,,food,174
tricolore-2-5th-edition,bon(ne),good,,,adjective,,none,174
tricolore-2-5th-edition,bonjour,hello,,,phrase,,communication,174
tricolore-2-5th-edition,bravo! félicitations!,congratulations!,,,phrase,,none,174
tricolore-2-5th-edition,cadeau,gift,un,,noun,,shopping,174
tricolore-2-5th-edition,cahier,exercise book,un,,noun,,school,174
tricolore-2-5th-edition,campagne,countryside,la,,noun,,vacation,174
tricolore-2-5th-edition,carrefour,crossroads,un,,noun,,none,174
tricolore-2-5th-edition,carte de crédit,credit card,une,,noun,,shopping,174
tricolore-2-5th-edition,casque,helmet,un,,noun,,none,174
tricolore-2-5th-edition,chapeau,hat,un,,noun,,shopping,174
tricolore-2-5th-edition,charcuterie,delicatessen,une,,noun,,none,174
tricolore-2-5th-edition,cher,expensive,,,adjective,,shopping,174
tricolore-2-5th-edition,cher (chère),dear,,,adjective,,none,174
tricolore-2-5th-edition,cheveux (m pl),hair,les,,noun,,none,174
tricolore-2-5th-edition,cheveux blonds (m pl),fair hair,les,,noun,,none,174
tricolore-2-5th-edition,cheveux frisés,curly hair,les,,noun,,none,174
tricolore-2-5th-edition,chien,dog,un,,noun,,none,174
tricolore-2-5th-edition,chips (m pl),crisps,des,,noun,,food,174
tricolore-2-5th-edition,classeur,file (computer),un,,noun,,school,174
tricolore-2-5th-edition,client(e),customer,un(e),,noun,,shopping,174
tricolore-2-5th-edition,cochon d'Inde,guinea pig,un,,noun,,none,174
tricolore-2-5th-edition,coin,corner,le,,noun,,none,174
tricolore-2-5th-edition,compartiment,compartment,un,,noun,,none,174
tricolore-2-5th-edition,compliqué,complicated,,,adjective,,none,174
tricolore-2-5th-edition,compter,to count,,,verb,,none,174
tricolore-2-5th-edition,concert,concert,un,,noun,,hobby,174
tricolore-2-5th-edition,concombre,cucumber,un,,noun,,food,174
tricolore-2-5th-edition,"content, heureux (heureuse)",happy,,,phrase,,none,174
tricolore-2-5th-edition,coude,elbow,le,,noun,,health,174
tricolore-2-5th-edition,couloir,corridor,le,,noun,,none,174
tricolore-2-5th-edition,cousin(e),cousin,un(e),,noun,,family,174
tricolore-2-5th-edition,coûter,to cost,,,verb,,none,174
tricolore-2-5th-edition,cricket,cricket,le,,noun,,hobby,174
tricolore-2-5th-edition,crème,cream,la,,noun,,none,174
tricolore-2-5th-edition,cuisinière,cooker,une,,noun,,none,174
tricolore-2-5th-edition,curseur,cursor,le,,noun,,communication,174
tricolore-2-5th-edition,cyclisme,cycling,le,,noun,,hobby,174
tricolore-2-5th-edition,célèbre,famous,,,adjective,,none,174
tricolore-2-5th-edition,cœur,heart,le,,noun,,none,174
tricolore-2-5th-edition,d'abord,at first,,,adverb,,none,174
tricolore-2-5th-edition,Danemark,Denmark,le,,noun,,none,174
tricolore-2-5th-edition,dangereux (dangereuse),dangerous,,,adjective,,none,174
tricolore-2-5th-edition,danser,to dance,,,verb,,none,174
tricolore-2-5th-edition,date,date,la,,noun,,time-dates,174
tricolore-2-5th-edition,de,from,,,preposition,,none,174
tricolore-2-5th-edition,"de bonne heure, tôt",early,,,phrase,,none,174
tricolore-2-5th-edition,demi,half,,,adjective,,none,174
tricolore-2-5th-edition,demi-frère,half-brother,un,,noun,,family,174
tricolore-2-5th-edition,demi-sœur,half-sister,une,,noun,,family,174
tricolore-2-5th-edition,dentiste,dentist,un(e),,noun,,profession,174
tricolore-2-5th-edition,descendre de,to get off (a bus/train),,,verb,,travel,174
tricolore-2-5th-edition,dessin,drawing,le,,noun,,hobby,174
tricolore-2-5th-edition,dessiner,to draw,,,verb,,none,174
tricolore-2-5th-edition,devant,in front of,,,preposition,,none,174
tricolore-2-5th-edition,deviner,to guess,,,verb,,none,174
tricolore-2-5th-edition,devoir,to have to,,,verb,,none,174
tricolore-2-5th-edition,dictionnaire,dictionary,un,,noun,,school,174
tricolore-2-5th-edition,difficile,difficult,,,adjective,,none,174
tricolore-2-5th-edition,discothèque,disco,une,,noun,,hobby,174
tricolore-2-5th-edition,distraction,entertainment,une,,noun,,none,174
tricolore-2-5th-edition,divorcé,divorced,,,adjective,,family,174
tricolore-2-5th-edition,donner,to give,,,verb,,none,174
tricolore-2-5th-edition,drapeau,flag,un,,noun,,none,174
tricolore-2-5th-edition,dur,hard,,,adjective,,none,174
tricolore-2-5th-edition,décembre,December,,,noun,,time-dates,174
tricolore-2-5th-edition,délicieux (délicieuse),delicious,,,adjective,,none,174
tricolore-2-5th-edition,désert,desert,un,,noun,,none,174
tricolore-2-5th-edition,détester,to hate,,,verb,,none,174
tricolore-2-5th-edition,dîner,dinner (evening meal),le,,noun,,food,174
tricolore-2-5th-edition,"e-mail, un message (électronique), un mail",email,un,,noun,,communication,174
tricolore-2-5th-edition,effacer,to delete,,,verb,,none,174
tricolore-2-5th-edition,elle ne comprend pas,she doesn't understand,,,phrase,,none,174
tricolore-2-5th-edition,en retard,delayed,,,phrase,,none,174
tricolore-2-5th-edition,en vacances,on holiday,,,phrase,,vacation,174
tricolore-2-5th-edition,entendre,to hear,,,verb,,none,174
tricolore-2-5th-edition,entrée,entrance (ticket),une,,noun,,travel,174
tricolore-2-5th-edition,est (m),east,l',,noun,,travel,174
tricolore-2-5th-edition,exercice,exercise,un,,noun,,none,174
tricolore-2-5th-edition,expliquer,to explain,,,verb,,none,174
tricolore-2-5th-edition,exposition,exhibition,une,,noun,,hobby,174
tricolore-2-5th-edition,facile,easy,,,adjective,,none,174
tricolore-2-5th-edition,faire,to do,,,verb,,none,174
tricolore-2-5th-edition,faire du jardinage,to do some gardening,,,verb,,none,174
tricolore-2-5th-edition,faire du théâtre,to do drama,,,verb,,hobby,174
tricolore-2-5th-edition,faire la cuisine,to cook,,,verb,,none,174
tricolore-2-5th-edition,famille,family,la,,noun,,family,174
tricolore-2-5th-edition,faux,false,,,adjective,,none,174
tricolore-2-5th-edition,ferme,farm,une,,noun,,none,174
tricolore-2-5th-edition,feu d'artifice,firework display,un,,noun,,hobby,174
tricolore-2-5th-edition,"feu, un incendie",fire,un,,noun,,none,174
tricolore-2-5th-edition,feutre,felt-tip pen,un,,noun,,none,174
tricolore-2-5th-edition,fiche,form,une,,noun,,none,174
tricolore-2-5th-edition,fichier,file (computer),un,,noun,,communication,174
tricolore-2-5th-edition,fille,daughter,une,,noun,,family,174
tricolore-2-5th-edition,film,film,un,,noun,,hobby,174
tricolore-2-5th-edition,fin,end,la,,noun,,none,174
tricolore-2-5th-edition,finir,to end,,,verb,,none,174
tricolore-2-5th-edition,fleur,flower,une,,noun,,none,174
tricolore-2-5th-edition,flûte,flute,la,,noun,,hobby,174
tricolore-2-5th-edition,"football, le foot",football,le,,noun,,health,174
tricolore-2-5th-edition,frais (fraîche),cool,,,adjective,,none,174
tricolore-2-5th-edition,France,France,la,,noun,,none,174
tricolore-2-5th-edition,français,French,,,adjective,,none,174
tricolore-2-5th-edition,frigo,fridge,un,,noun,,home,174
tricolore-2-5th-edition,fruit,fruit,un,,noun,,food,174
tricolore-2-5th-edition,février,February,,,noun,,time-dates,174
tricolore-2-5th-edition,fête,festival,une,,noun,,hobby,174
tricolore-2-5th-edition,gant,glove,un,,noun,,shopping,174
tricolore-2-5th-edition,garage,garage,un,,noun,,home,174
tricolore-2-5th-edition,gardien(ne) de but,goalkeeper,un(e),,noun,,profession,174
tricolore-2-5th-edition,gazeux (gazeuse),fizzy,,,adjective,,none,174
tricolore-2-5th-edition,grand magasin,department store,un,,noun,,shopping,174
tricolore-2-5th-edition,grand-mère,grandmother,la,,noun,,family,174
tricolore-2-5th-edition,grand-père,grandfather,le,,noun,,family,174
tricolore-2-5th-edition,grands-parents,grandparents,les,,noun,,family,174
tricolore-2-5th-edition,gratuit,free (of charge),,,adjective,,none,174
tricolore-2-5th-edition,gris,grey,,,adjective,,none,174
tricolore-2-5th-edition,gros(se),fat,,,adjective,,none,174
tricolore-2-5th-edition,Grèce,Greece,la,,noun,,none,174
tricolore-2-5th-edition,guitare,guitar,une,,noun,,hobby,174
tricolore-2-5th-edition,gymnase,gymnasium,un,,noun,,none,174
tricolore-2-5th-edition,gymnastique,gymnastics,la,,noun,,hobby,174
tricolore-2-5th-edition,géographie,geography,la,,noun,,school,174
tricolore-2-5th-edition,hamster,hamster,un,,noun,,none,174
tricolore-2-5th-edition,haut,high,,,adjective,,none,174
tricolore-2-5th-edition,heureusement,fortunately,,,adverb,,none,174
tricolore-2-5th-edition,histoire (f),history,l',,noun,,none,174
tricolore-2-5th-edition,hockey,hockey,le,,noun,,none,174
tricolore-2-5th-edition,ici,here,,,adverb,,none,174
tricolore-2-5th-edition,il aime,he does like,,,phrase,,none,174
tricolore-2-5th-edition,il est fort en français,he's good at French,,,phrase,,none,174
tricolore-2-5th-edition,il est interdit de ...,it is forbidden to ...,,,phrase,,none,174
tricolore-2-5th-edition,il fait beau,it's fine weather,,,phrase,,weather,174
tricolore-2-5th-edition,il y a du brouillard,it's foggy,,,phrase,,weather,174
tricolore-2-5th-edition,inconvénient,disadvantage,un,,noun,,none,174
tricolore-2-5th-edition,jambon,ham,le,,noun,,food,174
tricolore-2-5th-edition,jardin,garden,un,,noun,,home,174
tricolore-2-5th-edition,je n'aime pas,I don't like,,,phrase,,none,174
tricolore-2-5th-edition,jeu,game,un,,noun,,hobby,174
tricolore-2-5th-edition,jeu vidéo (des jeux vidéo),computer game(s),un,,noun,,hobby,174
tricolore-2-5th-edition,jour,day,un,,noun,,time-dates,174
tricolore-2-5th-edition,jus de fruit,fruit juice,un,,noun,,food,174
tricolore-2-5th-edition,libre,free (not occupied),,,adjective,,none,174
tricolore-2-5th-edition,loin,far (away),,,adverb,,none,174
tricolore-2-5th-edition,lourd,heavy,,,adjective,,none,174
tricolore-2-5th-edition,lunettes (f pl),glasses,des,,noun,,none,174
tricolore-2-5th-edition,main,hand,la,,noun,,health,174
tricolore-2-5th-edition,Manche,English Channel,la,,noun,,none,174
tricolore-2-5th-edition,manger,to eat,,,verb,,none,174
tricolore-2-5th-edition,match de football,football match,un,,noun,,hobby,174
tricolore-2-5th-edition,match nul,a draw,un,,noun,,none,174
tricolore-2-5th-edition,mi-temps,half-time,la,,noun,,time-dates,174
tricolore-2-5th-edition,mode,fashion,la,,noun,,none,174
tricolore-2-5th-edition,monter,to go up,,,verb,,none,174
tricolore-2-5th-edition,mort(e),dead,,,adjective,,none,174
tricolore-2-5th-edition,mourir,to die,,,verb,,none,174
tricolore-2-5th-edition,médecin,doctor,un,,noun,,profession,174
tricolore-2-5th-edition,même,even,,,adjective,,none,174
tricolore-2-5th-edition,nourriture,food,la,,noun,,food,174
tricolore-2-5th-edition,obligatoire,compulsory,,,adjective,,none,174
tricolore-2-5th-edition,ordi(nateur),computer,un,,noun,,communication,174
tricolore-2-5th-edition,oublier,to forget,,,verb,,none,174
tricolore-2-5th-edition,par exemple,for example,,,phrase,,none,174
tricolore-2-5th-edition,par terre,on the ground,,,phrase,,none,174
tricolore-2-5th-edition,passe-temps,hobby,un,,noun,,hobby,174
tricolore-2-5th-edition,passionnant,exciting,,,adjective,,none,174
tricolore-2-5th-edition,pellicule,film,une,,noun,,hobby,174
tricolore-2-5th-edition,pendant,during,,,preposition,,none,174
tricolore-2-5th-edition,placard,cupboard,un,,noun,,home,174
tricolore-2-5th-edition,plancher,floor,le,,noun,,none,174
tricolore-2-5th-edition,plat du jour,dish of the day,le,,noun,,restaurant,174
tricolore-2-5th-edition,point,dot,un,,noun,,none,174
tricolore-2-5th-edition,poisson,fish,le,,noun,,food,174
tricolore-2-5th-edition,poisson rouge,goldfish,un,,noun,,none,174
tricolore-2-5th-edition,porte,door,une,,noun,,home,174
tricolore-2-5th-edition,poupée,doll,une,,noun,,none,174
tricolore-2-5th-edition,pour,for,,,preposition,,none,174
tricolore-2-5th-edition,premier (première),first,,,other,,none,174
tricolore-2-5th-edition,"préféré, favori(te)",favourite,,,phrase,,none,174
tricolore-2-5th-edition,"pupitre, un bureau",desk,un,,noun,,none,174
tricolore-2-5th-edition,Pâques,Easter,,,noun,,none,174
tricolore-2-5th-edition,père,father,le,,noun,,family,174
tricolore-2-5th-edition,père Noël,Father Christmas,le,,noun,,family,174
tricolore-2-5th-edition,quinze jours,fortnight,,,phrase,,none,174
tricolore-2-5th-edition,raisin,grape,un,,noun,,food,174
tricolore-2-5th-edition,"rapide, vite",fast,,,phrase,,none,174
tricolore-2-5th-edition,regarder mes messages,to look at my email,,,verb,,communication,174
tricolore-2-5th-edition,remplir,to fill,,,verb,,none,174
tricolore-2-5th-edition,rendre,to give back,,,verb,,health,174
tricolore-2-5th-edition,revoir,goodbye,au,,phrase,,communication,174
tricolore-2-5th-edition,rez-de-chaussée,on the ground floor,au,,phrase,,none,174
tricolore-2-5th-edition,robe,dress,une,,noun,,shopping,174
tricolore-2-5th-edition,s'amuser,to enjoy oneself,,,verb,,none,174
tricolore-2-5th-edition,s'entendre avec,to get on with,,,verb,,none,174
tricolore-2-5th-edition,s'habiller,to get dressed,,,verb,,daily-routine,174
tricolore-2-5th-edition,sale,dirty,,,adjective,,none,174
tricolore-2-5th-edition,salle à manger,dining room,la,,noun,,home,174
tricolore-2-5th-edition,salut!,hi!,,,phrase,,none,174
tricolore-2-5th-edition,santé,health,la,,noun,,health,174
tricolore-2-5th-edition,sauf,except,,,preposition,,none,174
tricolore-2-5th-edition,se débrouiller,to cope,,,verb,,none,174
tricolore-2-5th-edition,se lever,to get up,,,verb,,daily-routine,174
tricolore-2-5th-edition,soir,evening,le,,noun,,time-dates,174
tricolore-2-5th-edition,"son, sa, ses",her,,,phrase,,family,174
tricolore-2-5th-edition,sortie,exit,la,,noun,,none,174
tricolore-2-5th-edition,sortir,to go out,,,verb,,none,174
tricolore-2-5th-edition,surligner,to highlight,,,verb,,none,174
tricolore-2-5th-edition,surligneur,highlighter,un,,noun,,none,174
tricolore-2-5th-edition,surtout,especially,,,adverb,,none,174
tricolore-2-5th-edition,TME (travail manuel éducatif),design and technology,le,,noun,,none,174
