collection,unit,section,content_type,activity_type,topic,level,status,qa,word_count,summary,title
netzwerk-a1-kursbuch,page-097,vocabulary,"[exercise, reading-text, grammar-box, vocabulary]",,,A1,verified,pass,373,,Wörter erschließen · 8
netzwerk-a1-kursbuch,page-098,hoeren,"[exercise, dialogue, listening-sheet, speaking-prompt]",,,A1,verified,pass,377,,8 · hören und sehen
netzwerk-a1-kursbuch,page-099,,"[review, grammar-box]",,,A1,verified,pass,440,,kurz und klar: Redemittel und Grammatik · 8
netzwerk-a1-kursbuch,page-100,vocabulary,"[chapter-opener, vocabulary, exercise]",,,A1,verified,pass,181,,Wohnungsanzeigen verstehen  eine Wohnung beschreiben  die Wohnungseinrichtung planen  eine
netzwerk-a1-kursbuch,page-101,vocabulary,"[chapter-opener, vocabulary, exercise, listening-sheet, speaking-prompt]",,,A1,verified,pass,183,,Gefallen und Missfallen ausdrücken  Farben nennen  über Wohnformen sprechen  einen Text üb
netzwerk-a1-kursbuch,page-102,lesen,"[exercise, reading-text, listening-sheet, grammar-box, writing-prompt]",,,A1,verified,pass,377,,"9 · Wohnungsanzeigen verstehen, eine Wohnung beschreiben"
netzwerk-a1-kursbuch,page-103,,"[lesson, exercise, listening-sheet, grammar-box, reading-text, speaking-prompt, writing-prompt]",,,A1,verified,pass,381,,"die Wohnungseinrichtung planen, eine Einladung beantworten"
netzwerk-a1-kursbuch,page-104,sprechen,"[lesson, exercise, grammar-box, speaking-prompt]",,,A1,verified,pass,282,,9
netzwerk-a1-kursbuch,page-105,,"[lesson, exercise, listening-sheet, speaking-prompt, vocabulary]",,,A1,verified,pass,557,,"Gefallen und Missfallen ausdrücken, Farben nennen"
netzwerk-a1-kursbuch,page-106,sprechen,"[lesson, exercise]",,,A1,verified,pass,155,,9
netzwerk-a1-kursbuch,page-107,schreiben,"[lesson, exercise, listening-sheet, reading-text, writing-prompt, speaking-prompt]",,,A1,verified,pass,426,,einen Text über eine Wohnung schreiben
netzwerk-a1-kursbuch,page-108,,"[lesson, exercise, listening-sheet, speaking-prompt]",,,A1,verified,pass,293,,9
netzwerk-a1-kursbuch,page-109,,"[review, grammar-box]",,,A1,verified,pass,410,,Kopfzeile rechts: kurz und klar: Redemittel und Grammatik
netzwerk-a1-kursbuch,page-110,,"[review, exercise, speaking-prompt]",,,A1,verified,pass,420,,Kapitelnummer oben links: 3   Plattform
netzwerk-a1-kursbuch,page-111,,"[review, exercise, speaking-prompt]",,,A1,verified,pass,503,,Kopfzeile rechts: Plattform   Kapitelnummer: 3
netzwerk-a1-kursbuch,page-112,,"[review, exercise, writing-prompt, speaking-prompt]",,,A1,verified,pass,360,,Kapitelnummer oben links: 3   Plattform
netzwerk-a1-kursbuch,page-113,,"[review, exercise, listening-sheet, speaking-prompt]",,,A1,verified,pass,261,,Kopfzeile rechts: Plattform   Kapitelnummer: 3
netzwerk-a1-kursbuch,page-114,hoeren,"[review, song, listening-sheet, exercise, speaking-prompt]",,,A1,verified,pass,337,,Kapitelnummer oben links: 3   Plattform
netzwerk-a1-kursbuch,page-115,,"[exercise, answer-key, review]",,,A1,verified,pass,514,,Plattform 3
netzwerk-a1-kursbuch,page-116,,"[chapter-opener, exercise, listening-sheet]",,,A1,verified,pass,173,,einen Tagesablauf beschreiben  über Vergangenes sprechen  Aussagen über die Jobsuche verst
netzwerk-a1-kursbuch,page-117,,"[chapter-opener, exercise]",,,A1,verified,pass,200,,10
netzwerk-a1-kursbuch,page-118,,"[lesson, exercise, dialogue, grammar-box, picture-story]",,,A1,verified,pass,337,,"10 · einen Tagesablauf beschreiben, über Vergangenes sprechen"
netzwerk-a1-kursbuch,page-119,,"[exercise, listening-sheet, grammar-box]",,,A1,verified,pass,384,,über Vergangenes sprechen · 10
netzwerk-a1-kursbuch,page-120,lesen,"[lesson, reading-text, exercise, grammar-box]",,,A1,verified,pass,510,,10 — Aussagen über die Jobsuche verstehen
netzwerk-a1-kursbuch,page-121,,"[exercise, speaking-prompt, writing-prompt, listening-sheet, picture-story]",,,A1,verified,pass,332,,"über Vergangenes sprechen, von einem Tag berichten"
netzwerk-a1-kursbuch,page-122,,"[exercise, dialogue, speaking-prompt, listening-sheet]",,,A1,verified,pass,406,,10 telefonieren und nachfragen
netzwerk-a1-kursbuch,page-123,,"[exercise, reading-text, listening-sheet, speaking-prompt]",,,A1,verified,pass,356,,über Jobs sprechen
netzwerk-a1-kursbuch,page-124,,"[exercise, reading-text, speaking-prompt, listening-sheet]",,,A1,verified,pass,339,,10 hören und sehen
netzwerk-a1-kursbuch,page-125,,"[review, grammar-box, vocabulary]",,,A1,verified,pass,391,,kurz und klar: Redemittel und Grammatik
netzwerk-a1-kursbuch,page-126,,"[chapter-opener, exercise, picture-story, listening-sheet]",,,A1,verified,pass,192,,über Kleidung sprechen  Komplimente verstehen  über Vergangenes berichten  Gespräche beim 
netzwerk-a1-kursbuch,page-127,vocabulary,"[chapter-opener, picture-story, exercise, vocabulary]",,,A1,verified,pass,241,,Informationen über Berlin verstehen und recherchieren
netzwerk-a1-kursbuch,page-128,,"[lesson, exercise, dialogue, grammar-box, vocabulary, listening-sheet]",,,A1,verified,pass,345,,11  über Kleidung sprechen
netzwerk-a1-kursbuch,page-129,,"[lesson, reading-text, grammar-box, exercise, listening-sheet, writing-prompt]",,,A1,verified,pass,509,,"Komplimente verstehen, über Vergangenes berichten  11"
netzwerk-a1-kursbuch,page-130,,"[lesson, exercise, listening-sheet, grammar-box, dialogue, speaking-prompt]",,,A1,verified,pass,610,,11  Gespräche beim Kleiderkauf führen
netzwerk-a1-kursbuch,page-131,,"[lesson, exercise, listening-sheet, vocabulary, speaking-prompt]",,,A1,verified,pass,391,,"sich im Kaufhaus orientieren, nach Auskunft fragen und antworten  11"
netzwerk-a1-kursbuch,page-132,lesen,"[lesson, reading-text, exercise]",,,A1,verified,pass,307,,11 — Informationen über Berlin verstehen
netzwerk-a1-kursbuch,page-133,lesen,"[exercise, reading-text, speaking-prompt, picture-story]",,,A1,verified,pass,336,,Informationen über Berlin recherchieren — 11
netzwerk-a1-kursbuch,page-134,hoeren,"[exercise, listening-sheet, writing-prompt, speaking-prompt]",,,A1,verified,pass,231,,11 — hören und sehen
netzwerk-a1-kursbuch,page-135,,"[review, grammar-box]",,,A1,verified,pass,497,,kurz und klar: Redemittel und Grammatik — 11
netzwerk-a1-kursbuch,page-136,vocabulary,"[chapter-opener, exercise, vocabulary]",,,A1,verified,pass,189,,Vorschläge für eine Stadttour machen  eine Wegbeschreibung verstehen  einen Weg beschreibe
netzwerk-a1-kursbuch,page-137,hoeren,"[chapter-opener, exercise, listening-sheet, speaking-prompt]",,,A1,verified,pass,141,,das Wetter beschreiben  über Reiseziele sprechen und schreiben
netzwerk-a1-kursbuch,page-138,hoeren,"[lesson, exercise, listening-sheet, speaking-prompt, grammar-box]",,,A1,verified,pass,275,,"12 — Vorschläge für eine Stadttour machen, eine Wegbeschreibung verstehen"
netzwerk-a1-kursbuch,page-139,schreiben,"[exercise, instructions, reading-text, grammar-box, writing-prompt, speaking-prompt]",,,A1,verified,pass,416,,<!-- Kapitelbanner oben rechts: 12 --
netzwerk-a1-kursbuch,page-140,lesen,"[reading-text, exercise, instructions, grammar-box]",,,A1,verified,pass,460,,<!-- Kapitelbanner oben links: 12 --
netzwerk-a1-kursbuch,page-141,lesen,"[reading-text, exercise, instructions, grammar-box, writing-prompt, listening-sheet]",,,A1,verified,pass,519,,<!-- Kapitelbanner oben rechts: 12 --
netzwerk-a1-kursbuch,page-142,lesen,"[exercise, instructions, reading-text, vocabulary, speaking-prompt]",,,A1,verified,pass,416,,<!-- Kapitelbanner oben links: 12 --
netzwerk-a1-kursbuch,page-143,lesen,"[reading-text, exercise, instructions, speaking-prompt, writing-prompt]",,,A1,verified,pass,329,,<!-- Kapitelbanner oben rechts: 12 --
netzwerk-a1-kursbuch,page-144,hoeren,"[lesson, exercise, speaking-prompt]",,,A1,verified,pass,320,,12 — hören und sehen
netzwerk-a1-kursbuch,page-145,,"[review, grammar-box]",,,A1,verified,pass,391,,kurz und klar: Redemittel und Grammatik   12
netzwerk-a1-kursbuch,page-146,sprechen,"[review, speaking-prompt]",,,A1,verified,pass,191,,4  Plattform
netzwerk-a1-kursbuch,page-147,sprechen,"[review, speaking-prompt]",,,A1,verified,pass,161,,Plattform  4
netzwerk-a1-kursbuch,page-148,sprechen,"[review, speaking-prompt, exercise]",,,A1,verified,pass,383,,4  Plattform
netzwerk-a1-kursbuch,page-149,lesen,"[reading-text, exercise]",,,A1,verified,pass,461,,Plattform  4
netzwerk-a1-kursbuch,page-150,,"[exercise, review]",,,A1,verified,pass,204,,4  Plattform
netzwerk-a1-kursbuch,page-151,,"[review, exercise]",,,A1,verified,pass,208,,Plattform 4
netzwerk-a1-kursbuch,page-152,,"[grammar-box, review]",,,A1,verified,pass,349,,G · Grammatikübersicht
netzwerk-a1-kursbuch,page-153,,"[grammar-box, review]",,,A1,verified,pass,389,,Grammatikübersicht · G
netzwerk-a1-kursbuch,page-154,,"[grammar-box, review]",,,A1,verified,pass,509,,G · Grammatikübersicht
netzwerk-a1-kursbuch,page-155,,"[grammar-box, review]",,,A1,verified,pass,370,,Grammatikübersicht · G
netzwerk-a1-kursbuch,page-156,,"[grammar-box, review]",,,A1,verified,pass,395,,G · Grammatikübersicht
netzwerk-a1-kursbuch,page-157,,"[grammar-box, review]",,,A1,verified,pass,452,,Grammatikübersicht
netzwerk-a1-kursbuch,page-158,,"[grammar-box, review]",,,A1,verified,pass,241,,G
netzwerk-a1-kursbuch,page-159,,"[grammar-box, review]",,,A1,verified,pass,378,,Grammatikübersicht
netzwerk-a1-kursbuch,page-160,,"[grammar-box, review, wordlist]",,,A1,verified,pass,512,,"G — Grammatikübersicht, unregelmäßige Verben"
netzwerk-a1-kursbuch,page-161,,"[grammar-box, review, wordlist]",,,A1,verified,pass,302,,G — unregelmäßige Verben (Fortsetzung)
netzwerk-a1-kursbuch,page-162,vocabulary,"[intro, wordlist, vocabulary]",,,A1,verified,pass,970,,W alphabetische Wortliste
netzwerk-a1-kursbuch,page-163,vocabulary,"[wordlist, vocabulary]",,,A1,verified,pass,1339,,alphabetische Wortliste W
netzwerk-a1-kursbuch,page-164,vocabulary,"[wordlist, vocabulary]",,,A1,verified,pass,1444,,W alphabetische Wortliste
netzwerk-a1-kursbuch,page-165,vocabulary,"[wordlist, vocabulary]",,,A1,verified,pass,1365,,alphabetische Wortliste W
netzwerk-a1-kursbuch,page-166,vocabulary,"[wordlist, vocabulary]",,,A1,verified,pass,1385,,W alphabetische Wortliste
netzwerk-a1-kursbuch,page-167,vocabulary,"[wordlist, vocabulary]",,,A1,verified,pass,1418,,alphabetische Wortliste W
netzwerk-a1-kursbuch,page-168,vocabulary,[wordlist],,,A1,verified,pass,1552,,W · alphabetische Wortliste
netzwerk-a1-kursbuch,page-169,vocabulary,"[wordlist, vocabulary]",,,A1,verified,pass,1354,,alphabetische Wortliste W
netzwerk-a1-kursbuch,page-170,vocabulary,"[wordlist, vocabulary]",,,A1,verified,pass,1398,,W alphabetische Wortliste
netzwerk-a1-kursbuch,page-171,vocabulary,"[wordlist, vocabulary]",,,A1,verified,pass,1361,,alphabetische Wortliste W
netzwerk-a1-kursbuch,page-172,vocabulary,"[wordlist, vocabulary]",,,A1,verified,pass,1404,,W alphabetische Wortliste
netzwerk-a1-kursbuch,page-173,vocabulary,"[wordlist, vocabulary]",,,A1,verified,pass,1339,,alphabetische Wortliste W
netzwerk-a1-kursbuch,page-174,vocabulary,"[wordlist, vocabulary]",,,A1,verified,pass,1371,,W alphabetische Wortliste
