collection,section,teil,item,item_type,question,option_a,option_b,option_c,correct_answer,topic,source_page
goyal-a1-young-learners,hoeren,Übung 12,6,fill-in,Hör zu. Was kostet das? [Bild: orangefarbener Taschenrechner] € ___,,,,,shopping,071
goyal-a1-young-learners,,Übung 10,7,short-answer,[Bild: blauer Kugelschreiber] Ein Bleistift?,,,,"Nein, das ist ein Kugelschreiber.",school,071
goyal-a1-young-learners,hoeren,Übung 12,7,fill-in,Hör zu. Was kostet das? [Bild: Bleistift] € ___,,,,,shopping,071
goyal-a1-young-learners,,Übung 10,8,short-answer,[Bild: blaue Mappe/Buch] Eine Schultasche?,,,,"Nein, das ist eine Mappe.",school,071
goyal-a1-young-learners,hoeren,Übung 12,8,fill-in,Hör zu. Was kostet das? [Bild: blauer Kugelschreiber] € ___,,,,,shopping,071
goyal-a1-young-learners,,Übung 13,1,fill-in,Wie heißt der Plural? ein Buch → zwei ___,,,,zwei Bücher,school,072
goyal-a1-young-learners,,Übung 14,1,fill-in,"Hast du ___ Bleistift? Ja, ___ Bleistift habe ich!",,,,den / den,school,072
goyal-a1-young-learners,,Übung 13,2,fill-in,Wie heißt der Plural? ein Kugelschreiber → zwei ___,,,,zwei Kugelschreiber,school,072
goyal-a1-young-learners,,Übung 14,2,fill-in,"Hast du ___ Mathebuch? Ja, ___ Mathebuch habe ich!",,,,das / das,school,072
goyal-a1-young-learners,,Übung 13,3,fill-in,Wie heißt der Plural? eine Schere → zwei ___,,,,zwei Scheren,school,072
goyal-a1-young-learners,,Übung 14,3,fill-in,"Hast du ___ Schere? Ja, ___ Schere habe ich!",,,,die / die,school,072
goyal-a1-young-learners,,Übung 13,4,fill-in,Wie heißt der Plural? ein Heft → zwei ___,,,,zwei Hefte,school,072
goyal-a1-young-learners,,Übung 14,4,fill-in,"Hast du ___ Deutschheft? Ja, ___ Deutschheft habe ich!",,,,das / das,school,072
goyal-a1-young-learners,,Übung 13,5,fill-in,Wie heißt der Plural? ein Lineal → zwei ___,,,,zwei Lineale,school,072
goyal-a1-young-learners,,Übung 14,5,fill-in,"Hast du ___ Banane? Ja, ___ Banane habe ich!",,,,die / die,school,072
goyal-a1-young-learners,,Übung 13,6,fill-in,Wie heißt der Plural? ein Bleistift → zwei ___,,,,zwei Bleistifte,school,072
goyal-a1-young-learners,,Übung 14,6,fill-in,"Hast du ___ Mäppchen? Ja, ___ Mäppchen habe ich!",,,,das / das,school,072
goyal-a1-young-learners,,Übung 13,7,fill-in,Wie heißt der Plural? ein Mäppchen → zwei ___,,,,zwei Mäppchen,school,072
goyal-a1-young-learners,,Übung 14,7,fill-in,"Hast du ___ Radiergummi? Ja, ___ Radiergummi habe ich!",,,,den / den,school,072
goyal-a1-young-learners,,Übung 13,8,fill-in,Wie heißt der Plural? ein Radiergummi → zwei ___,,,,zwei Radiergummis,school,072
goyal-a1-young-learners,schreiben,Übung 15,1,writing-task,Was ist in deinem Ranzen?,,,,(open-ended),school,073
goyal-a1-young-learners,schreiben,Übung 16,1,writing-task,Was brauchst du heute in der Schule? Und was nicht?,,,,(open-ended),school,073
goyal-a1-young-learners,hoeren,Übung 17,1,short-answer,"Hör zu. Was unterrichten die verschiedenen Lehrer? (Frau Thüne, Herr Berger, Frau Müller, Herr Menzel, Frau Brook, Frau Hentschel, Frau Hansmann, Herr Novak)",,,,,school,073
goyal-a1-young-learners,schreiben,Übung 18,1,short-answer,Wie findest du Mathematik?,,,,Ich finde Mathe schwer!,school,074
goyal-a1-young-learners,hoeren,Übung 19,1,fill-in,Welche Fächer mag Patrick? Welche nicht? Hör zu und markiere; ergänze: Patrick lernt gern … / Patrick lernt nicht gern …,,,,,school,074
goyal-a1-young-learners,schreiben,Übung 18,2,short-answer,Wie findest du Englisch?,,,,(open-ended),school,074
goyal-a1-young-learners,schreiben,Übung 18,3,short-answer,Wie findest du Geschichte?,,,,(open-ended),school,074
goyal-a1-young-learners,schreiben,Übung 18,4,short-answer,Wie findest du Deutsch?,,,,(open-ended),school,074
goyal-a1-young-learners,schreiben,Übung 18,5,short-answer,Wie findest du Kunst?,,,,(open-ended),school,074
goyal-a1-young-learners,schreiben,Übung 18,6,short-answer,Wie findest du Sport?,,,,(open-ended),school,074
goyal-a1-young-learners,schreiben,Übung 18,7,short-answer,Wie findest du Religion?,,,,(open-ended),school,074
goyal-a1-young-learners,schreiben,Übung 18,8,short-answer,Wie findest du Biologie?,,,,(open-ended),school,074
goyal-a1-young-learners,schreiben,Übung 20,1,writing-task,"Welche Sendungen siehst du gern? Welche nicht? (Sportsendungen, Quizshows, Filme, Krimis, Nachrichten, Zeichentrickfilme, Serien, Komödien, Kulturprogramme, Dokumentarfilme)",,,,(open-ended),hobby,075
goyal-a1-young-learners,schreiben,Übung 21,1,short-answer,Wie findest du den Film?,,,,Ich finde ihn schön.,hobby,075
goyal-a1-young-learners,schreiben,Übung 21,2,short-answer,Wie findest du den Krimi?,,,,(open-ended),hobby,075
goyal-a1-young-learners,schreiben,Übung 21,3,short-answer,Wie findest du die Quizshow?,,,,(open-ended),hobby,075
goyal-a1-young-learners,schreiben,Übung 21,4,short-answer,Wie findest du die Sportsendung?,,,,(open-ended),hobby,075
goyal-a1-young-learners,schreiben,Übung 21,5,short-answer,Wie findest du das Kulturprogramm?,,,,(open-ended),hobby,075
goyal-a1-young-learners,schreiben,Übung 21,6,short-answer,Wie findest du Nachrichten?,,,,(open-ended),hobby,075
goyal-a1-young-learners,schreiben,Übung 21,7,short-answer,Wie findest du die Serie?,,,,(open-ended),hobby,075
goyal-a1-young-learners,schreiben,Übung 21,8,short-answer,Wie findest du den Zeichentrickfilm?,,,,(open-ended),hobby,075
goyal-a1-young-learners,schreiben,Übung 22,1,writing-task,Was gibt's im Fernsehen? Schreib Sätze zum Fernsehprogramm (z. B. Um 16.20 Uhr gibt es eine Sportsendung).,,,,(open-ended),hobby,076
goyal-a1-young-learners,hoeren,Übung 23,1,fill-in,"Hör zu und ergänze die Tabelle (Sendung? / Um wie viel Uhr? / Wo? ARD, ZDF, RTL …).",,,,,hobby,076
goyal-a1-young-learners,schreiben,Übung 24,1,short-answer,Bist du ein Fernsehfan?,,,,(open-ended),hobby,077
goyal-a1-young-learners,schreiben,Übung 24,2,short-answer,Siehst du gern fern?,,,,(open-ended),hobby,077
goyal-a1-young-learners,schreiben,Übung 24,3,short-answer,Was ist deine Lieblingssendung?,,,,(open-ended),hobby,077
goyal-a1-young-learners,schreiben,Übung 24,4,short-answer,Wie viele Stunden pro Tag siehst du fern?,,,,(open-ended),hobby,077
goyal-a1-young-learners,schreiben,Übung 24,5,short-answer,Von wann bis wann?,,,,(open-ended),hobby,077
goyal-a1-young-learners,lesen,Übung 25,a-Markus,short-answer,Findet Markus Fernsehen gut oder schlecht? Warum?,,,,Schlecht — Fernsehen macht das Familienleben kaputt; Kinder und Eltern sprechen nicht mehr miteinander.,hobby,077
goyal-a1-young-learners,lesen,Übung 25,a-Melanie,short-answer,Findet Melanie Fernsehen gut oder schlecht? Warum?,,,,"Gut — im Fernsehen gibt es auch interessante Programme; für alte Menschen ist Fernsehen sehr wichtig, weil sie oft allein sind.",hobby,077
goyal-a1-young-learners,lesen,Übung 25,a-Steffi,short-answer,Findet Steffi Fernsehen gut oder schlecht? Warum?,,,,Gut — nach der Schule oder am Abend ist sie müde und kann sich vor dem Fernseher entspannen.,hobby,077
goyal-a1-young-learners,schreiben,Übung 25,b,writing-task,Und was denkst du? Ich finde Fernsehen gut/schlecht.,,,,(open-ended),hobby,077
goyal-a1-young-learners,,Übung 26,1,matching,13:30,,,,halb zwei,time-dates,078
goyal-a1-young-learners,hoeren,Übung 27,1,multiple-choice,Situation 1: Hör zu und markiere die genaue Uhrzeit.,09.30,10.30,,,time-dates,078
goyal-a1-young-learners,,Übung 28,1,ordering,Bilde fünf Verben (Vorsilbe + Stamm). Wie heißen die Verben in deiner Sprache?,,,,,daily-routine,078
goyal-a1-young-learners,,Übung 26,2,matching,15:45,,,,Viertel vor vier,time-dates,078
goyal-a1-young-learners,hoeren,Übung 27,2,multiple-choice,Situation 2: Hör zu und markiere die genaue Uhrzeit.,14.10,13.50,,,time-dates,078
goyal-a1-young-learners,,Übung 26,3,matching,10:25,,,,fünf vor halb elf,time-dates,078
goyal-a1-young-learners,hoeren,Übung 27,3,multiple-choice,Situation 3: Hör zu und markiere die genaue Uhrzeit.,11.15,11.45,,,time-dates,078
goyal-a1-young-learners,,Übung 26,4,matching,07:50,,,,zehn vor acht,time-dates,078
goyal-a1-young-learners,hoeren,Übung 27,4,multiple-choice,Situation 4: Hör zu und markiere die genaue Uhrzeit.,10.25,10.35,,,time-dates,078
goyal-a1-young-learners,,Übung 26,5,matching,19:10,,,,zehn nach sieben,time-dates,078
goyal-a1-young-learners,hoeren,Übung 27,5,multiple-choice,Situation 5: Hör zu und markiere die genaue Uhrzeit.,16.30,17.30,,,time-dates,078
goyal-a1-young-learners,,Übung 26,6,matching,20:30,,,,halb neun,time-dates,078
goyal-a1-young-learners,,Übung 26,7,matching,11:50,,,,zehn vor zwölf,time-dates,078
goyal-a1-young-learners,,Übung 26,8,matching,12:05,,,,fünf nach zwölf,time-dates,078
goyal-a1-young-learners,schreiben,Übung 29,1,writing-task,"Was machst du am Morgen? Schreib Sätze mit den vorgegebenen Verben (aufstehen, zu Mittag essen, frühstücken, Pause machen, nach Hause zurückkommen, in der Schule bleiben, zur Schule fahren).",,,,(open-ended),daily-routine,079
goyal-a1-young-learners,schreiben,Übung 30,1,fill-in,7.05 (aufstehen),,,,Um fünf nach sieben stehe ich auf.,daily-routine,079
goyal-a1-young-learners,schreiben,Übung 30,10,fill-in,17.30 (in den Tennisclub gehen),,,,Um halb sechs gehe ich in den Tennisclub.,daily-routine,079
goyal-a1-young-learners,schreiben,Übung 30,11,fill-in,19.15 (zu Abend essen),,,,Um Viertel nach sieben esse ich zu Abend.,daily-routine,079
goyal-a1-young-learners,schreiben,Übung 30,12,fill-in,"20–21.30 (E-Mails schreiben, chatten)",,,,Von acht bis halb zehn schreibe ich E-Mails und chatte.,daily-routine,079
goyal-a1-young-learners,schreiben,Übung 30,13,fill-in,21.45 (schlafen gehen),,,,Um Viertel vor zehn gehe ich schlafen.,daily-routine,079
goyal-a1-young-learners,schreiben,Übung 30,2,fill-in,7.10 (duschen),,,,Um zehn nach sieben dusche ich.,daily-routine,079
goyal-a1-young-learners,schreiben,Übung 30,3,fill-in,7.25 (frühstücken),,,,Um fünf vor halb acht frühstücke ich.,daily-routine,079
goyal-a1-young-learners,schreiben,Übung 30,4,fill-in,7.45 (zur Schule fahren),,,,Um Viertel vor acht fahre ich zur Schule.,daily-routine,079
goyal-a1-young-learners,schreiben,Übung 30,5,fill-in,8–13 (in der Schule sein),,,,Von acht bis dreizehn Uhr bin ich in der Schule.,daily-routine,079
goyal-a1-young-learners,schreiben,Übung 30,6,fill-in,13.15 (nach Hause zurückkommen),,,,Um Viertel nach eins komme ich nach Hause zurück.,daily-routine,079
goyal-a1-young-learners,schreiben,Übung 30,7,fill-in,13.30 (zu Mittag essen),,,,Um halb zwei esse ich zu Mittag.,daily-routine,079
goyal-a1-young-learners,schreiben,Übung 30,8,fill-in,14–15 (fernsehen),,,,Von zwei bis drei Uhr sehe ich fern.,daily-routine,079
goyal-a1-young-learners,schreiben,Übung 30,9,fill-in,15–17 (für die Schule lernen),,,,Von drei bis fünf Uhr lerne ich für die Schule.,daily-routine,079
goyal-a1-young-learners,schreiben,Übung 31,1,short-answer,Wann stehst du auf?,,,,(open-ended),daily-routine,080
goyal-a1-young-learners,schreiben,Übung 31,2,short-answer,Um wie viel Uhr fährst du zur Schule?,,,,(open-ended),daily-routine,080
goyal-a1-young-learners,schreiben,Übung 31,3,short-answer,Wie lange bleibst du in der Schule?,,,,(open-ended),daily-routine,080
goyal-a1-young-learners,schreiben,Übung 31,4,short-answer,Wann kommst du von der Schule zurück?,,,,(open-ended),daily-routine,080
goyal-a1-young-learners,schreiben,Übung 31,5,short-answer,Um wie viel Uhr fängst du mit den Hausaufgaben an?,,,,(open-ended),daily-routine,080
goyal-a1-young-learners,schreiben,Übung 31,6,short-answer,Siehst du gern fern? Wie viele Stunden pro Tag?,,,,(open-ended),daily-routine,080
goyal-a1-young-learners,schreiben,Übung 31,7,short-answer,Telefonierst du oft? Wen rufst du an?,,,,(open-ended),daily-routine,080
goyal-a1-young-learners,schreiben,Übung 31,8,short-answer,Um wie viel Uhr gehst du schlafen? Schläfst du sofort ein?,,,,(open-ended),daily-routine,080
goyal-a1-young-learners,lesen,Übung 32,1,short-answer,Wer ist Marsi? Woher kommt er?,,,,Marsi ist ein Marsmensch (ein außerirdisches Lebewesen). Er kommt vom Mars.,daily-routine,081
goyal-a1-young-learners,,Übung 33,1,fill-in,Ergänze den Dialog (Stefan über seinen Tagesablauf).,,,,stehst … auf; stehe … auf; isst; esse … trinke; du; einen Schokoriegel; kommst … zurück; Um; machst; bis … sehe fern; ist; sehe,daily-routine,081
goyal-a1-young-learners,lesen,Übung 32,2,short-answer,Seit wann ist Marsi auf der Erde?,,,,Seit ein paar Tagen.,daily-routine,081
goyal-a1-young-learners,lesen,Übung 32,3,short-answer,Was macht Marsi auf der Erde?,,,,"Er sammelt irdisches Material, fotografiert viel und dreht Videos.",daily-routine,081
goyal-a1-young-learners,lesen,Übung 32,4,short-answer,Wann steht Marsi auf? Was isst/trinkt er zum Frühstück?,,,,Um Mitternacht. Zum Frühstück nimmt er eine rote und eine blaue Pille und trinkt eine gelbe Flüssigkeit.,daily-routine,081
goyal-a1-young-learners,lesen,Übung 32,5,short-answer,Welches irdische Material hat Marsi schon gefunden?,,,,"Zwei Handys, einen Laptop und einige CDs.",daily-routine,081
goyal-a1-young-learners,lesen,Übung 32,6,short-answer,Was macht Marsi um 4 Uhr?,,,,Er hat Hunger und isst einen Proktoriegel.,daily-routine,081
goyal-a1-young-learners,lesen,Übung 32,7,short-answer,Was passiert um 7 Uhr? Und um 9 Uhr?,,,,"Um 7 Uhr sieht er viele Menschen, aber sie haben keine Zeit, denn sie gehen zur Arbeit. Um 9 Uhr geht er zu seiner fliegenden Untertasse zurück, isst und geht schlafen.",daily-routine,081
goyal-a1-young-learners,lesen,Übung 32,8,short-answer,Wann fliegt Marsi nach Hause zurück?,,,,Am nächsten Tag.,daily-routine,081
goyal-a1-young-learners,,Übung 34,1,fill-in,"Ergänze die Tabelle: Präsens der unregelmäßigen Verben (essen, nehmen, geben, sehen, finden, fahren).",,,,"essen: esse, isst, isst, essen, esst, essen | nehmen: nehme, nimmst, nimmt, nehmen, nehmt, nehmen | geben: gebe, gibst, gibt, geben, gebt, geben | sehen: sehe, siehst, sieht, sehen, seht, sehen | finden: finde, findest, findet, finden, findet, finden | fahren: fahre, fährst, fährt, fahren, fahrt, fahren",mixed,082
goyal-a1-young-learners,,Übung 35,1,fill-in,Was ___ du zum Frühstück?,,,,isst,food,082
goyal-a1-young-learners,,Übung 36,1,fill-in,Ich ___ einen Hamburger. Was ___ du?,,,,nehme / nimmst,food,082
goyal-a1-young-learners,,Übung 37,1,fill-in,Ich ___ jeden Tag zwei Stunden fern.,,,,sehe,hobby,082
goyal-a1-young-learners,,Übung 35,2,fill-in,Mein Bruder ___ Brot mit Honig. Ich ___ ein Croissant.,,,,isst / esse,food,082
goyal-a1-young-learners,,Übung 36,2,fill-in,Herr Fischer ___ eine Bratwurst. Seine Frau ___ eine Pizza.,,,,nimmt / nimmt,food,082
goyal-a1-young-learners,,Übung 37,2,fill-in,___ du gern fern?,,,,Siehst,hobby,082
goyal-a1-young-learners,,Übung 35,3,fill-in,Heute ___ die Kinder nichts. Sie haben keinen Hunger.,,,,essen,food,082
goyal-a1-young-learners,,Übung 36,3,fill-in,"Also Jungs, was ___ wir? Wir ___ alle Hamburger mit Pommes.",,,,nehmen / nehmen,food,082
goyal-a1-young-learners,,Übung 37,3,fill-in,Die Kinder ___ am Nachmittag fern.,,,,sehen,hobby,082
goyal-a1-young-learners,,Übung 35,4,fill-in,"Frau Müller, ___ Sie gern Fisch?",,,,essen,food,082
goyal-a1-young-learners,,Übung 36,4,fill-in,"Und Sie, Frau Stein, was ___ Sie? Ich ___ nichts. Ich habe keinen Hunger.",,,,nehmen / nehme,food,082
goyal-a1-young-learners,,Übung 37,4,fill-in,Heute ___ wir nicht fern. Wir gehen ins Kino.,,,,sehen,hobby,082
goyal-a1-young-learners,,Übung 35,5,fill-in,"Max, Alex, wo ___ ihr normalerweise zu Mittag?",,,,esst,food,082
goyal-a1-young-learners,,Übung 36,5,fill-in,___ ihr auch Spaghetti? Natürlich ___ wir Spaghetti.,,,,Nehmt / nehmen,food,082
goyal-a1-young-learners,,Übung 37,5,fill-in,Mein Bruder ___ jeden Tag bis Mitternacht fern.,,,,sieht,hobby,082
goyal-a1-young-learners,,Übung 35,6,fill-in,Wir ___ in der Schule. Es gibt nämlich eine Mensa.,,,,essen,food,082
goyal-a1-young-learners,,Übung 36,6,fill-in,Martin hat keinen Hunger. Er ___ nur eine Cola.,,,,nimmt,food,082
goyal-a1-young-learners,,Übung 37,6,fill-in,Opa und Oma ___ gern Quizshows.,,,,sehen,hobby,082
goyal-a1-young-learners,,Übung 38,1,fill-in,"Ergänze die Tabelle: trennbare Verben (aufstehen, anrufen, anfangen, fernsehen).",,,,"aufstehen: stehe auf, stehst auf, steht auf, stehen auf, steht auf, stehen auf | anrufen: rufe an, rufst an, ruft an, rufen an, ruft an, rufen an | anfangen: fange an, fängst an, fängt an, fangen an, fangt an, fangen an | fernsehen: sehe fern, siehst fern, sieht fern, sehen fern, seht fern, sehen fern",daily-routine,083
goyal-a1-young-learners,schreiben,Übung 39,1,writing-task,"Bilde Sätze mit den vorgegebenen Verben (anfangen, aufstehen, anrufen, ausgehen, einschlafen, fernsehen, zu Mittag essen, zu Abend essen, zurückkommen, zurückfahren).",,,,(open-ended),daily-routine,083
goyal-a1-young-learners,,Übung 40,1,short-answer,Das *Buch* kostet €10.,,,,Subjekt,school,083
goyal-a1-young-learners,,Übung 40,10,short-answer,Ich brauche *einen Spitzer*.,,,,Objekt,school,083
goyal-a1-young-learners,,Übung 40,2,short-answer,Ich suche *einen Radiergummi*.,,,,Objekt,school,083
goyal-a1-young-learners,,Übung 40,3,short-answer,Siehst du *das Buch*?,,,,Objekt,school,083
goyal-a1-young-learners,,Übung 40,4,short-answer,*Der Kugelschreiber* schreibt gut.,,,,Subjekt,school,083
goyal-a1-young-learners,,Übung 40,5,short-answer,Ich brauche *den Taschenrechner*.,,,,Objekt,school,083
goyal-a1-young-learners,,Übung 40,6,short-answer,Wo ist *das Heft* von Max?,,,,Subjekt,school,083
goyal-a1-young-learners,,Übung 40,7,short-answer,*Das Mäppchen* gehört Thomas.,,,,Subjekt,school,083
goyal-a1-young-learners,,Übung 40,8,short-answer,Kaufst du *ein Heft*?,,,,Objekt,school,083
goyal-a1-young-learners,,Übung 40,9,short-answer,*Das Mäppchen* ist nicht teuer.,,,,Subjekt,school,083
goyal-a1-young-learners,,Übung 41,1,multiple-choice,Ich suche *den Kugelschreiber*.,Nominativ,Akkusativ,,Akkusativ,school,084
goyal-a1-young-learners,,Übung 42,1,fill-in,Ich esse ___ Käsebrot.,,,,ein,food,084
goyal-a1-young-learners,,Übung 43,1,fill-in,Der Spitzer von Sebastian ist praktisch. Ich möchte auch so ___ Spitzer.,,,,einen,school,084
goyal-a1-young-learners,,Übung 44,1,fill-in,Hast du ___ Matheheft?,,,,das,school,084
goyal-a1-young-learners,,Übung 41,10,multiple-choice,Hier ist *mein Mäppchen*.,Nominativ,Akkusativ,,Nominativ,school,084
goyal-a1-young-learners,,Übung 42,10,fill-in,Die Oma möchte ___ Kulturprogramm sehen.,,,,ein,hobby,084
goyal-a1-young-learners,,Übung 44,10,fill-in,Wann gibt es ___ Quizshow *Wer wird Millionär?*,,,,die,hobby,084
goyal-a1-young-learners,,Übung 41,2,multiple-choice,*Der Textmarker* schreibt gut.,Nominativ,Akkusativ,,Nominativ,school,084
goyal-a1-young-learners,,Übung 42,2,fill-in,Ich brauche ___ Lineal.,,,,ein,school,084
goyal-a1-young-learners,,Übung 43,2,fill-in,Die Tasche von Martina ist schön. Ich möchte auch so ___ Tasche.,,,,eine,school,084
goyal-a1-young-learners,,Übung 44,2,fill-in,Brauchst du heute ___ Spitzer?,,,,den,school,084
goyal-a1-young-learners,,Übung 41,3,multiple-choice,Wie findest du *das Buch*?,Nominativ,Akkusativ,,Akkusativ,school,084
goyal-a1-young-learners,,Übung 42,3,fill-in,Ich trinke ___ Apfelsaft.,,,,einen,food,084
goyal-a1-young-learners,,Übung 43,3,fill-in,Das Heft von Hedi ist klein. Ich möchte auch so ___ Heft.,,,,ein,school,084
goyal-a1-young-learners,,Übung 44,3,fill-in,"Ich nehme ___ Lineal hier. Es kostet nur €1,50.",,,,das,school,084
goyal-a1-young-learners,,Übung 41,4,multiple-choice,*Das Lineal* hier ist nicht teuer.,Nominativ,Akkusativ,,Nominativ,school,084
goyal-a1-young-learners,,Übung 42,4,fill-in,Um wie viel Uhr gibt es ___ Krimi?,,,,einen,hobby,084
goyal-a1-young-learners,,Übung 43,4,fill-in,Der Kugelschreiber von Max schreibt gut. Ich möchte auch so ___ Kugelschreiber.,,,,einen,school,084
goyal-a1-young-learners,,Übung 44,4,fill-in,Schau mal ___ Tasche da! Ist die nicht schön?,,,,die,school,084
goyal-a1-young-learners,,Übung 41,5,multiple-choice,Brauchst du *den Taschenrechner*?,Nominativ,Akkusativ,,Akkusativ,school,084
goyal-a1-young-learners,,Übung 42,5,fill-in,"Ich nehme ___ Hamburger, bitte.",,,,einen,food,084
goyal-a1-young-learners,,Übung 43,5,fill-in,Das Buch von Peter ist interessant. Ich möchte auch so ___ Buch.,,,,ein,school,084
goyal-a1-young-learners,,Übung 44,5,fill-in,Ich habe ___ Deutschbücher zu Hause vergessen.,,,,die,school,084
goyal-a1-young-learners,,Übung 41,6,multiple-choice,Ich kaufe *den Spitzer*.,Nominativ,Akkusativ,,Akkusativ,school,084
goyal-a1-young-learners,,Übung 42,6,fill-in,In der Pause isst Claudia ___ Banane.,,,,eine,food,084
goyal-a1-young-learners,,Übung 43,6,fill-in,Die Schere von Petra schneidet gut. Ich möchte auch so ___ Schere.,,,,eine,school,084
goyal-a1-young-learners,,Übung 44,6,fill-in,Heute brauche ich ___ Englischbuch.,,,,das,school,084
goyal-a1-young-learners,,Übung 41,7,multiple-choice,*Der Bleistift* ist neu.,Nominativ,Akkusativ,,Nominativ,school,084
goyal-a1-young-learners,,Übung 42,7,fill-in,Ich kaufe ___ Heft und ___ Textmarker.,,,,ein / einen,school,084
goyal-a1-young-learners,,Übung 43,7,fill-in,Der Marker von Timo ist nicht teuer. Ich möchte auch so ___ Marker.,,,,einen,school,084
goyal-a1-young-learners,,Übung 44,7,fill-in,Heute Nachmittag mache ich ___ Hausaufgaben mit Peter.,,,,die,school,084
goyal-a1-young-learners,,Übung 41,8,multiple-choice,*Das Heft* ist zu klein.,Nominativ,Akkusativ,,Nominativ,school,084
goyal-a1-young-learners,,Übung 42,8,fill-in,Ich habe nur ___ Kugelschreiber.,,,,einen,school,084
goyal-a1-young-learners,,Übung 43,8,fill-in,Das Mäppchen von Rita ist originell. Ich möchte auch so ___ Mäppchen.,,,,ein,school,084
goyal-a1-young-learners,,Übung 44,8,fill-in,Suchst du ___ Radiergummi?,,,,den,school,084
goyal-a1-young-learners,,Übung 41,9,multiple-choice,Ich habe *keine Mappe*.,Nominativ,Akkusativ,,Akkusativ,school,084
goyal-a1-young-learners,,Übung 42,9,fill-in,"Ich nehme ___ Dose Cola, und du?",,,,eine,food,084
goyal-a1-young-learners,,Übung 44,9,fill-in,Wie findest du ___ Film?,,,,den,hobby,084
goyal-a1-young-learners,,Übung 45,1,fill-in,"Was hast du vergessen? Ich habe ___ Radiergummi, ___ Pausenbrot, ___ Apfel, ___ Textmarker, ___ Deutschbuch, ___ Lineal, ___ Mappe, ___ Matheheft, ___ Schultasche vergessen.",,,,"den, das, den, den, das, das, die, das, die",school,085
goyal-a1-young-learners,,Übung 46,1,short-answer,Brauchst du den Spitzer?,,,,"Ja, ich brauche ihn.",school,085
goyal-a1-young-learners,,Übung 47,1,short-answer,Wie findest du das neue Auto von Max?,,,,(open-ended),mixed,085
goyal-a1-young-learners,,Übung 48,1,fill-in,Wir gehen heute Abend ___ Kino.,,,,ins,city-places,085
goyal-a1-young-learners,,Übung 46,10,short-answer,Kennst du Martina?,,,,"Ja, ich kenne sie.",personal-info,085
goyal-a1-young-learners,,Übung 46,2,short-answer,Hast du das Deutschbuch?,,,,"Ja, ich habe es.",school,085
goyal-a1-young-learners,,Übung 47,2,short-answer,Wie findest du den neuen Deutschlehrer?,,,,(open-ended),school,085
goyal-a1-young-learners,,Übung 48,2,fill-in,Herr und Frau Meier gehen ___ Restaurant.,,,,ins,restaurant,085
goyal-a1-young-learners,,Übung 46,3,short-answer,Findest du den Film interessant?,,,,"Ja, ich finde ihn interessant.",hobby,085
goyal-a1-young-learners,,Übung 47,3,short-answer,Wie findest du die neue Pizzeria?,,,,(open-ended),restaurant,085
goyal-a1-young-learners,,Übung 48,3,fill-in,Das Wetter ist so schön. Gehen wir ___ Park!,,,,in den,city-places,085
goyal-a1-young-learners,,Übung 46,4,short-answer,Findest du die Tasche schön?,,,,"Ja, ich finde sie schön.",school,085
goyal-a1-young-learners,,Übung 47,4,short-answer,Wie findest du die neue Quizshow?,,,,(open-ended),hobby,085
goyal-a1-young-learners,,Übung 48,4,fill-in,Am Mittwoch gehe ich ___ Sprachschule.,,,,in die,school,085
goyal-a1-young-learners,,Übung 46,5,short-answer,Suchst du den Textmarker?,,,,"Ja, ich suche ihn.",school,085
goyal-a1-young-learners,,Übung 47,5,short-answer,Wie findest du den neuen Schuldirektor?,,,,(open-ended),school,085
goyal-a1-young-learners,,Übung 48,5,fill-in,Peter geht am Sonntag ___ Kirche. Ali geht am Freitag ___ Moschee.,,,,in die / in die,city-places,085
goyal-a1-young-learners,,Übung 46,6,short-answer,Liest du den Roman von Böll?,,,,"Ja, ich lese ihn.",hobby,085
goyal-a1-young-learners,,Übung 47,6,short-answer,Wie findest du die neue Sekretärin?,,,,(open-ended),profession,085
goyal-a1-young-learners,,Übung 48,6,fill-in,Heute Nachmittag geht Florian ___ Schwimmbad.,,,,ins,city-places,085
goyal-a1-young-learners,,Übung 46,7,short-answer,Siehst du die Sportsendung?,,,,"Ja, ich sehe sie.",hobby,085
goyal-a1-young-learners,,Übung 47,7,short-answer,Wie findest du das neue Restaurant?,,,,(open-ended),restaurant,085
goyal-a1-young-learners,,Übung 48,7,fill-in,"Gehen wir ___ Tennisclub? Nein, ich habe keine Lust.",,,,in den,hobby,085
goyal-a1-young-learners,,Übung 46,8,short-answer,Siehst du das Kulturprogramm?,,,,"Ja, ich sehe es.",hobby,085
goyal-a1-young-learners,,Übung 47,8,short-answer,Wie findest du den neuen Freund von Tina?,,,,(open-ended),personal-info,085
goyal-a1-young-learners,,Übung 48,8,fill-in,Gehst du jetzt ___ Schule?,,,,in die,school,085
goyal-a1-young-learners,,Übung 46,9,short-answer,Siehst du heute Tobias?,,,,"Ja, ich sehe ihn heute.",personal-info,085
goyal-a1-young-learners,,Übung 49,1,fill-in,Haben Sie Brot?,,,,"Nein, wir haben kein Brot.",food,086
goyal-a1-young-learners,,Übung 50,1,fill-in,Brauchst du den Spitzer?,,,,"Nein, ich brauche ihn nicht!",school,086
goyal-a1-young-learners,,Übung 51,1,fill-in,Findest du die Sendung interessant?,,,,"Nein, ich finde sie nicht interessant.",hobby,086
goyal-a1-young-learners,,Übung 49,2,fill-in,Haben Sie Schokolade?,,,,"Nein, wir haben keine Schokolade.",food,086
