collection,section,part,item,item_type,instruction,question,option_a,option_b,option_c,option_d,option_e,correct_answer,level,topic,source_page
tricolore-1-5th-edition,writing,Exercise 6b,b,writing-task,"C'est ton anniversaire. Tu as reçu quatre cadeaux. Écris une lettre à un(e) ami(e) français(e) – avec des dessins, si tu veux. It's your birthday. You've received four presents. Write a letter to a French friend – with pictures, if you like.","C'est ton anniversaire. Tu as reçu quatre cadeaux. Écris une lettre à un(e) ami(e) français(e) – avec des dessins, si tu veux.",,,,,,(open-ended),A2,family,151
tricolore-1-5th-edition,writing,Exercise 1,1,short-answer,Quel temps fait-il à Brighton? Et dans les autres villes? What's the weather like in Brighton? And in the other towns?,Quel temps fait-il à Brighton? (icône: visage triste sous un nuage de pluie gris),,,,,,Il fait mauvais.,A1,weather,152
tricolore-1-5th-edition,grammar,Exercise 3,1,fill-in,Tout le monde regarde la télé. Complète les phrases avec la bonne forme du verbe regarder. Everyone is watching TV. Complete the sentences with the correct part of the verb regarder (to watch).,Tu ___ la télé?,,,,,,regardes,A1,hobby,152
tricolore-1-5th-edition,grammar,Exercise 4,1,open-ended,Écris quatre nombres ou jette un dé quatre fois. Puis fais la phrase qui correspond. Write four numbers or throw a dice four times. Work out the sentence that fits the numbers.,Écris quatre nombres ou jette un dé quatre fois. Puis fais la phrase qui correspond (sujet + verbe + animal + lieu).,,,,,,(open-ended),A1,mixed,152
tricolore-1-5th-edition,writing,Exercise 1,10,short-answer,Quel temps fait-il à Brighton? Et dans les autres villes? What's the weather like in Brighton? And in the other towns?,Quel temps fait-il à Ipswich? (icône: visage content avec un soleil),,,,,,Il fait beau.,A1,weather,152
tricolore-1-5th-edition,grammar,Exercise 3,10,fill-in,Tout le monde regarde la télé. Complète les phrases avec la bonne forme du verbe regarder. Everyone is watching TV. Complete the sentences with the correct part of the verb regarder (to watch).,Tous les adultes ___ la télé.,,,,,,regardent,A1,hobby,152
tricolore-1-5th-edition,grammar,Exercise 3,11,fill-in,Tout le monde regarde la télé. Complète les phrases avec la bonne forme du verbe regarder. Everyone is watching TV. Complete the sentences with the correct part of the verb regarder (to watch).,Le chat s'appelle Mangetout. Il ___ la télé aussi.,,,,,,regarde,A1,hobby,152
tricolore-1-5th-edition,writing,Exercise 1,2,short-answer,Quel temps fait-il à Brighton? Et dans les autres villes? What's the weather like in Brighton? And in the other towns?,Quel temps fait-il à Exeter? (icône: glace rouge qui fond),,,,,,Il fait chaud.,A1,weather,152
tricolore-1-5th-edition,grammar,Exercise 3,2,fill-in,Tout le monde regarde la télé. Complète les phrases avec la bonne forme du verbe regarder. Everyone is watching TV. Complete the sentences with the correct part of the verb regarder (to watch).,Je ___ la télé.,,,,,,regarde,A1,hobby,152
tricolore-1-5th-edition,writing,Exercise 1,3,short-answer,Quel temps fait-il à Brighton? Et dans les autres villes? What's the weather like in Brighton? And in the other towns?,Quel temps fait-il à Bristol? (icône: soleil jaune souriant),,,,,,Il fait beau.,A1,weather,152
tricolore-1-5th-edition,grammar,Exercise 3,3,fill-in,Tout le monde regarde la télé. Complète les phrases avec la bonne forme du verbe regarder. Everyone is watching TV. Complete the sentences with the correct part of the verb regarder (to watch).,Ils ___ la télé.,,,,,,regardent,A1,hobby,152
tricolore-1-5th-edition,writing,Exercise 1,4,short-answer,Quel temps fait-il à Brighton? Et dans les autres villes? What's the weather like in Brighton? And in the other towns?,Quel temps fait-il à Bangor? (icône: parapluie noir sous la pluie),,,,,,Il pleut.,A1,weather,152
tricolore-1-5th-edition,grammar,Exercise 3,4,fill-in,Tout le monde regarde la télé. Complète les phrases avec la bonne forme du verbe regarder. Everyone is watching TV. Complete the sentences with the correct part of the verb regarder (to watch).,Vous ___ la télé?,,,,,,regardez,A1,hobby,152
tricolore-1-5th-edition,writing,Exercise 1,5,short-answer,Quel temps fait-il à Brighton? Et dans les autres villes? What's the weather like in Brighton? And in the other towns?,Quel temps fait-il à Dublin? (icône: visage qui grelotte avec un chapeau),,,,,,Il fait froid.,A1,weather,152
tricolore-1-5th-edition,grammar,Exercise 3,5,fill-in,Tout le monde regarde la télé. Complète les phrases avec la bonne forme du verbe regarder. Everyone is watching TV. Complete the sentences with the correct part of the verb regarder (to watch).,Elles ___ la télé.,,,,,,regardent,A1,hobby,152
tricolore-1-5th-edition,writing,Exercise 1,6,short-answer,Quel temps fait-il à Brighton? Et dans les autres villes? What's the weather like in Brighton? And in the other towns?,Quel temps fait-il à Belfast? (icône: visage content avec un soleil),,,,,,Il fait beau.,A1,weather,152
tricolore-1-5th-edition,grammar,Exercise 3,6,fill-in,Tout le monde regarde la télé. Complète les phrases avec la bonne forme du verbe regarder. Everyone is watching TV. Complete the sentences with the correct part of the verb regarder (to watch).,Nous ___ la télé.,,,,,,regardons,A1,hobby,152
tricolore-1-5th-edition,writing,Exercise 1,7,short-answer,Quel temps fait-il à Brighton? Et dans les autres villes? What's the weather like in Brighton? And in the other towns?,Quel temps fait-il à Glasgow? (icône: glaçons/traces de neige),,,,,,Il neige.,A1,weather,152
tricolore-1-5th-edition,grammar,Exercise 3,7,fill-in,Tout le monde regarde la télé. Complète les phrases avec la bonne forme du verbe regarder. Everyone is watching TV. Complete the sentences with the correct part of the verb regarder (to watch).,On ___ la télé.,,,,,,regarde,A1,hobby,152
tricolore-1-5th-edition,writing,Exercise 1,8,short-answer,Quel temps fait-il à Brighton? Et dans les autres villes? What's the weather like in Brighton? And in the other towns?,"Quel temps fait-il à Aberdeen? (icône: points blancs sur fond gris, neige ou grêle)",,,,,,Il neige.,A1,weather,152
tricolore-1-5th-edition,grammar,Exercise 3,8,fill-in,Tout le monde regarde la télé. Complète les phrases avec la bonne forme du verbe regarder. Everyone is watching TV. Complete the sentences with the correct part of the verb regarder (to watch).,Les enfants ___ la télé.,,,,,,regardent,A1,hobby,152
tricolore-1-5th-edition,writing,Exercise 1,9,short-answer,Quel temps fait-il à Brighton? Et dans les autres villes? What's the weather like in Brighton? And in the other towns?,Quel temps fait-il à Leeds? (icône: nuage endormi et brumeux),,,,,,Il y a du brouillard.,A1,weather,152
tricolore-1-5th-edition,grammar,Exercise 3,9,fill-in,Tout le monde regarde la télé. Complète les phrases avec la bonne forme du verbe regarder. Everyone is watching TV. Complete the sentences with the correct part of the verb regarder (to watch).,Papa ___ la télé.,,,,,,regarde,A1,hobby,152
tricolore-1-5th-edition,listening,Exercise 2,b,fill-in,Écoute la météo et complète la grille dans ton cahier. Listen to the weather forecast and complete the grid in your exercise book.,"Écoute la météo et complète la grille: Cardiff, température (b) ___.",,,,,,,A1,weather,152
tricolore-1-5th-edition,listening,Exercise 2,c,fill-in,Écoute la météo et complète la grille dans ton cahier. Listen to the weather forecast and complete the grid in your exercise book.,"Écoute la météo et complète la grille: Cardiff, match de … (c) ___.",,,,,,,A1,weather,152
tricolore-1-5th-edition,listening,Exercise 2,d,fill-in,Écoute la météo et complète la grille dans ton cahier. Listen to the weather forecast and complete the grid in your exercise book.,"Écoute la météo et complète la grille: Birmingham, temps (d) ___.",,,,,,,A1,weather,152
tricolore-1-5th-edition,listening,Exercise 2,e,fill-in,Écoute la météo et complète la grille dans ton cahier. Listen to the weather forecast and complete the grid in your exercise book.,"Écoute la météo et complète la grille: Birmingham, température (e) ___.",,,,,,,A1,weather,152
tricolore-1-5th-edition,listening,Exercise 2,f,fill-in,Écoute la météo et complète la grille dans ton cahier. Listen to the weather forecast and complete the grid in your exercise book.,"Écoute la météo et complète la grille: Birmingham, match de … (f) ___.",,,,,,,A1,weather,152
tricolore-1-5th-edition,listening,Exercise 2,g,fill-in,Écoute la météo et complète la grille dans ton cahier. Listen to the weather forecast and complete the grid in your exercise book.,"Écoute la météo et complète la grille: Édimbourg, temps (g) ___.",,,,,,,A1,weather,152
tricolore-1-5th-edition,listening,Exercise 2,h,fill-in,Écoute la météo et complète la grille dans ton cahier. Listen to the weather forecast and complete the grid in your exercise book.,"Écoute la météo et complète la grille: Édimbourg, température (h) ___.",,,,,,,A1,weather,152
tricolore-1-5th-edition,listening,Exercise 2,i,fill-in,Écoute la météo et complète la grille dans ton cahier. Listen to the weather forecast and complete the grid in your exercise book.,"Écoute la météo et complète la grille: Édimbourg, match de … (i) ___.",,,,,,,A1,weather,152
tricolore-1-5th-edition,reading,Exercise 5a,1,true-false,"Lis le message, puis lis les phrases. Vrai ou faux? Read the message, then read the sentences. True or false?",Julie a des problèmes de famille.,,,,,,Vrai,A1,family,153
tricolore-1-5th-edition,reading,Exercise 5b,1,fill-in,Complète le résumé. Complete the summary.,Julie a une petite ___.,,,,,,sœur,A1,family,153
tricolore-1-5th-edition,writing,Exercise 5c,1,fill-in,Dani a une petite sœur difficile. Complète les phrases. Dani has a difficult little sister. Fill in the gaps.,"(Panneau 1, Dani) Quand je ___, elle ___ mes bonbons.",,,,,,travaille; mange,A1,family,153
tricolore-1-5th-edition,writing,Exercise 6,1,open-ended,Complète les phrases. Complete the sentences.,"Quand il fait froid, je …",,,,,,(modèle) Je porte un pull.,A1,weather,153
tricolore-1-5th-edition,writing,Exercise 7,1,writing-task,"Pendant tes vacances (imaginaires), le temps est très variable. Choisis deux jours différents et décris le temps et une activité. During your (imaginary) holidays, the weather is very variable. Describe the weather and a different activity for each of two days.","Pendant tes vacances (imaginaires), le temps est très variable. Choisis deux jours différents et décris le temps et une activité.",,,,,,(open-ended),A1,vacation,153
tricolore-1-5th-edition,reading,Exercise 5a,2,true-false,"Lis le message, puis lis les phrases. Vrai ou faux? Read the message, then read the sentences. True or false?",Julie est fille unique.,,,,,,"Faux (elle a une petite sœur, Sophie)",A1,family,153
tricolore-1-5th-edition,reading,Exercise 5b,2,fill-in,Complète le résumé. Complete the summary.,___ s'appelle Sophie.,,,,,,Sa sœur,A1,family,153
tricolore-1-5th-edition,writing,Exercise 5c,2,fill-in,Dani a une petite sœur difficile. Complète les phrases. Dani has a difficult little sister. Fill in the gaps.,"(Panneau 2, Dani) Elle ___ dans ma chambre.",,,,,,joue,A1,family,153
tricolore-1-5th-edition,writing,Exercise 6,2,open-ended,Complète les phrases. Complete the sentences.,"Quand il y a du soleil, je …",,,,,,(open-ended),A1,weather,153
tricolore-1-5th-edition,reading,Exercise 5a,3,true-false,"Lis le message, puis lis les phrases. Vrai ou faux? Read the message, then read the sentences. True or false?",Julie a une petite sœur.,,,,,,Vrai,A1,family,153
tricolore-1-5th-edition,reading,Exercise 5b,3,fill-in,Complète le résumé. Complete the summary.,Julie et Sophie partagent une ___ à la maison.,,,,,,chambre,A1,family,153
tricolore-1-5th-edition,writing,Exercise 5c,3,fill-in,Dani a une petite sœur difficile. Complète les phrases. Dani has a difficult little sister. Fill in the gaps.,"(Panneau 3, Dani) Elle ___ sur mon cahier.",,,,,,dessine,A1,family,153
tricolore-1-5th-edition,writing,Exercise 6,3,open-ended,Complète les phrases. Complete the sentences.,"Quand il neige, je …",,,,,,(open-ended),A1,weather,153
tricolore-1-5th-edition,reading,Exercise 5a,4,true-false,"Lis le message, puis lis les phrases. Vrai ou faux? Read the message, then read the sentences. True or false?",Sophie a dix-sept ans.,,,,,,Faux (elle a sept ans),A1,family,153
tricolore-1-5th-edition,reading,Exercise 5b,4,fill-in,Complète le résumé. Complete the summary.,Sophie porte les ___ et les ___ de Julie.,,,,,,pulls; chaussures,A1,family,153
tricolore-1-5th-edition,writing,Exercise 5c,4,fill-in,Dani a une petite sœur difficile. Complète les phrases. Dani has a difficult little sister. Fill in the gaps.,"(Panneau 4, Dani) Elle ___ la télé.",,,,,,,A1,family,153
tricolore-1-5th-edition,writing,Exercise 6,4,open-ended,Complète les phrases. Complete the sentences.,"Quand il fait chaud, mes amis …",,,,,,(open-ended),A1,weather,153
tricolore-1-5th-edition,reading,Exercise 5a,5,true-false,"Lis le message, puis lis les phrases. Vrai ou faux? Read the message, then read the sentences. True or false?",Sophie et Julie partagent une chambre.,,,,,,Vrai,A1,family,153
tricolore-1-5th-edition,reading,Exercise 5b,5,fill-in,Complète le résumé. Complete the summary.,"Quand Julie ___ de la musique, Sophie chante et elle ___.",,,,,,écoute; danse,A1,family,153
tricolore-1-5th-edition,writing,Exercise 6,5,open-ended,Complète les phrases. Complete the sentences.,"Quand il pleut, nous …",,,,,,(open-ended),A1,weather,153
tricolore-1-5th-edition,reading,Exercise 5a,6,true-false,"Lis le message, puis lis les phrases. Vrai ou faux? Read the message, then read the sentences. True or false?",Julie porte les vêtements de Sophie.,,,,,,Faux (c'est Sophie qui porte les vêtements de Julie),A1,family,153
tricolore-1-5th-edition,reading,Exercise 5b,6,fill-in,Complète le résumé. Complete the summary.,"Quand Julie ___, Sophie parle beaucoup.",,,,,,travaille,A1,family,153
tricolore-1-5th-edition,writing,Exercise 6,6,open-ended,Complète les phrases. Complete the sentences.,"Quand il fait beau, nous …",,,,,,(open-ended),A1,weather,153
tricolore-1-5th-edition,reading,Exercise 5a,7,true-false,"Lis le message, puis lis les phrases. Vrai ou faux? Read the message, then read the sentences. True or false?",Julie n'est pas contente de la situation.,,,,,,Vrai,A1,family,153
tricolore-1-5th-edition,reading,Exercise 5b,7,fill-in,Complète le résumé. Complete the summary.,"Quelquefois, Sophie arrive avec des amies et elles ___ dans la chambre.",,,,,,jouent,A1,family,153
tricolore-1-5th-edition,writing,Exercise 1,1,fill-in,Complète les phrases avec les mots de la case. Complete the sentences with the words from the box.,"Visitez la jolie (1) ___ de La Rochelle, avec son vieux (2) ___ et ses trois (3) ___.",,,,,,ville,A1,city-places,154
tricolore-1-5th-edition,writing,Exercise 2,1,fill-in,Complète les mots avec des voyelles et les accents. Complete the words with vowels and accents.,Complète le mot avec les voyelles et les accents: 1 une c_th_dr_l_,,,,,,cathédrale,A1,city-places,154
tricolore-1-5th-edition,reading,Exercise 3,1,matching,Complète les phrases et trouve le bon symbole. Complete the sentences and find the correct symbol.,Laure et Nicolas adorent jouer au football. Ils vont …,,,,,,B (terrain de football),A1,city-places,154
tricolore-1-5th-edition,writing,Exercise 4,1,open-ended,Trouve les mots. Find the words.,Trouve 3 mots (endroits en ville) qui commencent par un 'c'.,,,,,,,A1,city-places,154
tricolore-1-5th-edition,writing,Exercise 1,2,fill-in,Complète les phrases avec les mots de la case. Complete the sentences with the words from the box.,...avec son vieux (2) ___ et ses trois (3) ___.,,,,,,port,A1,city-places,154
tricolore-1-5th-edition,writing,Exercise 2,2,fill-in,Complète les mots avec des voyelles et les accents. Complete the words with vowels and accents.,Complète le mot avec les voyelles et les accents: 2 un b_t_m_nt,,,,,,bâtiment,A1,city-places,154
tricolore-1-5th-edition,reading,Exercise 3,2,matching,Complète les phrases et trouve le bon symbole. Complete the sentences and find the correct symbol.,Clément aime jouer au badminton. Il va …,,,,,,A (centre sportif),A1,city-places,154
tricolore-1-5th-edition,writing,Exercise 4,2,open-ended,Trouve les mots. Find the words.,Trouve 3 mots (endroits en ville) qui commencent par un 'm'.,,,,,,,A1,city-places,154
tricolore-1-5th-edition,writing,Exercise 1,3,fill-in,Complète les phrases avec les mots de la case. Complete the sentences with the words from the box.,...et ses trois (3) ___.,,,,,,tours,A1,city-places,154
tricolore-1-5th-edition,writing,Exercise 2,3,fill-in,Complète les mots avec des voyelles et les accents. Complete the words with vowels and accents.,Complète le mot avec les voyelles et les accents: 3 un ch_t_ _ _,,,,,,château,A1,city-places,154
tricolore-1-5th-edition,reading,Exercise 3,3,matching,Complète les phrases et trouve le bon symbole. Complete the sentences and find the correct symbol.,Julie et Chloé adorent le shopping. Elles vont …,,,,,,H (centre-ville / magasins),A1,city-places,154
tricolore-1-5th-edition,writing,Exercise 4,3,open-ended,Trouve les mots. Find the words.,Trouve 3 mots (endroits en ville) qui commencent par des lettres différentes.,,,,,,,A1,city-places,154
tricolore-1-5th-edition,writing,Exercise 1,4,fill-in,Complète les phrases avec les mots de la case. Complete the sentences with the words from the box.,"Si vous aimez le shopping, il y a beaucoup de (4) ___ dans le centre-ville.",,,,,,magasins,A1,city-places,154
tricolore-1-5th-edition,writing,Exercise 2,4,fill-in,Complète les mots avec des voyelles et les accents. Complete the words with vowels and accents.,Complète le mot avec les voyelles et les accents: 4 une _gl_s_,,,,,,église,A1,city-places,154
tricolore-1-5th-edition,reading,Exercise 3,4,matching,Complète les phrases et trouve le bon symbole. Complete the sentences and find the correct symbol.,Camille aime les poissons et les animaux. Elle va …,,,,,,G (aquarium),A1,city-places,154
tricolore-1-5th-edition,writing,Exercise 4,4,open-ended,Trouve les mots. Find the words.,Trouve 3 mots (endroits en ville) qui commencent par un 'h'.,,,,,,,A1,city-places,154
tricolore-1-5th-edition,writing,Exercise 1,5,fill-in,Complète les phrases avec les mots de la case. Complete the sentences with the words from the box.,"Si vous aimez manger du poisson, allez dans un des (5) ___ près du port.",,,,,,restaurants,A1,city-places,154
tricolore-1-5th-edition,writing,Exercise 2,5,fill-in,Complète les mots avec des voyelles et les accents. Complete the words with vowels and accents.,Complète le mot avec les voyelles et les accents: 5 un h_p_t_l,,,,,,hôpital,A1,city-places,154
tricolore-1-5th-edition,reading,Exercise 3,5,matching,Complète les phrases et trouve le bon symbole. Complete the sentences and find the correct symbol.,La famille Delarue va à Paris en train. Ils vont …,,,,,,F (gare),A1,city-places,154
tricolore-1-5th-edition,writing,Exercise 4,5,open-ended,Trouve les mots. Find the words.,Trouve 3 mots (endroits en ville) qui commencent par un 'p'.,,,,,,,A1,city-places,154
tricolore-1-5th-edition,writing,Exercise 1,6,fill-in,Complète les phrases avec les mots de la case. Complete the sentences with the words from the box.,Prenez un (6) ___ pour circuler sans problème.,,,,,,vélo,A1,city-places,154
tricolore-1-5th-edition,writing,Exercise 2,6,fill-in,Complète les mots avec des voyelles et les accents. Complete the words with vowels and accents.,Complète le mot avec les voyelles et les accents: 6 un m_s_ _,,,,,,musée,A1,city-places,154
tricolore-1-5th-edition,reading,Exercise 3,6,matching,Complète les phrases et trouve le bon symbole. Complete the sentences and find the correct symbol.,Il y a un accident. L'ambulance va …,,,,,,D (hôpital),A1,city-places,154
tricolore-1-5th-edition,writing,Exercise 1,7,fill-in,Complète les phrases avec les mots de la case. Complete the sentences with the words from the box.,Visitez les (7) ___ intéressants et allez à l'(8) ___ pour voir des poissons extraordinaires.,,,,,,musées,A1,city-places,154
tricolore-1-5th-edition,writing,Exercise 2,7,fill-in,Complète les mots avec des voyelles et les accents. Complete the words with vowels and accents.,Complète le mot avec les voyelles et les accents: 7 un s_p_rm_rch_,,,,,,supermarché,A1,city-places,154
tricolore-1-5th-edition,reading,Exercise 3,7,matching,Complète les phrases et trouve le bon symbole. Complete the sentences and find the correct symbol.,"Les touristes arrivent en ville. Pour des renseignements, ils vont …",,,,,,E (office de tourisme),A1,city-places,154
tricolore-1-5th-edition,writing,Exercise 1,8,fill-in,Complète les phrases avec les mots de la case. Complete the sentences with the words from the box.,...et allez à l'(8) ___ pour voir des poissons extraordinaires.,,,,,,aquarium,A1,city-places,154
tricolore-1-5th-edition,writing,Exercise 2,8,fill-in,Complète les mots avec des voyelles et les accents. Complete the words with vowels and accents.,Complète le mot avec les voyelles et les accents: 8 un th_ _tr_,,,,,,théâtre,A1,city-places,154
tricolore-1-5th-edition,reading,Exercise 3,8,matching,Complète les phrases et trouve le bon symbole. Complete the sentences and find the correct symbol.,Thomas et Théo sont en vacances et cherchent un logement. Ils vont …,,,,,,C (camping),A1,city-places,154
tricolore-1-5th-edition,reading,Exercise 5a,1,short-answer,Corrige les erreurs. Correct the mistakes.,Corrige l'erreur: C'est bientôt les vacances de Noël.,,,,,,C'est bientôt les vacances de printemps.,A1,travel,155
tricolore-1-5th-edition,reading,Exercise 5b,1,short-answer,Réponds aux questions. Answer the questions.,Où va Hugo pendant les vacances?,,,,,,Il va à Saint-Malo.,A1,travel,155
tricolore-1-5th-edition,writing,Exercise 5c,1,writing-task,Écris un message à Hugo. Décris une ville que tu aimes bien. Write a message to Hugo. Describe a town you like.,Écris un message à Hugo. Décris une ville que tu aimes bien.,,,,,,(open-ended),A1,travel,155
tricolore-1-5th-edition,reading,Exercise 6,1,short-answer,Réponds en anglais. Answer in English.,The tour de la Lanterne has served as a lighthouse and what else?,,,,,,A prison.,A2,travel,155
tricolore-1-5th-edition,reading,Exercise 5a,2,short-answer,Corrige les erreurs. Correct the mistakes.,Corrige l'erreur: Hugo et Élodie vont souvent à La Rochelle pendant les vacances.,,,,,,Hugo va souvent à Saint-Malo pendant les vacances.,A1,travel,155
tricolore-1-5th-edition,reading,Exercise 5b,2,short-answer,Réponds aux questions. Answer the questions.,Qu'est-ce qu'il pense de la ville?,,,,,,Il aime bien la ville.,A1,travel,155
tricolore-1-5th-edition,reading,Exercise 6,2,short-answer,Réponds en anglais. Answer in English.,What can you see on the walls?,,,,,,Graffiti made by prisoners.,A2,travel,155
tricolore-1-5th-edition,reading,Exercise 5a,3,short-answer,Corrige les erreurs. Correct the mistakes.,Corrige l'erreur: Hugo trouve que c'est nul à Saint-Malo.,,,,,,Hugo aime bien la ville de Saint-Malo.,A1,travel,155
tricolore-1-5th-edition,reading,Exercise 5b,3,short-answer,Réponds aux questions. Answer the questions.,Qu'est-ce qu'il y a pour les jeunes qui aiment le sport?,,,,,,Il y a un grand centre sportif et une piscine olympique avec un toboggan géant.,A1,travel,155
tricolore-1-5th-edition,reading,Exercise 6,3,short-answer,Réponds en anglais. Answer in English.,Entry is free for which group?,,,,,,Those under 18 years old.,A2,travel,155
tricolore-1-5th-edition,reading,Exercise 5a,4,short-answer,Corrige les erreurs. Correct the mistakes.,Corrige l'erreur: La sœur d'Hugo s'appelle Sophie.,,,,,,La sœur d'Hugo s'appelle Élodie.,A1,travel,155
tricolore-1-5th-edition,reading,Exercise 5b,4,short-answer,Réponds aux questions. Answer the questions.,"Élodie aime la ville, pourquoi?",,,,,,Parce qu'il y a beaucoup de magasins en ville.,A1,travel,155
tricolore-1-5th-edition,reading,Exercise 6,4,short-answer,Réponds en anglais. Answer in English.,Where could you hire a yellow bike?,,,,,,Place de Verdun.,A2,travel,155
tricolore-1-5th-edition,reading,Exercise 5a,5,short-answer,Corrige les erreurs. Correct the mistakes.,Corrige l'erreur: Élodie n'aime pas le shopping.,,,,,,Élodie adore le shopping.,A1,travel,155
tricolore-1-5th-edition,reading,Exercise 5b,5,short-answer,Réponds aux questions. Answer the questions.,Qu'est-ce qu'il y a pour les touristes?,,,,,,"Le centre-ville historique, illuminé la nuit en été, attire les touristes.",A1,travel,155
tricolore-1-5th-edition,reading,Exercise 6,5,short-answer,Réponds en anglais. Answer in English.,Is it open on Sundays?,,,,,,"No, it's closed on Sundays and public holidays.",A2,travel,155
tricolore-1-5th-edition,reading,Exercise 5a,6,short-answer,Corrige les erreurs. Correct the mistakes.,Corrige l'erreur: En hiver il y a beaucoup de touristes à Saint Malo.,,,,,,En été il y a beaucoup de touristes à Saint-Malo.,A1,travel,155
tricolore-1-5th-edition,reading,Exercise 6,6,short-answer,Réponds en anglais. Answer in English.,Where would you go to catch the 'sea bus'?,,,,,,The Vieux-Port (near the tour de la Chaîne) or the port des Minimes.,A2,travel,155
tricolore-1-5th-edition,reading,Exercise 6,7,short-answer,Réponds en anglais. Answer in English.,How long is the journey?,,,,,,15 to 20 minutes.,A2,travel,155
tricolore-1-5th-edition,reading,Exercise 6,8,short-answer,Réponds en anglais. Answer in English.,Why is the Maritime Museum called un musée flottant?,,,,,,"Because it's made up of real ships moored at the quay that visitors can board, rather than being a conventional building.",A2,travel,155
tricolore-1-5th-edition,writing,Exercise 1,1,short-answer,Mlle Dupont travaille pour la poste. Elle distribue des lettres. Complète la description de sa journée. Miss Dupont works for the postal service. She delivers letters. Complete the description of her day.,"À six heures (06:00), qu'est-ce que Mlle Dupont fait? (panneau: POSTE)",,,,,,"À six heures, elle va à la poste et elle part avec son sac.",A1,daily-routine,156
tricolore-1-5th-edition,grammar,Exercise 3a,1,fill-in,"Complète les phrases avec son, sa ou ses. Complete the sentences with son, sa or ses.",Luc fait ___ devoirs dans ___ chambre (f).,,,,,,ses; sa,A1,school,156
tricolore-1-5th-edition,grammar,Exercise 3b,1,fill-in,Quelles phrases décrivent Louise? Which sentences describe Louise?,(Louise) cherche ___ stylo (m) et ___ crayons.,,,,,,son; ses,A1,school,156
tricolore-1-5th-edition,writing,Exercise 1,10,short-answer,Mlle Dupont travaille pour la poste. Elle distribue des lettres. Complète la description de sa journée. Miss Dupont works for the postal service. She delivers letters. Complete the description of her day.,"À dix heures et quart du soir (22:15), qu'est-ce que Mlle Dupont fait? (elle dort, elle bâille)",,,,,,,A1,daily-routine,156
tricolore-1-5th-edition,writing,Exercise 1,2,short-answer,Mlle Dupont travaille pour la poste. Elle distribue des lettres. Complète la description de sa journée. Miss Dupont works for the postal service. She delivers letters. Complete the description of her day.,"À sept heures et demie (07:30), où est Mlle Dupont? (panneau: COLLÈGE)",,,,,,,A1,daily-routine,156
tricolore-1-5th-edition,grammar,Exercise 3a,2,fill-in,"Complète les phrases avec son, sa ou ses. Complete the sentences with son, sa or ses.","___ livres, et ___ règle (f) sont sur la table.",,,,,,Ses; sa,A1,school,156
tricolore-1-5th-edition,grammar,Exercise 3b,2,fill-in,Quelles phrases décrivent Louise? Which sentences describe Louise?,"(Louise) met ___ jogging (m), ___ tee-shirt (m) et ___ chaussures de football.",,,,,,son; son; ses,A1,school,156
tricolore-1-5th-edition,writing,Exercise 1,3,short-answer,Mlle Dupont travaille pour la poste. Elle distribue des lettres. Complète la description de sa journée. Miss Dupont works for the postal service. She delivers letters. Complete the description of her day.,"À huit heures et quart (08:15), où est Mlle Dupont? (panneau: PISCINE)",,,,,,,A1,daily-routine,156
tricolore-1-5th-edition,grammar,Exercise 3a,3,fill-in,"Complète les phrases avec son, sa ou ses. Complete the sentences with son, sa or ses.",Luc cherche ___ cahier (m) et ___ livres de géographie dans ___ sac (m).,,,,,,son; ses; son,A1,school,156
tricolore-1-5th-edition,grammar,Exercise 3b,3,fill-in,Quelles phrases décrivent Louise? Which sentences describe Louise?,(Louise) met ___ ballon (m) de football dans ___ sac (m) de sports.,,,,,,son; son,A1,school,156
tricolore-1-5th-edition,writing,Exercise 1,4,short-answer,Mlle Dupont travaille pour la poste. Elle distribue des lettres. Complète la description de sa journée. Miss Dupont works for the postal service. She delivers letters. Complete the description of her day.,"À neuf heures vingt (09:20), où est Mlle Dupont? (panneau: Café)",,,,,,,A1,daily-routine,156
tricolore-1-5th-edition,grammar,Exercise 3a,4,fill-in,"Complète les phrases avec son, sa ou ses. Complete the sentences with son, sa or ses.",Luc ferme ___ cahier (m) et range ___ affaires.,,,,,,son; ses,A1,school,156
tricolore-1-5th-edition,grammar,Exercise 3b,4,fill-in,Quelles phrases décrivent Louise? Which sentences describe Louise?,"(Louise) commence ___ devoirs, mais où sont ___ gomme (f) et ___ taille-crayon (m)?",,,,,,ses; sa; son,A1,school,156
tricolore-1-5th-edition,writing,Exercise 1,5,short-answer,Mlle Dupont travaille pour la poste. Elle distribue des lettres. Complète la description de sa journée. Miss Dupont works for the postal service. She delivers letters. Complete the description of her day.,"À dix heures moins cinq (09:55), où est Mlle Dupont? (panneau: PARC)",,,,,,,A1,daily-routine,156
tricolore-1-5th-edition,writing,Exercise 1,6,short-answer,Mlle Dupont travaille pour la poste. Elle distribue des lettres. Complète la description de sa journée. Miss Dupont works for the postal service. She delivers letters. Complete the description of her day.,"À dix heures vingt-cinq (10:25), où est Mlle Dupont? (panneau: GARE)",,,,,,,A1,daily-routine,156
tricolore-1-5th-edition,writing,Exercise 1,7,short-answer,Mlle Dupont travaille pour la poste. Elle distribue des lettres. Complète la description de sa journée. Miss Dupont works for the postal service. She delivers letters. Complete the description of her day.,"À midi moins vingt (11:40), où est Mlle Dupont? (panneau: HÔTEL)",,,,,,,A1,daily-routine,156
